node.number,load.type,status,region,zone,active.power.MW,reactive.power.MVAR,active.power.const.current.MW,reactive.power.const.current.MVAR,active.power.const.admittance.MW,reactive.power.const.admittance.MVAR,owner.number
173020,1,0,1,17,10,2,0,0,0,0,55
181126,1,1,1,13,9.076,1.843,0,0,0,0,51
181135,1,0,1,13,12.095,5.858,0,0,0,0,171
182209,BR,0,1,19,0,0,0,0,0,-20.158,3
182210,1,0,1,14,135.242,55.554,0,0,0,0,52
182234,RI,0,1,17,0,0,0,0,0,0,60
182238,RJ,0,1,17,0,0,0,0,0,0,60
184920,1,0,1,15,-3150.117,0,0,0,0,0,4
184922,1,0,1,17,-5860.461,0,0,0,0,0,3
186014,1,0,1,13,0,1.504,0,0,0,0,171
186015,1,0,1,12,13.759,4.013,0,0,0,0,57
188405,1,0,1,13,200,120,0,0,0,0,1
188407,1,0,1,10,200,120,0,0,0,0,1
188408,1,0,1,17,200,120,0,0,0,0,1
188408,2,0,1,17,-2930.231,0,0,0,0,0,1
188412,1,1,1,17,256.547,52.094,0,0,0,0,1
188701,1,1,1,17,272.776,163.666,0,0,0,0,3
191123,1,1,1,19,70.561,14.328,0,0,0,0,56
191124,1,1,1,19,59.517,12.085,0,0,0,0,56
191125,1,1,1,19,18.815,3.82,0,0,0,0,56
191127,1,1,1,19,19.072,3.873,0,0,0,0,56
191129,1,1,1,19,57.603,11.697,0,0,0,0,56
191134,1,1,1,19,52.763,10.714,0,0,0,0,56
191137,1,1,1,19,51.426,10.442,0,0,0,0,56
191139,1,1,1,19,64.483,13.094,0,0,0,0,56
191140,1,1,1,19,74.731,15.175,0,0,0,0,56
191141,1,1,1,19,83.573,16.97,0,0,0,0,56
191143,1,1,1,19,73.41,14.907,0,0,0,0,56
191145,1,1,1,19,154.763,31.426,0,0,0,0,56
191146,1,1,1,19,19.124,3.883,0,0,0,0,56
191148,1,1,1,19,38.957,7.91,0,0,0,0,56
191152,1,1,1,19,33.92,6.888,0,0,0,0,56
191153,1,1,1,19,51.301,10.417,0,0,0,0,56
191155,1,1,1,19,53.476,10.859,0,0,0,0,56
191157,1,1,1,19,24.188,4.912,0,0,0,0,56
191159,1,1,1,19,85.303,17.322,0,0,0,0,56
191160,1,1,1,19,13.863,2.815,0,0,0,0,56
191171,1,1,1,19,140.604,28.551,0,0,0,0,56
191175,1,1,1,19,84.492,17.157,0,0,0,0,56
191182,1,1,1,19,58.335,11.845,0,0,0,0,56
191191,1,1,1,19,7.991,1.623,0,0,0,0,56
191192,1,1,1,19,102.776,20.87,0,0,0,0,56
191193,1,1,1,19,124.984,25.379,0,0,0,0,56
191194,1,1,1,19,85.797,17.422,0,0,0,0,56
191196,1,1,1,19,96.005,19.495,0,0,0,0,56
191700,1,1,1,19,2.894,0.588,0,0,0,0,56
191701,1,1,1,19,32.386,6.576,0,0,0,0,56
191702,1,1,1,19,19.39,3.937,0,0,0,0,56
191703,1,1,1,19,65.502,13.301,0,0,0,0,56
191705,1,1,1,19,27.23,5.529,0,0,0,0,56
191901,1,1,1,19,19.868,4.034,0,0,0,0,56
191906,1,1,1,19,8.6,1.746,0,0,0,0,56
191907,1,1,1,19,8.818,1.791,0,0,0,0,56
191909,1,1,1,19,4.079,0.828,0,0,0,0,56
191910,1,1,1,19,20.454,4.153,0,0,0,0,56
191911,1,1,1,19,10.199,2.071,0,0,0,0,56
191913,1,1,1,19,7.89,1.602,0,0,0,0,56
192226,1,1,1,19,8.588,1.744,0,0,0,0,56
192276,RD,0,1,19,6.74,1,0,0,0,0,60
192293,1,1,1,19,15.826,3.214,0,0,0,0,56
192347,1,1,1,19,85.969,17.457,0,0,0,0,56
192370,1,0,1,19,0.5,0,0,0,0,0,56
211001,1,1,2,21,16.236,3.297,0,0,0,0,2
211002,1,1,2,21,30.563,6.206,0,0,0,0,2
211003,1,1,2,21,24.831,5.042,0,0,0,0,2
211004,1,1,2,21,17.191,3.491,0,0,0,0,2
211005,1,1,2,21,24.831,5.042,0,0,0,0,2
211006,1,1,2,21,13.371,2.715,0,0,0,0,2
211007,1,1,2,21,33.427,6.788,0,0,0,0,2
211008,1,1,2,21,12.416,2.521,0,0,0,0,2
211009,1,1,2,21,40.113,8.145,0,0,0,0,2
211020,1,1,2,21,9.27,1.882,0,0,0,0,2
211021,1,1,2,21,21.624,4.391,0,0,0,0,2
211022,1,1,2,21,63.336,12.861,0,0,0,0,2
211024,1,1,2,21,22.667,4.603,0,0,0,0,2
211025,1,1,2,21,65.652,13.331,0,0,0,0,2
211026,1,1,2,21,13.132,2.667,0,0,0,0,2
211027,1,1,2,21,21.624,4.391,0,0,0,0,2
211028,2,1,2,21,21.624,4.391,0,0,0,0,2
211029,1,1,2,21,12.755,2.59,0,0,0,0,2
211031,1,1,2,21,11.254,2.285,0,0,0,0,2
211032,1,1,2,21,32.261,6.551,0,0,0,0,2
211033,1,1,2,21,32.199,6.538,0,0,0,0,2
211034,1,1,2,21,50.203,10.194,0,0,0,0,2
211035,1,1,2,21,6.523,1.325,0,0,0,0,2
211036,1,1,2,21,31.511,6.399,0,0,0,0,2
211037,1,1,2,21,47.291,9.603,0,0,0,0,2
211039,1,1,2,21,30.223,6.137,0,0,0,0,2
211040,1,1,2,21,30.223,6.137,0,0,0,0,2
211041,1,1,2,21,43.255,8.783,0,0,0,0,2
211042,1,1,2,21,53.05,10.772,0,0,0,0,2
211043,1,1,2,21,35.41,7.19,0,0,0,0,2
211045,1,1,2,21,21.431,4.352,0,0,0,0,2
211047,1,1,2,21,9.32,1.892,0,0,0,0,2
211048,1,1,2,21,23.172,4.705,0,0,0,0,2
211049,1,1,2,21,15.434,3.134,0,0,0,0,2
211051,1,1,2,21,24.115,4.897,0,0,0,0,2
211053,1,1,2,21,18.325,3.721,0,0,0,0,2
211054,1,1,2,21,38.583,7.835,0,0,0,0,2
211055,1,1,2,21,22.137,4.495,0,0,0,0,2
211058,1,1,2,21,21.758,4.418,0,0,0,0,2
211059,1,1,2,21,14.468,2.938,0,0,0,0,2
211061,1,1,2,21,12.755,2.59,0,0,0,0,2
211062,1,1,2,21,11.585,2.352,0,0,0,0,2
211063,1,1,2,21,26.259,5.332,0,0,0,0,2
211064,1,1,2,21,4.634,0.941,0,0,0,0,2
211065,1,1,2,21,32.616,6.623,0,0,0,0,2
211066,1,1,2,21,17.36,3.525,0,0,0,0,2
211067,1,1,2,21,22.183,4.505,0,0,0,0,2
211068,1,1,2,21,7.557,1.534,0,0,0,0,2
211069,1,1,2,21,14.468,2.938,0,0,0,0,2
211094,1,1,2,21,17.191,3.491,0,0,0,0,2
211134,1,1,2,21,18.755,3.808,0,0,0,0,2
211155,1,1,2,21,25.079,5.093,0,0,0,0,2
211161,1,1,2,21,9.551,1.939,0,0,0,0,2
211166,1,1,2,21,28.935,5.875,0,0,0,0,2
211168,1,1,2,21,39.157,7.951,0,0,0,0,2
211171,1,1,2,21,7.454,1.514,0,0,0,0,2
211176,1,1,2,21,16.991,3.45,0,0,0,0,2
211177,1,1,2,21,14.957,3.037,0,0,0,0,2
211201,1,1,2,21,42.978,8.727,0,0,0,0,2
211302,1,1,2,21,40.113,8.145,0,0,0,0,2
211305,1,1,2,21,13.372,2.715,0,0,0,0,2
211590,1,1,2,21,7.454,1.514,0,0,0,0,2
211940,1,1,2,21,14.957,3.037,0,0,0,0,2
211960,1,1,2,21,9.73,1.976,0,0,0,0,2
211970,1,1,2,21,6.45,1.31,0,0,0,0,2
212075,1,1,2,21,19.101,3.879,0,0,0,0,2
213301,1,1,2,21,42.978,8.727,0,0,0,0,2
213302,1,1,2,21,6.685,1.358,0,0,0,0,2
213304,1,1,2,21,22.922,4.654,0,0,0,0,2
213305,1,1,2,21,40.113,8.145,0,0,0,0,2
213306,1,1,2,21,17.191,3.491,0,0,0,0,2
213307,1,1,2,21,14.326,2.909,0,0,0,0,2
213308,1,1,2,21,30.563,6.206,0,0,0,0,2
213309,1,1,2,21,17.191,3.491,0,0,0,0,2
214044,1,0,2,21,644.904,0,0,0,0,0,4
214151,1,0,2,21,2415.198,0,0,0,0,0,4
216071,1,1,2,21,25.079,5.093,0,0,0,0,2
216075,1,1,2,21,23.149,4.701,0,0,0,0,2
216076,1,1,2,21,24.115,4.897,0,0,0,0,2
216080,1,1,2,21,2.893,0.587,0,0,0,0,2
216090,1,1,2,21,2.866,0.582,0,0,0,0,2
216091,1,1,2,21,21.221,4.309,0,0,0,0,2
221010,1,1,2,22,5.979,1.214,0,0,0,0,2
221020,1,1,2,22,11.957,2.428,0,0,0,0,2
221050,1,1,2,22,12.954,2.63,0,0,0,0,2
221101,1,1,2,22,17.193,3.491,0,0,0,0,2
221102,1,1,2,22,27.897,5.665,0,0,0,0,2
221110,1,1,2,22,11.281,2.291,0,0,0,0,2
221340,1,1,2,22,27.462,5.576,0,0,0,0,2
221500,1,1,2,22,12.205,2.478,0,0,0,0,2
231001,1,1,2,23,52.85,10.732,0,0,0,0,2
231002,1,1,2,23,33.033,6.708,0,0,0,0,2
231003,1,1,2,23,22.021,4.472,0,0,0,0,2
231004,1,1,2,23,11.01,2.236,0,0,0,0,2
231005,1,1,2,23,19.82,4.025,0,0,0,0,2
231006,1,1,2,23,33.033,6.708,0,0,0,0,2
231007,1,1,2,23,19.82,4.025,0,0,0,0,2
231008,1,1,2,23,7.707,1.565,0,0,0,0,2
231009,1,1,2,23,11.01,2.236,0,0,0,0,2
231011,1,1,2,23,33.033,6.708,0,0,0,0,2
231012,1,1,2,23,44.042,8.943,0,0,0,0,2
231013,1,1,2,23,11.01,2.236,0,0,0,0,2
231014,1,1,2,23,8.809,1.789,0,0,0,0,2
231015,1,1,2,23,5.505,1.118,0,0,0,0,2
231130,1,1,2,23,9.134,1.855,0,0,0,0,2
231140,1,1,2,23,3.045,0.618,0,0,0,0,2
231160,1,1,2,23,5.074,1.03,0,0,0,0,2
231170,1,1,2,23,3.045,0.618,0,0,0,0,2
231180,1,1,2,23,7.104,1.443,0,0,0,0,2
231340,1,1,2,23,2.029,0.412,0,0,0,0,2
231350,1,1,2,23,12.18,2.473,0,0,0,0,2
231360,1,1,2,23,2.029,0.412,0,0,0,0,2
231370,1,1,2,23,2.029,0.412,0,0,0,0,2
231380,1,1,2,23,6.089,1.236,0,0,0,0,2
231390,1,0,2,23,2,0.4,0,0,0,0,2
231400,1,1,2,23,2.029,0.412,0,0,0,0,2
233001,1,1,2,23,18.651,3.787,0,0,0,0,2
233002,1,1,2,23,11.191,2.272,0,0,0,0,2
233003,1,1,2,23,7.461,1.515,0,0,0,0,2
233005,1,1,2,23,11.191,2.272,0,0,0,0,2
233032,1,1,2,23,9.551,1.939,0,0,0,0,2
241000,1,1,2,24,7.192,1.46,0,0,0,0,2
241001,1,1,2,24,4.726,0.96,0,0,0,0,2
241005,1,1,2,24,12.535,2.545,0,0,0,0,2
241011,1,1,2,24,2.261,0.459,0,0,0,0,2
241012,1,1,2,24,70.079,14.23,0,0,0,0,2
241013,1,1,2,24,20.242,4.11,0,0,0,0,2
241058,1,1,2,24,3.892,0.79,0,0,0,0,2
243001,1,1,2,24,4.866,0.988,0,0,0,0,2
243002,1,1,2,24,3.892,0.79,0,0,0,0,2
243003,1,1,2,24,4.866,0.988,0,0,0,0,2
243004,1,1,2,24,4.866,0.988,0,0,0,0,2
243007,1,1,2,24,4.866,0.988,0,0,0,0,2
246002,1,1,2,24,6.715,1.364,0,0,0,0,2
246003,1,1,2,24,4.526,0.919,0,0,0,0,2
246004,1,1,2,24,17.809,3.616,0,0,0,0,2
246006,1,1,2,24,8.758,1.778,0,0,0,0,2
246007,1,1,2,24,3.212,0.652,0,0,0,0,2
246008,1,1,2,24,2.919,0.593,0,0,0,0,2
246009,1,1,2,24,2.919,0.593,0,0,0,0,2
246010,1,1,2,24,3.503,0.711,0,0,0,0,2
246120,1,1,2,24,3.698,0.751,0,0,0,0,2
246140,1,1,2,24,0.973,0.198,0,0,0,0,2
251015,1,1,2,25,24.554,4.986,0,0,0,0,2
251016,1,1,2,25,65.484,13.297,0,0,0,0,2
251017,1,1,2,25,24.554,4.986,0,0,0,0,2
251018,1,1,2,25,32.74,6.648,0,0,0,0,2
251019,1,1,2,25,37.652,7.646,0,0,0,0,2
251020,1,1,2,25,40.923,8.31,0,0,0,0,2
251021,1,1,2,25,8.186,1.662,0,0,0,0,2
251022,1,1,2,25,65.101,13.219,0,0,0,0,2
251081,1,1,2,25,8.186,1.662,0,0,0,0,2
251082,1,1,2,25,8.681,1.763,0,0,0,0,2
253001,1,1,2,25,8.681,1.763,0,0,0,0,2
253002,1,1,2,25,13.888,2.82,0,0,0,0,2
253042,1,1,2,25,10.416,2.115,0,0,0,0,2
253044,1,1,2,25,13.888,2.82,0,0,0,0,2
260002,1,1,2,26,8.953,1.818,0,0,0,0,2
261030,1,1,2,26,41.838,8.496,0,0,0,0,2
261031,1,1,2,26,31.465,6.389,0,0,0,0,2
261032,1,1,2,26,20.909,4.246,0,0,0,0,2
261033,1,1,2,26,20.909,4.246,0,0,0,0,2
261034,1,1,2,26,10.533,2.139,0,0,0,0,2
261035,1,1,2,26,41.838,8.496,0,0,0,0,2
261069,1,1,2,26,11.006,2.235,0,0,0,0,2
261081,1,1,2,26,21.488,4.363,0,0,0,0,2
263002,1,1,2,26,17.906,3.636,0,0,0,0,2
263003,1,1,2,26,16.116,3.273,0,0,0,0,2
263057,1,1,2,26,17.906,3.636,0,0,0,0,2
263070,1,1,2,26,8.953,1.818,0,0,0,0,2
271040,1,1,2,27,14.348,2.913,0,0,0,0,2
271041,1,1,2,27,4.783,0.971,0,0,0,0,2
271042,1,1,2,27,57.388,11.653,0,0,0,0,2
271043,1,1,2,27,7.413,1.505,0,0,0,0,2
271044,1,1,2,27,13.51,2.743,0,0,0,0,2
271045,1,1,2,27,9.566,1.942,0,0,0,0,2
271046,1,1,2,27,15.423,3.132,0,0,0,0,2
271047,1,1,2,27,18.532,3.763,0,0,0,0,2
271049,1,1,2,27,7.174,1.457,0,0,0,0,2
271050,1,1,2,27,23.314,4.734,0,0,0,0,2
271051,1,1,2,27,12.195,2.476,0,0,0,0,2
271052,1,1,2,27,8.248,1.675,0,0,0,0,2
271053,1,1,2,27,3.586,0.728,0,0,0,0,2
271055,1,1,2,27,8.805,1.788,0,0,0,0,2
271056,1,1,2,27,8.805,1.788,0,0,0,0,2
271059,1,1,2,27,6.576,1.335,0,0,0,0,2
271061,1,1,2,27,10.162,2.063,0,0,0,0,2
271071,1,1,2,27,2.748,0.558,0,0,0,0,2
271104,1,1,2,27,16.804,3.412,0,0,0,0,2
276056,1,1,2,27,5.977,1.214,0,0,0,0,2
276059,1,1,2,27,18.649,3.787,0,0,0,0,2
276060,1,1,2,27,26.422,5.365,0,0,0,0,2
276061,1,1,2,27,11.358,2.306,0,0,0,0,2
276062,1,1,2,27,6.934,1.408,0,0,0,0,2
281303,1,1,6,28,27.066,5.496,0,0,0,0,1
282002,1,1,6,28,82.625,16.778,0,0,0,0,1
282031,1,1,6,28,89.51,18.176,0,0,0,0,1
282612,1,1,6,28,33.876,6.879,0,0,0,0,1
283300,1,1,6,28,9.852,2.001,0,0,0,0,1
283301,1,1,6,28,2.306,0.468,0,0,0,0,1
283302,1,1,6,28,1.581,0.321,0,0,0,0,1
283304,1,1,6,28,3.031,0.616,0,0,0,0,1
283305,1,1,6,28,3.681,0.747,0,0,0,0,1
283306,1,1,6,28,1.516,0.308,0,0,0,0,1
283307,1,1,6,28,4.655,0.945,0,0,0,0,1
283308,1,1,6,28,5.316,1.079,0,0,0,0,1
283309,1,1,6,28,25.442,5.166,0,0,0,0,1
286611,1,1,6,28,12.635,2.566,0,0,0,0,1
286613,1,1,6,28,7.362,1.495,0,0,0,0,1
311001,1,1,3,31,69.591,9.916,0,0,0,0,2
311002,1,1,3,31,69.591,9.916,0,0,0,0,2
311003,1,1,3,31,38.245,5.45,0,0,0,0,2
311004,1,0,3,31,149.065,45.976,0,0,0,0,2
311005,1,1,3,31,24.392,3.476,0,0,0,0,2
311006,1,1,3,31,62.702,8.935,0,0,0,0,2
311007,1,1,3,31,27.837,3.967,0,0,0,0,2
311008,1,1,3,31,4.172,0.594,0,0,0,0,2
311009,1,1,3,31,34.795,4.958,0,0,0,0,2
311010,1,1,3,31,29.279,4.172,0,0,0,0,2
311011,1,1,3,31,20.91,2.979,0,0,0,0,2
311012,1,1,3,31,34.795,4.958,0,0,0,0,2
311013,1,1,3,31,90.282,12.865,0,0,0,0,2
311014,1,1,3,31,62.702,8.935,0,0,0,0,2
311015,1,1,3,31,10.443,1.488,0,0,0,0,2
311016,1,1,3,31,38.214,5.445,0,0,0,0,2
311017,1,1,3,31,41.691,5.941,0,0,0,0,2
311018,1,1,3,31,3.482,0.496,0,0,0,0,2
311019,1,1,3,31,13.919,1.983,0,0,0,0,2
311020,1,1,3,31,31.349,4.467,0,0,0,0,2
311021,1,1,3,31,51.536,7.343,0,0,0,0,2
311022,1,1,3,31,125.394,17.868,0,0,0,0,2
311023,1,1,3,31,26.46,3.77,0,0,0,0,2
311024,1,1,3,31,13.919,1.983,0,0,0,0,2
311025,1,1,3,31,3.482,0.496,0,0,0,0,2
311026,1,1,3,31,13.919,1.983,0,0,0,0,2
311027,1,1,3,31,48.777,6.95,0,0,0,0,2
311028,1,1,3,31,52.287,7.451,0,0,0,0,2
311029,1,1,3,31,62.702,8.935,0,0,0,0,2
311030,1,1,3,31,46.675,6.651,0,0,0,0,2
311031,1,1,3,31,17.431,2.484,0,0,0,0,2
311032,1,1,3,31,86.52,12.328,0,0,0,0,2
311033,1,1,3,31,52.855,7.531,0,0,0,0,2
311036,1,1,3,31,135.112,19.252,0,0,0,0,2
311037,1,1,3,31,41.691,5.941,0,0,0,0,2
311038,1,1,3,31,0,0,0,0,0,0,2
311039,1,1,3,31,4.172,0.594,0,0,0,0,2
311040,1,1,3,31,126.993,18.096,0,0,0,0,2
311042,1,1,3,31,25.078,3.573,0,0,0,0,2
311043,1,1,3,31,44.576,6.352,0,0,0,0,2
311045,1,1,3,31,47.024,6.701,0,0,0,0,2
311046,1,1,3,31,66.331,9.452,0,0,0,0,2
311047,1,1,3,31,22.979,3.274,0,0,0,0,2
311048,1,1,3,31,45.299,6.455,0,0,0,0,2
311049,1,1,3,31,13.919,1.983,0,0,0,0,2
311050,1,1,3,31,22.323,3.181,0,0,0,0,2
311051,1,1,3,31,41.691,5.941,0,0,0,0,2
311052,1,1,3,31,10.443,1.488,0,0,0,0,2
311053,1,1,3,31,14.638,2.086,0,0,0,0,2
311054,1,1,3,31,104.392,14.875,0,0,0,0,2
311055,1,1,3,31,32.602,4.646,0,0,0,0,2
311056,1,1,3,31,31.349,4.467,0,0,0,0,2
311058,1,1,3,31,45.957,6.548,0,0,0,0,2
311059,1,1,3,31,17.431,2.484,0,0,0,0,2
311068,1,1,3,31,71.035,10.122,0,0,0,0,2
311073,1,1,3,31,14.607,2.081,0,0,0,0,2
311075,1,1,3,31,13.919,1.983,0,0,0,0,2
311076,1,1,3,31,83.389,11.882,0,0,0,0,2
311077,1,1,3,31,27.837,3.967,0,0,0,0,2
311078,1,1,3,31,59.314,8.452,0,0,0,0,2
311080,1,1,3,31,15.675,2.234,0,0,0,0,2
311081,1,1,3,31,6.27,0.893,0,0,0,0,2
311082,1,1,3,31,41.691,5.941,0,0,0,0,2
311090,1,1,3,31,90.911,12.954,0,0,0,0,2
311091,1,1,3,31,156.741,22.334,0,0,0,0,2
311098,1,1,3,31,17.431,2.484,0,0,0,0,2
311099,1,1,3,31,31.349,4.467,0,0,0,0,2
311100,1,1,3,31,31.349,4.467,0,0,0,0,2
311101,1,1,3,31,31.349,4.467,0,0,0,0,2
311102,1,1,3,31,31.349,4.467,0,0,0,0,2
311104,1,1,3,31,31.349,4.467,0,0,0,0,2
311106,1,1,3,31,31.349,4.467,0,0,0,0,2
311107,1,1,3,31,70.722,10.077,0,0,0,0,2
311108,1,1,3,31,31.349,4.467,0,0,0,0,2
311109,1,1,3,31,18.12,2.582,0,0,0,0,2
311110,1,1,3,31,68.967,9.827,0,0,0,0,2
311111,1,1,3,31,8.371,1.193,0,0,0,0,2
311112,1,1,3,31,4.199,0.598,0,0,0,0,2
312004,1,0,3,31,279.839,86.31,0,0,0,0,2
312008,1,0,3,31,75.516,23.291,0,0,0,0,2
312009,1,0,3,31,108.734,33.537,0,0,0,0,2
312010,1,0,3,31,256.716,79.178,0,0,0,0,2
312012,1,1,3,31,126.612,18.041,0,0,0,0,2
312013,1,1,3,31,0,0,0,0,0,0,2
312014,1,0,3,31,92.355,28.485,0,0,0,0,2
312016,1,1,3,31,626.97,89.338,0,0,0,0,2
312020,1,1,3,31,500,150.617,0,0,0,0,2
312022,1,1,3,31,90,27.111,0,0,0,0,2
312049,1,1,3,31,206.425,29.414,0,0,0,0,5
326001,1,1,3,32,27.697,3.947,0,0,0,0,2
326002,1,1,3,32,38.466,5.481,0,0,0,0,2
326003,1,1,3,32,33.85,4.823,0,0,0,0,2
326004,1,1,3,32,100.015,14.251,0,0,0,0,2
326005,1,1,3,32,76.935,10.963,0,0,0,0,2
326006,1,1,3,32,30.773,4.385,0,0,0,0,2
326007,1,1,3,32,126.174,17.979,0,0,0,0,2
336001,1,1,3,33,74.347,10.594,0,0,0,0,2
336003,1,1,3,33,59.126,8.425,0,0,0,0,2
336004,1,1,3,33,73.207,10.431,0,0,0,0,2
336005,1,1,3,33,39.778,5.668,0,0,0,0,2
336007,1,1,3,33,31.867,4.541,0,0,0,0,2
336008,1,1,3,33,61.797,8.806,0,0,0,0,2
336009,1,1,3,33,8.446,1.203,0,0,0,0,2
336010,1,1,3,33,50.679,7.221,0,0,0,0,2
336011,1,1,3,33,8.698,1.239,0,0,0,0,2
336012,1,1,3,33,22.974,3.274,0,0,0,0,2
336013,1,1,3,33,110.075,15.685,0,0,0,0,2
336014,1,1,3,33,64.126,9.137,0,0,0,0,2
336015,1,1,3,33,8.199,1.168,0,0,0,0,2
336016,1,1,3,33,3.662,0.522,0,0,0,0,2
336017,1,1,3,33,52.102,7.424,0,0,0,0,2
336018,1,1,3,33,33.227,4.735,0,0,0,0,2
336019,1,1,3,33,58.13,8.283,0,0,0,0,2
336020,1,1,3,33,169.084,24.093,0,0,0,0,2
341001,1,1,3,34,113.357,16.152,0,0,0,0,2
341004,1,1,3,34,13.954,1.988,0,0,0,0,2
341005,1,1,3,34,104.64,14.91,0,0,0,0,2
342001,1,1,3,34,257.242,36.655,0,0,0,0,2
342002,1,1,3,34,151.726,21.62,0,0,0,0,2
342003,1,0,3,34,150,0,0,0,0,0,2
342004,1,1,3,34,34.878,4.97,0,0,0,0,2
342005,1,1,3,34,174.391,24.849,0,0,0,0,2
351001,1,1,3,35,181.427,25.852,0,0,0,0,2
351002,1,1,3,35,164.929,23.501,0,0,0,0,2
351003,1,1,3,35,122.522,17.458,0,0,0,0,2
351004,1,1,3,35,0,0,0,0,0,0,2
351005,1,1,3,35,171.999,24.509,0,0,0,0,2
351006,1,1,3,35,106.024,15.108,0,0,0,0,2
351007,1,1,3,35,23.561,3.357,0,0,0,0,2
351009,1,1,3,35,167.288,23.837,0,0,0,0,2
351010,1,1,3,35,25.917,3.693,0,0,0,0,2
351011,1,1,3,35,190.89,27.2,0,0,0,0,2
351012,1,1,3,35,126.883,18.08,0,0,0,0,2
351013,1,1,3,35,237.974,33.909,0,0,0,0,2
351015,1,1,3,35,47.123,6.715,0,0,0,0,2
351016,1,1,3,35,167.288,23.837,0,0,0,0,2
351017,1,1,3,35,153.152,21.823,0,0,0,0,2
351018,1,1,3,35,365.206,52.039,0,0,0,0,2
351019,1,1,3,35,0,0,0,0,0,0,2
351020,1,1,3,35,51.836,7.386,0,0,0,0,2
351021,1,1,3,35,87.179,12.422,0,0,0,0,2
351022,1,1,3,35,209.698,29.88,0,0,0,0,2
351023,1,1,3,35,300,151.68,0,0,0,0,2
351025,1,1,3,35,84.822,12.086,0,0,0,0,2
351026,1,1,3,35,0,0,0,0,0,0,2
351027,1,1,3,35,136.658,19.473,0,0,0,0,2
351028,1,1,3,35,35.343,5.036,0,0,0,0,2
351029,1,1,3,35,188.494,26.859,0,0,0,0,2
351030,1,1,3,35,101.316,14.437,0,0,0,0,2
351031,1,1,3,35,270.962,38.61,0,0,0,0,2
351032,1,1,3,35,197.918,28.202,0,0,0,0,2
351033,1,1,3,35,187.791,26.759,0,0,0,0,2
351034,1,1,3,35,226.191,32.23,0,0,0,0,2
351035,1,1,3,35,47.123,6.715,0,0,0,0,2
351036,1,1,3,35,139.011,19.808,0,0,0,0,2
351038,1,1,3,35,89.532,12.758,0,0,0,0,2
351040,1,1,3,35,23.561,3.357,0,0,0,0,2
351043,1,1,3,35,110.738,15.779,0,0,0,0,2
351044,1,1,3,35,65.975,9.401,0,0,0,0,2
351045,1,1,3,35,25.917,3.693,0,0,0,0,2
351046,1,1,3,35,56.546,8.057,0,0,0,0,2
351047,1,1,3,35,103.672,14.772,0,0,0,0,2
351048,1,1,3,35,58.904,8.393,0,0,0,0,2
351049,1,1,3,35,44.771,6.38,0,0,0,0,2
351050,1,1,3,35,150.792,21.487,0,0,0,0,2
351051,1,1,3,35,28.272,4.029,0,0,0,0,2
351053,1,1,3,35,30.631,4.365,0,0,0,0,2
351054,1,1,3,35,106.024,15.108,0,0,0,0,2
351055,1,1,3,35,98.964,14.102,0,0,0,0,2
351056,1,1,3,35,89.532,12.758,0,0,0,0,2
351057,1,1,3,35,25.917,3.693,0,0,0,0,2
351058,1,1,3,35,77.753,11.079,0,0,0,0,2
351059,1,1,3,35,0,0,0,0,0,0,2
351060,1,1,3,35,75.397,10.743,0,0,0,0,2
351061,1,1,3,35,28.272,4.029,0,0,0,0,2
351062,1,1,3,35,7.072,1.008,0,0,0,0,2
351063,1,1,3,35,28.272,4.029,0,0,0,0,2
351064,1,1,3,35,18.848,2.686,0,0,0,0,2
351065,1,1,3,35,30.631,4.365,0,0,0,0,2
351066,1,1,3,35,56.546,8.057,0,0,0,0,2
351067,1,1,3,35,47.123,6.715,0,0,0,0,2
351069,1,1,3,35,30.631,4.365,0,0,0,0,2
351070,1,1,3,35,127.235,18.13,0,0,0,0,2
351071,1,1,3,35,65.975,9.401,0,0,0,0,2
351075,1,1,3,35,16.493,2.35,0,0,0,0,2
351076,W1,1,3,35,-64.058,-9.128,0,0,0,0,2
351080,1,1,3,35,100,30,0,0,0,0,2
351081,1,1,3,35,50,15,0,0,0,0,2
351082,1,1,3,35,30,10,0,0,0,0,2
351083,1,1,3,35,20.628,2.939,0,0,0,0,2
351084,W,0,3,35,-50,24,0,0,0,0,2
352008,1,1,3,35,214.409,30.552,0,0,0,0,2
352013,1,1,3,35,268.599,38.273,0,0,0,0,2
352015,1,1,3,35,0,0,0,0,0,0,2
352016,1,0,3,35,0,0,0,0,0,0,2
352016,W,0,3,35,20,0,0,0,0,0,2
352017,1,1,3,35,153.152,21.823,0,0,0,0,2
352019,1,1,3,35,435.89,62.111,0,0,0,0,2
352020,1,1,3,35,0,0,0,0,0,0,2
352022,1,1,3,35,816.173,116.298,0,0,0,0,2
352026,1,1,3,35,353.426,50.36,0,0,0,0,2
352027,1,1,3,35,171.999,24.509,0,0,0,0,2
352028,1,1,3,35,263.889,37.602,0,0,0,0,2
352028,W,1,3,35,-204.492,-29.138,0,0,0,0,2
352030,W,1,3,35,-73.912,-10.532,0,0,0,0,2
352031,1,1,3,35,160.219,22.83,0,0,0,0,2
352033,1,1,3,35,278.026,39.617,0,0,0,0,2
352035,1,1,3,35,313.37,44.653,0,0,0,0,2
352037,1,1,3,35,0,0,0,0,0,0,2
352042,1,1,3,35,106.024,15.108,0,0,0,0,2
352043,1,1,3,35,0,0,0,0,0,0,2
352044,1,1,3,35,0,0,0,0,0,0,2
