node.number,node.name,kV,bus.type,region.number,zone.number,owner.number,voltage.mag.pu,voltage.angle.deg
136049,KHASA,66,1,1,13,51,1.01748,-21.7248
136050,MOHLI,66,1,1,13,51,0.99542,-24.5269
136051,MAJITHA6,66,1,1,13,51,1.02291,-22.9884
136052,K.S.MAL,66,1,1,13,51,1.01283,-24.8307
136053,TIBBER,66,1,1,13,51,1.00673,-22.2601
136054,AJITWAL,66,1,1,13,51,1.00833,-23.996
136056,MOHALI-II,66,1,1,10,51,1.0561,-27.2898
136057,DHANDARIKAL2,66,1,1,13,51,1.00223,-23.6663
136059,SADIQ,66,1,1,13,51,0.99714,-23.7572
136060,RASHIANA,66,4,1,13,51,1,0
136061,MALOUT,66,1,1,13,51,0.99841,-20.1452
136062,PAKHOWAL,66,1,1,13,51,1.01719,-18.4635
136063,NABHA,66,1,1,13,51,1.01881,-20.3207
136064,JHUNIR,66,1,1,13,51,1.01474,-20.0281
136065,LALRU,66,1,1,13,51,0.99956,-24.6125
136066,ALGAON,66,1,1,13,51,1.01872,-20.6617
136068,KAPURTHALA,66,1,1,13,51,1.00861,-22.4799
136069,REHANAJATTAN,66,1,1,13,51,1.02094,-20.4925
136070,GOBINDGARH-3,66,4,1,13,51,1,0
136071,CHOLASAHIB,66,1,1,13,51,1.00374,-20.2648
136072,MASTEWAL,66,1,1,13,51,0.9951,-21.2225
136073,MEHALKALAN,66,1,1,13,51,1.00444,-21.6696
136074,DORAHA,66,1,1,13,51,1.00179,-23.843
136075,IKOLAHA,66,1,1,13,51,1.02047,-17.3265
136076,PASSIANA,66,1,1,13,51,1.00628,-22.668
136077,GAUNSGARH,66,1,1,13,51,0.99777,-22.3688
136078,BASSIPATHNA,66,1,1,13,51,0.99479,-22.1803
136079,KAKRALA,66,1,1,13,51,1.01308,-21.4173
136081,UDHOKE,66,1,1,13,51,1.01339,-22.8056
136082,GHULAL66,66,1,1,13,51,1.00485,-21.7646
136083,DHANAULA,66,1,1,13,51,1.00819,-17.8709
136084,BADSHAHPUR,66,1,1,13,51,1.02202,-20.0698
136085,BANGAN,66,1,1,13,51,1.02219,-19.1629
136086,CHOGAWAN,66,1,1,13,51,1.02188,-21.0098
136087,BANUR,66,1,1,13,51,0.9944,-24.9632
136104,LEHRAMOHABBT,66,1,1,13,51,0.98185,-20.7672
136927,PATTI,66,1,1,13,51,1.01227,-21.4042
136928,DASUYA,66,1,1,13,51,1.00665,-22.4425
140001,BAHADURG,132,1,1,14,52,0.99214,-25.7104
141001,KAIRU,132,1,1,14,52,1.03453,-32.9282
141031,NARELA_BB,132,1,1,15,171,0.97121,-27.8224
141100,JIND,132,1,1,14,52,0.98814,-24.9198
141102,SAFIDON,132,1,1,14,52,0.98359,-25.787
141103,SAMALKHA,132,1,1,14,52,0.97037,-27.8405
141106,NISSING,132,1,1,14,52,0.97809,-25.6912
141107,ABDULLAPUR1,132,1,1,14,52,0.97821,-49.1046
141108,BHUNNA,132,1,1,14,52,1.0179,-27.4105
141109,SONEPAT,132,1,1,14,52,0.97103,-27.9581
141110,KURUKSHETRA1,132,1,1,14,52,0.97264,-26.2964
141111,KIRORI,132,1,1,14,52,1.01231,-26.4064
141112,ISHRANA,132,1,1,14,52,0.97942,-26.6776
141113,REWARI,132,1,1,14,52,0.99858,-29.028
141114,NARNAUL,132,1,1,14,52,1.06015,-34.5258
141115,NARWANA,132,1,1,14,52,0.99377,-21.2598
141116,SEWAH,132,1,1,14,52,0.97653,-27.0625
141117,HANSI,132,1,1,14,52,0.98588,-29.7832
141118,MOHINDERGARH,132,1,1,14,52,1.06718,-34.0779
141119,PANIPAT,132,1,1,14,52,0.97085,-27.5454
141120,DIWANA,132,1,1,14,52,0.97063,-27.4491
141121,HISAR,132,1,1,14,171,1.00542,-27.6306
141122,IA-BHIWANI,132,1,1,14,52,1.02193,-31.7049
141123,SIRSA,132,1,1,14,52,0.98929,-26.2943
141124,BAPORA,132,1,1,14,52,1.02893,-31.0831
141125,JINDALSTEEL,132,1,1,14,52,1.00337,-22.1455
141126,FATEHABAD21,132,1,1,14,52,0.99796,-25.9151
141128,RANIA,132,1,1,14,52,0.97918,-27.0417
141129,PTPS,132,1,1,14,52,0.97492,-27.0425
141130,ROHTAK,132,1,1,14,52,0.9826,-27.5472
141131,KARNAL,132,1,1,14,152,0.97139,-26.1413
141132,PINJORE,132,1,1,14,52,0.99776,-22.8367
141133,ADHOUN,132,1,1,14,52,0.98468,-24.8395
141134,IA-HISAR,132,1,1,14,52,0.99363,-24.7763
141137,UNISPUR,132,1,1,14,52,0.97056,-26.1484
141140,LUKHI,132,1,1,14,52,0.98088,-25.244
141141,PEHOWA,132,1,1,14,52,0.98052,-25.2571
141142,CHEEKA21,132,1,1,14,52,0.99771,-23.7878
141143,KAITHAL,132,1,1,14,52,0.98182,-25.139
141144,KIRMICH,132,1,1,14,52,0.96811,-26.5037
141145,ISHERWAL,132,1,1,14,52,1.01873,-30.982
141146,MASUDPUR,132,1,1,14,52,0.99696,-22.8334
141147,BHIWANI1,132,1,1,14,171,1.02641,-31.3054
141148,NAUTCH,132,1,1,14,52,0.97765,-25.5427
141149,BODHNI,132,1,1,14,52,0.9795,-25.3942
141150,DHAND,132,1,1,14,52,0.98059,-25.162
141151,ISMAILABAD,132,1,1,14,52,0.9794,-25.4054
141152,MALIKPUR,132,1,1,14,52,0.979,-25.4297
141153,BHORE,132,1,1,14,52,0.97326,-26.0853
141154,NARWANA-OLD,132,1,1,14,52,1.05395,-31.5495
141155,KURUNGWALI,132,1,1,14,52,0.98095,-26.4337
141156,BASTARA,132,1,1,14,52,0.97558,-26.105
141157,INDRI,132,1,1,14,52,0.96282,-26.8731
141158,AMIN,132,1,1,14,52,0.96825,-26.4508
141159,SAGGA,132,1,1,14,52,0.9686,-26.5073
141160,JUNDLA,132,1,1,14,52,0.97519,-26.0853
141161,ASSANDH,132,1,1,14,52,0.97745,-26.4454
141162,JALMANA,132,1,1,14,52,0.97607,-26.2833
141163,MUNAK,132,1,1,14,52,0.96523,-27.9378
141164,GHARAUND,132,1,1,14,52,0.97425,-26.3874
141165,MADHUBAN,132,1,1,14,52,0.97094,-26.4228
141166,NEWAL,132,1,1,14,52,0.96927,-26.3401
141167,BHADSON,132,1,1,14,52,0.96931,-26.267
141168,NAGLAMEGHA,132,1,1,14,52,0.97327,-26.2734
141169,NIDANA,132,1,1,14,52,0.97298,-26.0675
141170,RAJOUND,132,1,1,14,52,0.97756,-25.5543
141171,PAI,132,1,1,14,52,0.9738,-25.8851
141172,RASINA,132,1,1,14,52,0.96815,-26.6205
141173,KAUL,132,1,1,14,52,0.98091,-25.1174
141174,PADLA,132,1,1,14,52,0.97469,-25.8061
141175,PUNDRI,132,1,1,14,52,0.97387,-25.8578
141176,SAMALKHA21,132,1,1,14,52,0.98602,-25.9667
141177,BHAGAL,132,1,1,14,52,0.996,-23.948
141178,CHAKULAD,132,1,1,14,52,0.99659,-23.9035
141179,KHERI-GU,132,1,1,14,52,0.98841,-24.9821
141180,THANA,132,1,1,14,52,0.97864,-25.4489
141181,KABULPUR,132,1,1,14,52,0.99127,-26.451
141182,HABRI,132,1,1,14,52,0.96383,-27.0281
141183,MOHANA,132,1,1,14,52,0.99278,-24.1486
141184,HSIIDC-R,132,1,1,14,52,0.96625,-28.3707
141185,RAI,132,1,1,14,52,0.96348,-28.5992
141186,KUNDLI,132,1,1,14,52,0.96827,-28.1073
141187,MURTHAL,132,1,1,14,52,0.96378,-28.7459
141188,GANNUAR,132,1,1,14,52,0.96146,-29.1328
141189,HARSANA,132,1,1,14,52,0.97065,-28.1227
141190,DEEPALPUR,132,4,1,14,52,1,0
141191,KHARKHOD,132,1,1,14,52,0.97152,-28.1734
141192,NARWANA-NEW,132,1,1,14,52,1.05508,-31.4515
141193,DHAMTAAN,132,1,1,14,52,1.05355,-31.6106
141194,GARHI,132,1,1,14,52,1.0514,-31.8086
141195,DHANOURI,132,1,1,14,52,1.0509,-31.8544
141196,UCHANA,132,1,1,14,52,0.98879,-22.5166
141197,GHOGHARI,132,1,1,14,52,0.98772,-23.7433
141198,DURALA1,132,1,1,14,52,0.98477,-24.8309
141199,NUHIYANWALI,132,1,1,14,52,0.99443,-25.1434
141300,SITAMAI,132,1,1,14,52,0.97899,-25.2886
141301,BEGA,132,1,1,14,52,0.98391,-26.1544
141302,GANGAICHA,132,1,1,14,52,1.0021,-28.2362
141303,HSIIDC-BAWAL,132,1,1,14,52,0.98058,-30.5312
141304,NANGLMOHANP,132,1,1,14,52,0.98848,-27.0587
141305,SEKA,132,1,1,14,52,1.05871,-34.6446
141306,PALI,132,1,1,14,52,0.98793,-27.1094
141307,GARNAWATI,132,1,1,14,52,0.98805,-26.928
141308,KALANAUR,132,1,1,14,52,0.98335,-27.8383
141309,BHADANA,132,1,1,14,52,0.99413,-22.3213
141310,BADLI,132,1,1,14,52,0.99312,-22.4169
141311,ASSAUDHA,132,1,1,14,52,0.98561,-26.3508
141312,KANGTHALI,132,1,1,14,52,0.99316,-24.26
141313,MELAGROUND,132,1,1,14,52,0.98083,-27.0682
141314,NILOKHERI,132,1,1,14,52,0.97021,-26.1837
141315,PIPLI,132,1,1,14,52,0.97123,-26.5193
141316,KKTRA_TAP,132,1,1,14,52,0.97264,-26.2964
141317,RAMNAGARIA,132,1,1,14,52,0.97895,-27.063
141318,MUNDIAKH_TAP,132,1,1,14,52,1.06205,-34.4473
141600,NAGURAN,132,1,1,14,52,0.97905,-25.8826
141601,ALEWA,132,1,1,14,52,0.97594,-26.2513
141602,KHERI-TA,132,1,1,14,52,0.97602,-26.3422
141603,JIND-OLD,132,1,1,14,52,0.98578,-25.3779
141604,JULANA,132,1,1,14,52,0.97941,-25.777
141605,JIND-NEW,132,1,1,14,52,0.98569,-25.429
141606,DABLAIN,132,1,1,14,52,1.04268,-30.5852
141607,MADLODA,132,1,1,14,52,0.97297,-27.0282
141608,CHHAJPUR,132,1,1,14,52,0.98035,-26.5408
141609,CHANDOLI,132,1,1,14,52,0.97371,-27.0732
141610,BEHOLI,132,1,1,14,52,0.9824,-26.3428
141611,NAULTHA,132,1,1,14,52,0.98058,-26.5652
141612,MDU-ROHTAK,132,1,1,14,52,0.9779,-25.1563
141613,SE-3-ROHTAK,132,1,1,14,52,0.97964,-27.7815
141614,HSIIDC-ROHTA,132,1,1,14,52,0.98475,-27.4121
141615,SAMPLA,132,1,1,14,52,0.99023,-24.0203
141616,JHAJJAR,132,1,1,14,52,0.98233,-27.7522
141617,BERI,132,1,1,14,52,0.98645,-26.9983
141618,MIE,132,1,1,14,52,0.98516,-26.3938
141619,GOHANA,132,1,1,14,52,0.96643,-29.1106
141620,CHORMAR,132,1,1,14,52,0.98476,-26.0792
141621,MUDLANA,132,1,1,14,52,0.97369,-28.462
141622,JASSIA,132,1,1,14,52,0.97178,-28.6063
141623,MAHAM,132,1,1,14,52,0.9738,-28.4
141624,GOTHRA-P,132,1,1,14,52,1.01154,-32.5205
141625,BAWAL,132,4,1,14,52,1,0
141626,DHANONDA,132,1,1,14,52,0.99025,-26.9026
141627,KOSLI,132,1,1,14,52,0.99886,-28.8455
141628,BUROLI,132,1,1,14,52,1.01509,-32.2005
141629,DAHINA,132,1,1,14,52,1.03457,-32.9673
141630,SATNALI,132,1,1,14,52,1.05575,-35.0715
141631,KANINA,132,1,1,14,52,1.05176,-35.3847
141632,N-CHOUDHURY,132,1,1,14,52,1.05185,-35.2547
141633,ATELI-MA,132,1,1,14,52,1.03972,-36.2764
141634,BATTA,132,4,1,14,52,1,0
141635,DUDHIAN,132,1,1,14,52,0.9905,-25.503
141636,JUI,132,1,1,14,52,1.04385,-34.0128
141637,DIGHAWA,132,1,1,14,52,1.02771,-34.1529
141638,STAUNDI,132,1,1,14,52,0.97493,-26.1492
141639,BEHAL,132,1,1,14,52,1.01836,-32.8793
141640,LOHARU,132,1,1,14,52,1.01613,-36.4347
141641,DADR1-HS,132,1,1,14,52,0.98121,-28.748
141642,ATELA-KA,132,1,1,14,52,0.97281,-29.7946
141643,MATANHAI,132,1,1,14,52,0.9743,-29.6959
141644,BAHU,132,1,1,14,52,0.98525,-27.8108
141645,JHOJHUKALAN,132,1,1,14,52,0.97228,-29.8438
141646,BIBIPUR,132,1,1,14,52,0.98016,-27.0413
141647,KHANPUR_HR,132,1,1,14,52,0.98598,-25.1688
141648,BEGU,132,1,1,14,52,0.98102,-27.0505
141649,KABRI,132,1,1,14,52,0.97426,-27.0617
141650,SAGWAN,132,1,1,14,52,0.99996,-24.5238
141651,ODHAN,132,1,1,14,52,0.98821,-25.7356
141652,DABWALI,132,1,1,14,52,0.97236,-27.2078
141653,ASSAKHERA,132,1,1,14,52,0.96662,-27.7863
141654,JEEWANAGAR,132,1,1,14,52,0.96662,-28.2134
141655,KARIWALA,132,1,1,14,52,0.96196,-28.6588
141656,ELLENABAD,132,1,1,14,52,0.97228,-27.7059
141657,MADHOSIN,132,1,1,14,52,0.97691,-27.2617
141658,NARNAUND,132,1,1,14,52,0.97818,-28.4485
141659,MIRAN,132,1,1,14,52,1.00704,-31.086
141660,TOSHAM,132,1,1,14,52,1.01745,-31.6124
141661,DADHIBANA,132,1,1,14,52,0.99413,-22.7447
141662,LULAAHIR,132,1,1,14,52,1.00613,-27.3251
141663,KHANAK,132,1,1,14,52,0.99887,-24.6263
141664,BEER,132,1,1,14,52,0.98322,-25.797
141665,ADAMPUR,132,1,1,14,52,0.99554,-27.0191
141666,TOHANA,132,1,1,14,52,1.0349,-30.5355
141667,UKLANA,132,1,1,14,52,1.02269,-28.4341
141668,RATIA,132,1,1,14,52,0.99613,-27.8661
141669,AHERWAN,132,1,1,14,52,0.99268,-27.6139
141670,DHARSUL,132,1,1,14,52,1.01452,-27.7185
141671,JAKHAL,132,1,1,14,52,1.01476,-27.7396
141672,BHATTU,132,1,1,14,52,0.99196,-26.6022
141673,BHUTHAN,132,1,1,14,52,1.01614,-27.576
141674,ARYA-NANGAL,132,1,1,14,52,0.98533,-25.6268
141675,BARWALA,132,1,1,14,52,1.01322,-27.2159
141676,TELIWARA,132,1,1,14,52,1.00323,-27.7718
141677,KHEDAR,132,1,1,14,52,1.01298,-26.5756
141678,BERLA,132,1,1,14,52,0.9925,-22.9083
141679,KHAIREKAN,132,1,1,14,52,0.98962,-26.0481
141680,SIKANDERPUR,132,1,1,14,52,0.9891,-26.3913
141681,DING,132,1,1,14,52,0.99126,-26.338
141682,HALLUWAS,132,1,1,14,52,0.97763,-29.3468
141683,KAIT-CIT,132,1,1,14,52,0.97821,-25.483
141684,CHEEKA1,132,1,1,14,52,0.99723,-23.884
141685,RAMBA,132,1,1,14,52,0.96991,-26.2417
141686,FAZILPUR,132,1,1,14,52,0.97081,-27.9829
141687,ROHTAK-C,132,1,1,14,52,0.98207,-27.6132
141688,DADR2-HS,132,1,1,14,52,0.98177,-28.9582
141689,NUNAMAJR,132,1,1,14,52,0.9915,-25.8114
141690,BHADRA,132,1,1,14,52,1.02395,-35.7293
141691,FATEHABAD1,132,1,1,14,52,0.99621,-26.2001
141692,SIWAN,132,1,1,14,52,0.98857,-25.4009
141693,NFL,132,1,1,14,52,0.97085,-27.5454
141694,BIANA,132,1,1,14,52,0.96999,-26.2117
141695,DABRI,132,1,1,14,52,0.97177,-26.1448
141696,BALLAH,132,4,1,14,52,1,0
141697,PANIPATS-29,132,1,1,14,52,0.97575,-27.1218
141698,IOC,132,1,1,14,52,0.96778,-27.7015
141699,KHURANA,132,1,1,14,52,0.98751,-25.1779
141932,BHUSTHAL,132,1,1,14,52,0.98273,-25.0508
142200,JIND,220,1,1,14,52,0.99909,-20.545
142201,BADSHAHPUR,220,1,1,14,52,0.99489,-23.0297
142202,SAFIDON,220,1,1,14,52,0.99541,-20.4706
142203,TEPLA,220,1,1,14,52,1.00058,-20.3561
142204,MADANPUR,220,1,1,14,52,0.99895,-21.0602
142205,SHAHBAD,220,1,1,14,52,0.99616,-20.9463
142206,NISSING,220,1,1,14,52,0.99309,-20.9345
142207,BHUNA,220,1,1,14,52,1.00015,-21.4708
142208,PRITHLA,220,1,1,14,2,1.00732,-22.0212
142209,SONEPAT,220,1,1,14,52,0.99075,-22.714
142210,ABDULLAP,220,1,1,14,3,1.0065,-19.4556
142211,PANIPAT_OLD,220,2,1,14,602,1,-21.7401
142212,SOHNAROAD,220,1,1,14,2,1.00636,-19.7422
142213,REWARI,220,1,1,14,52,0.99231,-24.2087
142214,NARNAUL,220,1,1,14,52,1.0223,-29.5602
142215,NARWANA,220,1,1,14,52,0.98991,-19.3183
142216,KAITHAL,220,1,1,14,52,0.99461,-20.8455
142217,BAHDURG2,220,1,1,14,3,0.99877,-22.091
142218,MAHINDERGARH,220,1,1,14,52,1.01929,-28.5745
142220,PALLA,220,1,1,14,52,0.99483,-23.2914
142222,PALWAL,220,1,1,14,52,1.00428,-22.519
142223,SIRSA,220,1,1,14,52,0.99707,-22.7615
142225,PALI,220,1,1,14,52,0.99541,-23.0032
142226,FATEHABAD,220,1,1,14,52,1.00198,-21.9847
142227,GURGAON_SE52,220,1,1,14,52,0.99109,-23.1575
142228,RANIA,220,1,1,14,52,0.99771,-22.4924
142229,FATEHABAD,220,1,1,14,3,1.00351,-21.5497
142230,ROHTAK,220,1,1,14,52,0.9957,-22.1773
142231,KARNAL,220,1,1,14,52,0.98321,-21.9646
142232,NUNAMAJRA,220,1,1,14,52,0.99793,-22.1781
142233,JORIAN,220,1,1,14,52,1.00189,-19.673
142234,IA-HISAR,220,1,1,14,52,1.00292,-21.8192
142235,YAMUNA2,220,2,1,14,602,1.00103,-19.1891
142236,SALEMPUR,220,1,1,14,52,0.99613,-20.2781
142237,UNISPUR,220,1,1,14,52,0.9858,-21.4799
142238,DAULTABAD,220,1,1,14,52,0.99569,-22.2578
142239,MANESAR,220,1,1,14,52,0.99352,-22.9292
142240,REWARI_SPLIT,220,1,1,14,52,0.99231,-24.2087
142241,CHEEKA,220,1,1,14,52,0.9992,-21.2524
142242,KIRORI,220,1,1,14,52,1.00205,-20.8419
142243,GURGAON-SE56,220,1,1,14,52,0.99457,-22.9505
142244,GURGAON-72,220,1,1,14,52,0.9956,-22.5045
142245,ISHERWAL,220,1,1,14,52,1.00298,-24.7149
142246,MASUDPUR,220,1,1,14,52,1.00058,-21.8534
142247,BAPORA,220,1,1,14,52,1.00863,-24.6106
142248,JINDALSTEEL,220,1,1,14,52,1.00337,-22.1455
142249,JAGA-RAI,220,1,1,14,60,1.00653,-19.456
142250,BASTARA,220,1,1,14,52,0.98961,-21.7541
142251,KAUL,220,1,1,14,52,0.98899,-22.0761
142252,MOHANA,220,1,1,14,52,1.0022,-21.7451
142253,SAMPLA,220,1,1,14,52,0.99736,-22.142
142254,SAMALKHA,220,1,1,14,52,0.99661,-22.3367
142255,MAU_HR,220,1,1,14,52,0.99383,-23.2418
142256,CHHAJPUR,220,1,1,14,52,0.99579,-22.3045
142257,CHORMAR,220,1,1,14,52,0.99901,-22.1796
142258,DEEPALPUR,220,1,1,14,52,1.00486,-20.76
142259,KABULPUR,220,1,1,14,52,0.9989,-20.8818
142260,DHANONDA,220,1,1,14,52,0.99974,-20.6594
142261,DADHIBANA,220,1,1,14,52,0.9987,-20.8755
142262,LULAAHIR,220,1,1,14,52,0.99882,-22.3042
142263,NUHIYANWALI,220,1,1,14,52,0.99975,-22.0075
142264,BATTA,220,1,1,14,52,0.99329,-20.3993
142265,SAGWAN,220,1,1,14,52,1.00539,-22.6782
142266,SAMAIN,220,1,1,14,52,0.98941,-23.5459
142267,REWALI,220,1,1,14,52,1.00468,-19.7618
142268,RAMPRKAMBOY,220,1,1,14,52,1.00318,-19.5349
142269,NAWADA,220,1,1,14,52,1.01029,-22.5394
142270,A5FARIDABAD,220,1,1,14,52,1.01013,-22.5632
142271,BARHI,220,1,1,14,52,0.99913,-21.612
142272,BHADANA,220,1,1,14,52,0.998,-21.069
142273,RANGALA_RAJP,220,1,1,14,52,1.00576,-22.2592
142298,PEHOWA,220,1,1,14,52,0.99034,-21.8637
142299,DURALA,220,1,1,14,52,0.99382,-21.5994
142319,RAIHSIIDC,220,1,1,14,52,1.00658,-20.7784
142320,GURGSEC33,220,1,1,14,52,0.99281,-22.9057
142321,GURSEC20,220,1,1,14,52,0.99248,-22.9541
142322,QADARPUR,220,1,1,14,52,0.99674,-22.6434
142323,SONTA,220,1,1,14,52,0.99687,-21.4297
142324,HUKMAWALI,220,1,1,14,52,0.99842,-22.5093
142325,GURSEC57,220,1,1,14,52,0.99288,-22.8974
142326,A4-FARIDBD,220,1,1,14,52,0.99685,-23.1816
142327,MUNDH,220,1,1,14,52,0.9922,-20.0243
142328,BAWAL,220,4,1,14,52,1,0
142329,PNCHGAON,220,1,1,14,52,0.99315,-23.5051
142330,MEERPRKLN,220,1,1,14,52,1.00526,-22.386
142929,PANIPAT_NEW,220,2,1,14,602,1,-19.8027
143021,SEWAH,33,1,1,14,52,0.99454,-22.7536
143045,GURGAON-72,33,1,1,14,52,0.99447,-22.8214
143046,MASUDPUR,33,1,1,14,52,0.99715,-22.7828
143050,SAGWAN,33,4,1,14,52,1,0
143054,MAU_HR,33,1,1,14,52,0.99235,-23.6571
143057,CHORMAR,33,1,1,14,52,0.99558,-23.1119
143060,DHANONDA,33,1,1,14,52,0.99797,-21.1493
143061,DADHIBANA,33,1,1,14,52,0.99527,-21.8083
143062,LULAAHIR,33,1,1,14,52,0.99714,-22.7696
143063,MOHANA,33,1,1,14,52,0.99878,-22.6714
143064,BATTA,33,4,1,14,52,1,0
143068,NEWRAMPUR,33,1,1,14,52,0.99967,-20.4827
143069,NAWADA,33,4,1,14,52,1,0
143072,RANGALA_RAJ,33,1,1,14,52,0.99803,-24.2562
144001,PRITHHLA,400,2,1,14,2,1.0164,-19.9713
144004,JIND,400,1,1,14,52,1.00867,-17.2107
144005,QADARPUR,400,1,1,14,2,1.00828,-19.9896
144006,SONAROAD,400,1,1,14,2,1.00636,-19.7422
144035,YAMUNANAGAR,400,1,1,14,4,1.0181,-18.4113
144401,KHEDAR,400,2,1,14,602,1,-17.0313
144402,DAULATABAD4,400,1,1,14,52,1.00286,-18.8551
144403,KIRORI,400,1,1,14,52,0.9999,-17.204
144404,JHAJAR_N,400,2,1,14,602,1,-16.5214
144405,NAWADA,400,1,1,17,52,1.01606,-20.4696
144406,DEEPALPUR,400,1,1,14,62,1.01027,-18.7582
144407,KABULPUR,400,1,1,14,52,1.00395,-17.5932
144408,DHANONDA,400,1,1,14,52,1.00054,-16.814
144410,NUHIYANWALI,400,1,1,14,3,1.00715,-19.0761
146003,TEPLA,66,1,1,14,52,0.99033,-22.957
146012,DHULKOTE,66,1,1,14,52,1.02237,-26.253
146019,BALABGR1,66,1,1,14,52,0.97983,-27.9871
146020,PALLA,66,1,1,14,52,0.97821,-27.3128
146022,PALWAL,66,1,1,14,52,0.98873,-26.2819
146023,NEWRAMPUR,66,1,1,14,52,0.99967,-20.4827
146025,PALI,66,1,1,14,52,0.97854,-27.0775
146030,JAGADHARI,66,1,1,14,52,0.98373,-24.8161
146043,GURGAON-56,66,1,1,14,52,0.98251,-25.978
146044,GURGAON-72,66,1,1,14,52,0.99504,-22.6628
146055,MAU_HR,66,1,1,14,52,0.99235,-23.6571
146067,REWALI,66,1,1,14,52,1.00381,-20.0042
146070,A5FARIDABAD,66,1,1,14,52,1.00514,-23.8813
146071,RANGALA_RAJ,66,1,1,14,52,1.00309,-22.9845
146101,BADSHAHPUR1,66,1,1,14,52,0.97226,-28.2732
146104,PANCHKULA,66,1,1,14,52,0.98454,-24.5929
146105,SHAHBAD1,66,1,1,14,52,0.98277,-24.2661
146127,GURGAON,66,1,1,14,52,0.96606,-28.8838
146135,YAMUNA,66,1,1,14,52,0.99873,-20.5312
146136,SALEMPUR,66,1,1,14,52,0.99036,-21.8111
146138,DAULATABAD,66,1,1,14,52,0.97404,-27.304
146139,MANESAR,66,1,1,14,52,0.97454,-27.4457
152200,NARELA_DS,220,1,1,15,54,1.00143,-21.6283
152201,RAJGHAT2,220,1,1,15,604,0.99836,-23.1483
152202,BAMNOLI2,220,1,1,15,54,1.00038,-24.9241
152203,PRAGATI_BDR,220,2,1,15,604,1,-25.1955
152204,NARELA_D,220,1,1,15,54,0.98365,-24.3309
152205,PATPARGANJ2,220,1,1,15,54,0.99397,-23.5974
152206,INDRPA2,220,1,1,15,604,0.99812,-23.1627
152207,PRAGATI_MND,220,2,1,15,604,1,-22.9486
152208,OKHLA2,220,1,1,15,54,0.99704,-24.2933
152209,MEHRAULI_BM,220,1,1,15,54,1.09615,-36.963
152210,NAZAFGARH_BW,220,1,1,15,54,0.9944,-22.4062
152211,VASANTKUJ,220,1,1,15,54,0.99128,-25.0602
152212,MANDOLA,220,1,1,17,3,0.98924,-23.8521
152213,BAWANA2,220,1,1,15,54,1.00201,-21.5328
152214,PAPANKALAN-1,220,1,1,15,54,0.99543,-25.4607
152215,SABJIMANDI,220,1,1,15,54,0.98895,-25.5891
152216,SHAHBAGH2,220,1,1,15,54,0.99921,-21.9529
152217,ROHINI,220,2,1,15,54,1,-21.8326
152218,BURARI,220,1,1,15,54,0.99024,-25.4306
152219,PARKSTREET,220,1,1,15,54,0.99787,-25.4592
152220,SARITAVIHAR2,220,1,1,15,54,0.99928,-24.0203
152221,NARAINA,220,1,1,15,54,0.99946,-25.3107
152222,DELHI-RR,220,1,1,15,171,0.978,-25.0759
152223,NAJAFGARH_BM,220,1,1,15,54,0.99812,-25.1337
152224,DIAL,220,1,1,15,54,1.04356,-32.2807
152225,SARITAVIHA_S,220,1,1,15,54,1.00044,-25.146
152226,LODIROAD2,220,1,1,15,54,0.99958,-25.2281
152227,RIDGEVALLEY,220,1,1,15,54,0.99978,-25.3024
152228,MEHRAULI_S,220,1,1,15,54,0.99276,-24.8705
152229,WAZIRABAD2,220,1,1,15,54,0.98847,-24.0699
152230,GEETACOLONY,220,1,1,15,54,0.99117,-23.8596
152232,KASHMIRIGATE,220,1,1,15,54,0.98778,-24.1617
152233,GAZIPUR_DL,220,1,1,15,54,0.9986,-25.2168
152234,MAHARANIBAGH,220,1,1,15,3,1.00068,-25.1052
152235,MASJIDMOTH,220,1,1,15,54,1.00018,-25.2026
152236,AIIMS,220,1,1,15,54,1.00023,-25.2421
152237,ELECTRICLANE,220,1,1,15,54,1.0008,-25.1408
152238,DSIDCBAWANA,220,1,1,15,54,1.00135,-21.6275
152239,KANJHAWALA,220,1,1,15,54,0.9956,-22.292
152240,PAPANKALA-II,220,1,1,15,54,0.99707,-25.2807
152242,WAZIRPUR,220,1,1,15,54,0.99899,-21.9719
152243,PEERAGARHI,220,1,1,15,54,0.99845,-22.0087
152255,MUNDKA,220,1,1,15,54,0.99733,-22.0556
153000,RIDGEVALLEY,33,1,1,15,54,0.98767,-28.3273
153006,RAJGHATG,33,2,1,15,54,1,-23.2686
153012,BURARI,33,1,1,15,54,0.96467,-31.2664
153013,OKHLA,33,1,1,15,54,0.98029,-28.3347
153015,SABJIMANDI,33,1,1,15,54,0.97037,-30.0428
153016,SHAHBAGH,33,1,1,15,54,0.98406,-25.6477
153021,NARAINA,33,1,1,15,54,0.9854,-28.7673
153023,ROHTAK33,33,1,1,15,54,0.96765,-27.7537
153024,PARKSTREET,33,1,1,15,54,0.9823,-29.2478
153026,LODIROAD,33,1,1,15,54,0.97229,-31.3399
153029,PATPARGANJ,33,1,1,15,54,0.98027,-26.9936
153030,GEETACOLONY,33,1,1,15,54,0.97559,-27.6722
153032,KASHMIRIGATE,33,1,1,15,54,0.97537,-27.2872
153035,MASJIDMOTH,33,1,1,15,54,0.97996,-29.9471
153036,AIIMS,33,1,1,15,54,0.99212,-27.3408
