Node,node.number,Voltage,Region,Zone,Owner
514025_RENIGUNT_400,514025,400,SOUTH,ANDHRA,INDIA
514026_VIJ-AP_400,514026,400,SOUTH,ANDHRA,INDIA
514027_KRISH-AP_400,514027,400,SOUTH,ANDHRA,INDIA
514028_KURL-NEW_400,514028,400,SOUTH,ANDHRA,INDIA
514030_VIJTP-IV_400,514030,400,SOUTH,ANDHRA,INDIA
514039_GARIVIDI_400,514039,400,SOUTH,ANDHRA,INDIA
514042_HINDPR40_400,514042,400,SOUTH,ANDHRA,INDIA
514050_NPKUNTA_400,514050,400,SOUTH,ANDHRA,INDIA
514057_MUDN400_400,514057,400,SOUTH,ANDHRA,INDIA
514066_PEND400_400,514066,400,SOUTH,ANDHRA,INDIA
514081_PODLI_400,514081,400,SOUTH,ANDHRA,INDIA
514088_LANCO-OA_400,514088,400,SOUTH,ANDHRA,INDIA
514089_SIMHP-OA_400,514089,400,SOUTH,ANDHRA,INDIA
514090_MENAK-OA_400,514090,400,SOUTH,ANDHRA,INDIA
514091_EAST-OA_400,514091,400,SOUTH,ANDHRA,INDIA
514092_VEMAG-II_400,514092,400,SOUTH,ANDHRA,INDIA
514093_NEL-POOL_400,514093,400,SOUTH,ANDHRA,INDIA
514094_NCCPPL_400,514094,400,SOUTH,ANDHRA,INDIA
514096_GMR-OA_400,514096,400,SOUTH,ANDHRA,INDIA
514097_PULIVNDL_400,514097,400,SOUTH,ANDHRA,INDIA
514098_HINDJ-OA_400,514098,400,SOUTH,ANDHRA,INDIA
514099_CPETA400_400,514099,400,SOUTH,ANDHRA,INDIA
514103_NELLORE-AP_400,514103,400,SOUTH,ANDHRA,INDIA
514111_KVKOTA40_400,514111,400,SOUTH,ANDHRA,INDIA
514132_KONDPRM_400,514132,400,SOUTH,ANDHRA,INDIA
514133_URVKND_400,514133,400,SOUTH,ANDHRA,INDIA
514203_KORUPROLU_400,514203,400,SOUTH,ANDHRA,INDIA
514401_PUDIMADAKA4_400,514401,400,SOUTH,ANDHRA,INDIA
514402_ELURU4_400,514402,400,SOUTH,ANDHRA,INDIA
514403_GUDIVADA_400,514403,400,SOUTH,ANDHRA,INDIA
514996_FSC-1_400,514996,400,SOUTH,ANDHRA,INDIA
514997_FSC-2_400,514997,400,SOUTH,ANDHRA,INDIA
514998_FSC-3_400,514998,400,SOUTH,ANDHRA,INDIA
514999_FSC-4_400,514999,400,SOUTH,ANDHRA,INDIA
518007_CUDP800_765,518007,765,SOUTH,ANDHRA,INDIA
518018_KRISH8_765,518018,765,SOUTH,ANDHRA,INDIA
518026_VIJ-AP80_765,518026,765,SOUTH,ANDHRA,INDIA
518028_KURL800_765,518028,765,SOUTH,ANDHRA,INDIA
518091_SRI_POOL_765,518091,765,SOUTH,ANDHRA,INDIA
518092_VEM-II80_765,518092,765,SOUTH,ANDHRA,INDIA
518093_NELL-POL_765,518093,765,SOUTH,ANDHRA,INDIA
518095_NCC-OA_765,518095,765,SOUTH,ANDHRA,INDIA
518099_CPETA800_765,518099,765,SOUTH,ANDHRA,INDIA
518401_PUDIMADAKA_765,518401,765,SOUTH,ANDHRA,INDIA
518402_ELURU_765,518402,765,SOUTH,ANDHRA,INDIA
518029_SHOLAPURPST_765,518029,765,WEST,KARNATKA,INDIA
522001_SMNH_220,522001,220,SOUTH,KARNATKA,INDIA
522002_MNRN_220,522002,220,SOUTH,KARNATKA,INDIA
522003_RAIC_220,522003,220,SOUTH,KARNATKA,INDIA
522004_GUTTUR_220,522004,220,SOUTH,KARNATKA,INDIA
522005_HOOD_220,522005,220,SOUTH,KARNATKA,INDIA
522006_TLGP_220,522006,220,SOUTH,KARNATKA,INDIA
522007_NELMANG2_220,522007,220,SOUTH,KARNATKA,INDIA
522008_UDUPI220_220,522008,220,SOUTH,KARNATKA,INDIA
522009_HASS_220,522009,220,SOUTH,KARNATKA,INDIA
522010_MYSORE2_220,522010,220,SOUTH,KARNATKA,INDIA
522011_KOLR_220,522011,220,SOUTH,KARNATKA,INDIA
522012_KAIG_220,522012,220,SOUTH,KARNATKA,INDIA
522015_SAHAPUR_220,522015,220,SOUTH,KARNATKA,INDIA
522016_KAPNOOR_220,522016,220,SOUTH,KARNATKA,INDIA
522017_KUSHTAGI_220,522017,220,SOUTH,KARNATKA,INDIA
522018_SINDHPR_220,522018,220,SOUTH,KARNATKA,INDIA
522019_INDI_220,522019,220,SOUTH,KARNATKA,INDIA
522020_BIJAPUR_220,522020,220,SOUTH,KARNATKA,INDIA
522021_BAGALKOT_220,522021,220,SOUTH,KARNATKA,INDIA
522022_VAJRAMATTI_220,522022,220,SOUTH,KARNATKA,INDIA
522023_KUDUCHI_220,522023,220,SOUTH,KARNATKA,INDIA
522024_ATHANI_220,522024,220,SOUTH,KARNATKA,INDIA
522025_SOUNDATI_220,522025,220,SOUTH,KARNATKA,INDIA
522026_CHIKKODI_220,522026,220,SOUTH,KARNATKA,INDIA
522027_GHATPRBH_220,522027,220,SOUTH,KARNATKA,INDIA
522028_MKHUBLI_220,522028,220,SOUTH,KARNATKA,INDIA
522029_KIADB_220,522029,220,SOUTH,KARNATKA,INDIA
522030_PUTTUR_220,522030,220,SOUTH,KARNATKA,INDIA
522031_AMBD_220,522031,220,SOUTH,KARNATKA,INDIA
522032_ANTHRL_220,522032,220,SOUTH,KARNATKA,INDIA
522033_BELG_220,522033,220,SOUTH,KARNATKA,INDIA
522034_BGWD_220,522034,220,SOUTH,KARNATKA,INDIA
522035_BMSN_220,522035,220,SOUTH,KARNATKA,INDIA
522036_DAVA_220,522036,220,SOUTH,KARNATKA,INDIA
522037_DBPUR_220,522037,220,SOUTH,KARNATKA,INDIA
522038_ITPL_220,522038,220,SOUTH,KARNATKA,INDIA
522039_GADG_220,522039,220,SOUTH,KARNATKA,INDIA
522040_GOBD_220,522040,220,SOUTH,KARNATKA,INDIA
522041_HAVR_220,522041,220,SOUTH,KARNATKA,INDIA
522042_ITTAGI_220,522042,220,SOUTH,KARNATKA,INDIA
522043_HEBL_220,522043,220,SOUTH,KARNATKA,INDIA
522044_HIRY_220,522044,220,SOUTH,KARNATKA,INDIA
522045_HMNB_220,522045,220,SOUTH,KARNATKA,INDIA
522046_HUBL_220,522046,220,SOUTH,KARNATKA,INDIA
522047_NARENDRA_220,522047,220,SOUTH,KARNATKA,INDIA
522049_KADR_220,522049,220,SOUTH,KARNATKA,INDIA
522050_KDSL_220,522050,220,SOUTH,KARNATKA,INDIA
522051_KEMR_220,522051,220,SOUTH,KARNATKA,INDIA
522052_KLN2_220,522052,220,SOUTH,KARNATKA,INDIA
522053_KRWR_220,522053,220,SOUTH,KARNATKA,INDIA
522054_KUDR_220,522054,220,SOUTH,KARNATKA,INDIA
522055_ANCHEPALYA_220,522055,220,SOUTH,KARNATKA,INDIA
522056_LNGS_220,522056,220,SOUTH,KARNATKA,INDIA
522057_MAGADI_220,522057,220,SOUTH,KARNATKA,INDIA
522058_MLNG_220,522058,220,SOUTH,KARNATKA,INDIA
522059_KAVOOR_220,522059,220,SOUTH,KARNATKA,INDIA
522060_MUNI_220,522060,220,SOUTH,KARNATKA,INDIA
522061_HOTGALLI_220,522061,220,SOUTH,KARNATKA,INDIA
522062_NRS2_220,522062,220,SOUTH,KARNATKA,INDIA
522063_PEEN_220,522063,220,SOUTH,KARNATKA,INDIA
522064_POND_220,522064,220,SOUTH,KARNATKA,INDIA
522065_SEDM_220,522065,220,SOUTH,KARNATKA,INDIA
522066_SERS_220,522066,220,SOUTH,KARNATKA,INDIA
522067_SHAHBAD_220,522067,220,SOUTH,KARNATKA,INDIA
522068_SHIM_220,522068,220,SOUTH,KARNATKA,INDIA
522069_SPUR_220,522069,220,SOUTH,KARNATKA,INDIA
522070_SRVT_220,522070,220,SOUTH,KARNATKA,INDIA
522071_SVT2_220,522071,220,SOUTH,KARNATKA,INDIA
522072_TALLAK_220,522072,220,SOUTH,KARNATKA,INDIA
522073_DOBSPET_220,522073,220,SOUTH,KARNATKA,INDIA
522074_TKHL_220,522074,220,SOUTH,KARNATKA,INDIA
522075_VARH_220,522075,220,SOUTH,KARNATKA,INDIA
522076_TORAN2_220,522076,220,SOUTH,KARNATKA,INDIA
522077_BIDADI_220,522077,220,SOUTH,KARNATKA,INDIA
522078_SERS-T_220,522078,220,SOUTH,KARNATKA,INDIA
522079_ALMATI_220,522079,220,SOUTH,KARNATKA,INDIA
522080_TORAN-NE_220,522080,220,SOUTH,KARNATKA,INDIA
522082_KUDITINI_220,522082,220,SOUTH,KARNATKA,INDIA
522083_YERMRAS_220,522083,220,SOUTH,KARNATKA,INDIA
522084_YELAH220_220,522084,220,SOUTH,KARNATKA,INDIA
522085_YHALLY22_220,522085,220,SOUTH,KARNATKA,INDIA
522086_BIAL-220_220,522086,220,SOUTH,KARNATKA,INDIA
522087_HAL-220_220,522087,220,SOUTH,KARNATKA,INDIA
522088_HSR-220_220,522088,220,SOUTH,KARNATKA,INDIA
522089_NAGNTHPR_220,522089,220,SOUTH,KARNATKA,INDIA
522090_MALUR_220,522090,220,SOUTH,KARNATKA,INDIA
522091_HOSKOTE_220,522091,220,SOUTH,KARNATKA,INDIA
522092_TATGUNI_220,522092,220,SOUTH,KARNATKA,INDIA
522093_KBCRS_220,522093,220,SOUTH,KARNATKA,INDIA
522094_RAMNAGAR_220,522094,220,SOUTH,KARNATKA,INDIA
522095_KADVNKT_220,522095,220,SOUTH,KARNATKA,INDIA
522096_TUBINKRE_220,522096,220,SOUTH,KARNATKA,INDIA
522097_KADUR_220,522097,220,SOUTH,KARNATKA,INDIA
522098_MADHUGIR_220,522098,220,SOUTH,KARNATKA,INDIA
522101_KLYNSTL_220,522101,220,SOUTH,KARNATKA,INDIA
522102_ALIPUR_220,522102,220,SOUTH,KARNATKA,INDIA
522103_KOLLEGAL_220,522103,220,SOUTH,KARNATKA,INDIA
522104_CHITRDRG_220,522104,220,SOUTH,KARNATKA,INDIA
522105_CHIKRHL_220,522105,220,SOUTH,KARNATKA,INDIA
522106_KADKOLA_220,522106,220,SOUTH,KARNATKA,INDIA
522107_CRNGR_220,522107,220,SOUTH,KARNATKA,INDIA
522108_VAGAMNGL_220,522108,220,SOUTH,KARNATKA,INDIA
522109_HUYGNHL_220,522109,220,SOUTH,KARNATKA,INDIA
522110_CRPATNA_220,522110,220,SOUTH,KARNATKA,INDIA
522111_NITTUR_220,522111,220,SOUTH,KARNATKA,INDIA
522112_DABSPET_220,522112,220,SOUTH,KARNATKA,INDIA
522113_RANIBNNR_220,522113,220,SOUTH,KARNATKA,INDIA
522114_SHIRLKP_220,522114,220,SOUTH,KARNATKA,INDIA
522115_HONNALI_220,522115,220,SOUTH,KARNATKA,INDIA
522116_HAROHALI_220,522116,220,SOUTH,KARNATKA,INDIA
522117_KANAKPR_220,522117,220,SOUTH,KARNATKA,INDIA
522118_VRUSBVTH_220,522118,220,SOUTH,KARNATKA,INDIA
522119_ASTATION_220,522119,220,SOUTH,KARNATKA,INDIA
522120_WHITEFLD_220,522120,220,SOUTH,KARNATKA,INDIA
522121_CHINTAMN_220,522121,220,SOUTH,KARNATKA,INDIA
522136_DHONI_220,522136,220,SOUTH,KARNATKA,INDIA
522137_HARTI2_220,522137,220,SOUTH,KARNATKA,INDIA
522139_MADHGIRI-KAR_220,522139,220,SOUTH,KARNATKA,INDIA
522140_SIRA_220,522140,220,SOUTH,KARNATKA,INDIA
522141_PAVAGADA_220,522141,220,SOUTH,KARNATKA,INDIA
522142_MITTERMARAI_220,522142,220,SOUTH,KARNATKA,INDIA
522143_KANABRGI_220,522143,220,SOUTH,KARNATKA,INDIA
522144_KUDGI-NTPC_220,522144,220,SOUTH,KARNATKA,INDIA
522145_MALLAT_220,522145,220,SOUTH,KARNATKA,INDIA
522146_RAIC-KAR_220,522146,220,SOUTH,KARNATKA,INDIA
522147_HALBARGA_220,522147,220,SOUTH,KARNATKA,INDIA
522148_KUSHALNGR_220,522148,220,SOUTH,KARNATKA,INDIA
522149_MADHUMHLLI_220,522149,220,SOUTH,KARNATKA,INDIA
522150_MSEZ_220,522150,220,SOUTH,KARNATKA,INDIA
522151_MUTTIKOPPA_220,522151,220,SOUTH,KARNATKA,INDIA
522152_ARASIKERE_220,522152,220,SOUTH,KARNATKA,INDIA
522153_CHIKMANGLUR_220,522153,220,SOUTH,KARNATKA,INDIA
522154_HASSAN-KAR_220,522154,220,SOUTH,KARNATKA,INDIA
522155_HIRIYURKAR_220,522155,220,SOUTH,KARNATKA,INDIA
522156_NARENDRAKAR_220,522156,220,SOUTH,KARNATKA,INDIA
522157_MUGHALKOD2_220,522157,220,SOUTH,KARNATKA,INDIA
522158_JAGALUR2_220,522158,220,SOUTH,KARNATKA,INDIA
522203_HOSUDURGA_220,522203,220,SOUTH,KARNATKA,INDIA
523025_DHALLI_220,523025,220,SOUTH,KARNATKA,INDIA
524001_SMNH_400,524001,400,SOUTH,KARNATKA,INDIA
524002_MNRB_400,524002,400,SOUTH,KARNATKA,INDIA
524003_RAIC_400,524003,400,SOUTH,KARNATKA,INDIA
524004_DAVAN4_400,524004,400,SOUTH,KARNATKA,INDIA
524005_HOODI4_400,524005,400,SOUTH,KARNATKA,INDIA
524006_TALAGUP4_400,524006,400,SOUTH,KARNATKA,INDIA
524007_NELMANG4_400,524007,400,SOUTH,KARNATKA,INDIA
524008_UDUPI400_400,524008,400,SOUTH,KARNATKA,INDIA
524009_HASSAN4_400,524009,400,SOUTH,KARNATKA,INDIA
524010_MYSORE4_400,524010,400,SOUTH,KARNATKA,INDIA
524011_KOLAR_400,524011,400,SOUTH,KARNATKA,INDIA
524012_KAIGA_400,524012,400,SOUTH,KARNATKA,INDIA
524013_RAIC-NEW_400,524013,400,SOUTH,KARNATKA,INDIA
524014_GULBR-OA_400,524014,400,SOUTH,KARNATKA,INDIA
524015_NARDR-NW_400,524015,400,SOUTH,KARNATKA,INDIA
524016_GULBRG_400,524016,400,SOUTH,KARNATKA,INDIA
524025_DHANLLI_400,524025,400,SOUTH,KARNATKA,INDIA
524034_KUDGI-NT_400,524034,400,SOUTH,KARNATKA,INDIA
524035_ECITY_400,524035,400,SOUTH,KARNATKA,INDIA
524044_HIRY_400,524044,400,SOUTH,KARNATKA,INDIA
524047_NAREND-4_400,524047,400,SOUTH,KARNATKA,INDIA
524048_DHONI4_400,524048,400,SOUTH,KARNATKA,INDIA
524049_MUGHALKOD4_400,524049,400,SOUTH,KARNATKA,INDIA
524050_JAGALUR4_400,524050,400,SOUTH,KARNATKA,INDIA
524076_TORNGL4_400,524076,400,SOUTH,KARNATKA,INDIA
524077_BIDADI_400,524077,400,SOUTH,KARNATKA,INDIA
524081_KOLPR-WR_400,524081,400,SOUTH,KARNATKA,INDIA
524082_BELLARY_400,524082,400,SOUTH,KARNATKA,INDIA
524083_YERAMRS_400,524083,400,SOUTH,KARNATKA,INDIA
524084_YELAHNKA_400,524084,400,SOUTH,KARNATKA,INDIA
524085_EDLAPUR_400,524085,400,SOUTH,KARNATKA,INDIA
524086_BELLARY-POOL_400,524086,400,SOUTH,KARNATKA,INDIA
524087_TUMKURSP_400,524087,400,SOUTH,KARNATKA,INDIA
524097_CNHALLI_400,524097,400,SOUTH,KARNATKA,INDIA
524098_MADHUGI4_400,524098,400,SOUTH,KARNATKA,INDIA
524099_BIDAR400_400,524099,400,SOUTH,KARNATKA,INDIA
528003_RAIC800_765,528003,765,SOUTH,KARNATKA,INDIA
528015_NARDR-NW_765,528015,765,SOUTH,KARNATKA,INDIA
528034_BGWD800_765,528034,765,SOUTH,KARNATKA,INDIA
528047_NAREN8_765,528047,765,SOUTH,KARNATKA,INDIA
528083_YERAMS_765,528083,765,SOUTH,KARNATKA,INDIA
528098_MADUGIR8_765,528098,765,SOUTH,KARNATKA,INDIA
528099_BIDAR800_765,528099,765,SOUTH,KARNATKA,INDIA
534006_KASAR4_400,534006,400,SOUTH,KARNATKA,INDIA
544011_EDAMON4_400,544011,400,SOUTH,KARNATKA,INDIA
531001_ADIMALY1_110,531001,110,SOUTH,KERALA,INDIA
531002_AMBLPURM1_110,531002,110,SOUTH,KERALA,INDIA
531003_AROOR1_110,531003,110,SOUTH,KERALA,INDIA
531004_ATTINGAL1_110,531004,110,SOUTH,KERALA,INDIA
531005_ARUVKARA1_110,531005,110,SOUTH,KERALA,INDIA
531006_AYRKUNAM1A_110,531006,110,SOUTH,KERALA,INDIA
531007_AYRKUNAM1B_110,531007,110,SOUTH,KERALA,INDIA
531008_AYATHIL1_110,531008,110,SOUTH,KERALA,INDIA
531009_CHENGNUR1_110,531009,110,SOUTH,KERALA,INDIA
531010_CHELANAM1_110,531010,110,SOUTH,KERALA,INDIA
531011_SILK.T_110,531011,110,SOUTH,KERALA,INDIA
531012_CHENGALM1_110,531012,110,SOUTH,KERALA,INDIA
531013_TR.CHNGVNM_110,531013,110,SOUTH,KERALA,INDIA
531014_CHAVARA1_110,531014,110,SOUTH,KERALA,INDIA
531015_MVLIKARA.T_110,531015,110,SOUTH,KERALA,INDIA
531016_EDATHUA1_110,531016,110,SOUTH,KERALA,INDIA
531017_EDAMON1_110,531017,110,SOUTH,KERALA,INDIA
531018_EDAPPON1_110,531018,110,SOUTH,KERALA,INDIA
531019_ERTUPETA1_110,531019,110,SOUTH,KERALA,INDIA
531020_HNL1_110,531020,110,SOUTH,KERALA,INDIA
531021_HNL-1_110,531021,110,SOUTH,KERALA,INDIA
531022_KAKKAD1_110,531022,110,SOUTH,KERALA,INDIA
531023_KUNDARA1_110,531023,110,SOUTH,KERALA,INDIA
531024_KILIMANR1_110,531024,110,SOUTH,KERALA,INDIA
531025_SLPURAM1_110,531025,110,SOUTH,KERALA,INDIA
531026_KATAKADA1_110,531026,110,SOUTH,KERALA,INDIA
531027_KMML1_110,531027,110,SOUTH,KERALA,INDIA
531028_KOTTIYAM1_110,531028,110,SOUTH,KERALA,INDIA
531029_KOTARKRA1_110,531029,110,SOUTH,KERALA,INDIA
531030_KUTHNGAL1_110,531030,110,SOUTH,KERALA,INDIA
531031_TR.PRND.T_110,531031,110,SOUTH,KERALA,INDIA
531032_KAVANADU1_110,531032,110,SOUTH,KERALA,INDIA
531033_KAYMKULM1_110,531033,110,SOUTH,KERALA,INDIA
531034_KZHNCHRY1_110,531034,110,SOUTH,KERALA,INDIA
531035_MDCLGTVM1_110,531035,110,SOUTH,KERALA,INDIA
531036_MANIYAR1_110,531036,110,SOUTH,KERALA,INDIA
531037_MALLAPLY1_110,531037,110,SOUTH,KERALA,INDIA
531038_MRF1_110,531038,110,SOUTH,KERALA,INDIA
531039_MVLIKARA1_110,531039,110,SOUTH,KERALA,INDIA
531040_NEDUMNGD.T_110,531040,110,SOUTH,KERALA,INDIA
531041_NEDUMNGD1_110,531041,110,SOUTH,KERALA,INDIA
531042_NERMNGLM1_110,531042,110,SOUTH,KERALA,INDIA
531043_PALA1_110,531043,110,SOUTH,KERALA,INDIA
531044_POTHNCOD1_110,531044,110,SOUTH,KERALA,INDIA
531045_PVNTHURT1_110,531045,110,SOUTH,KERALA,INDIA
531046_PUNALUR1_110,531046,110,SOUTH,KERALA,INDIA
531047_PANNIYAR1_110,531047,110,SOUTH,KERALA,INDIA
531048_PARTHPRA1_110,531048,110,SOUTH,KERALA,INDIA
531049_PTNAPURM1_110,531049,110,SOUTH,KERALA,INDIA
531050_PARASALA1A_110,531050,110,SOUTH,KERALA,INDIA
531051_PARASALA1B_110,531051,110,SOUTH,KERALA,INDIA
531052_PUNNAPRA1_110,531052,110,SOUTH,KERALA,INDIA
531053_RANNI1_110,531053,110,SOUTH,KERALA,INDIA
531054_SENGULAM1_110,531054,110,SOUTH,KERALA,INDIA
531055_SILK1_110,531055,110,SOUTH,KERALA,INDIA
531056_SASTMKTA.T_110,531056,110,SOUTH,KERALA,INDIA
531057_SASTMKTA1_110,531057,110,SOUTH,KERALA,INDIA
531058_TECIL1_110,531058,110,SOUTH,KERALA,INDIA
531059_THIRUMLA1_110,531059,110,SOUTH,KERALA,INDIA
531060_THYKTSRY.T_110,531060,110,SOUTH,KERALA,INDIA
531061_THYKTSRY1_110,531061,110,SOUTH,KERALA,INDIA
531062_TKODITNM1_110,531062,110,SOUTH,KERALA,INDIA
531063_KZHAKOTM1_110,531063,110,SOUTH,KERALA,INDIA
531064_TERLS1_110,531064,110,SOUTH,KERALA,INDIA
531065_TR.PERND_110,531065,110,SOUTH,KERALA,INDIA
531066_UDUMBANR1_110,531066,110,SOUTH,KERALA,INDIA
531067_VARKALLA1_110,531067,110,SOUTH,KERALA,INDIA
531068_VAIKKOM1_110,531068,110,SOUTH,KERALA,INDIA
531069_PTNMTHTA1_110,531069,110,SOUTH,KERALA,INDIA
531070_PARIPALY1_110,531070,110,SOUTH,KERALA,INDIA
531071_KOODAL1_110,531071,110,SOUTH,KERALA,INDIA
531072_KARIKYM1_110,531072,110,SOUTH,KERALA,INDIA
531073_PAMPADY1_110,531073,110,SOUTH,KERALA,INDIA
531074_KANJRPLY1_110,531074,110,SOUTH,KERALA,INDIA
531075_MUNDKAYM1_110,531075,110,SOUTH,KERALA,INDIA
531076_ERUMELLY1_110,531076,110,SOUTH,KERALA,INDIA
531077_PERUMEDU1_110,531077,110,SOUTH,KERALA,INDIA
531078_ANGAMALY1_110,531078,110,SOUTH,KERALA,INDIA
531079_PUTHVAKL1_110,531079,110,SOUTH,KERALA,INDIA
531251_NEDMKNDM1_110,531251,110,SOUTH,KERALA,INDIA
531252_CHERTALA1_110,531252,110,SOUTH,KERALA,INDIA
531253_ERMALLOR1_110,531253,110,SOUTH,KERALA,INDIA
531254_KARIMANL1_110,531254,110,SOUTH,KERALA,INDIA
531255_ETUMANUR1_110,531255,110,SOUTH,KERALA,INDIA
531256_CHINNAR1_110,531256,110,SOUTH,KERALA,INDIA
531257_KUYLIMLA1_110,531257,110,SOUTH,KERALA,INDIA
531258_VAZHATOP1_110,531258,110,SOUTH,KERALA,INDIA
531259_KATTAPNA1_110,531259,110,SOUTH,KERALA,INDIA
531260_GANDINGR1_110,531260,110,SOUTH,KERALA,INDIA
531261_KOTTAYAM1_110,531261,110,SOUTH,KERALA,INDIA
531262_KRUVLNGD1_110,531262,110,SOUTH,KERALA,INDIA
531301_MADKTHRA1_110,531301,110,SOUTH,KERALA,INDIA
531303_KALMSERY1_110,531303,110,SOUTH,KERALA,INDIA
531305_BRAHMPRM1_110,531305,110,SOUTH,KERALA,INDIA
531307_PALAKKAD1_110,531307,110,SOUTH,KERALA,INDIA
531308_SHORANUR1A_110,531308,110,SOUTH,KERALA,INDIA
531309_SHORANUR1B_110,531309,110,SOUTH,KERALA,INDIA
531310_CHALAKDY1_110,531310,110,SOUTH,KERALA,INDIA
531311_CORPMCLG_110,531311,110,SOUTH,KERALA,INDIA
531312_ALUVA1_110,531312,110,SOUTH,KERALA,INDIA
531313_EDAPALLY1_110,531313,110,SOUTH,KERALA,INDIA
531314_BDPP1_110,531314,110,SOUTH,KERALA,INDIA
531315_EDAYAR1_110,531315,110,SOUTH,KERALA,INDIA
531316_FACT1_110,531316,110,SOUTH,KERALA,INDIA
531317_GTN-TEX1_110,531317,110,SOUTH,KERALA,INDIA
531318_GURUVAYR1_110,531318,110,SOUTH,KERALA,INDIA
531319_IAC1_110,531319,110,SOUTH,KERALA,INDIA
531320_IRNJLKDA1_110,531320,110,SOUTH,KERALA,INDIA
531321_IDAMALYR1_110,531321,110,SOUTH,KERALA,INDIA
531322_KALOOR1_110,531322,110,SOUTH,KERALA,INDIA
531323_KODAKARA1_110,531323,110,SOUTH,KERALA,INDIA
531324_KDVANTRA1_110,531324,110,SOUTH,KERALA,INDIA
531325_KINFRA1_110,531325,110,SOUTH,KERALA,INDIA
531326_SHOLAYAR1_110,531326,110,SOUTH,KERALA,INDIA
531327_KANDANAD1_110,531327,110,SOUTH,KERALA,INDIA
531328_KUNAMKLM1_110,531328,110,SOUTH,KERALA,INDIA
531329_KOPPAM1_110,531329,110,SOUTH,KERALA,INDIA
531330_KURUMSRY1_110,531330,110,SOUTH,KERALA,INDIA
531331_KNDSNKDV1_110,531331,110,SOUTH,KERALA,INDIA
531332_MALAYATR1_110,531332,110,SOUTH,KERALA,INDIA
531333_CHERPU1_110,531333,110,SOUTH,KERALA,INDIA
531334_MATNCHRY1_110,531334,110,SOUTH,KERALA,INDIA
531335_MUVTPZHA1_110,531335,110,SOUTH,KERALA,INDIA
531336_NRTHPRUR1_110,531336,110,SOUTH,KERALA,INDIA
531337_NWVYTILA.T_110,531337,110,SOUTH,KERALA,INDIA
531338_NWVYTILA1_110,531338,110,SOUTH,KERALA,INDIA
531339_OLLUR1_110,531339,110,SOUTH,KERALA,INDIA
531340_PAZHYNUR1_110,531340,110,SOUTH,KERALA,INDIA
531341_PIRAVOM1_110,531341,110,SOUTH,KERALA,INDIA
531342_PULLAZHY1_110,531342,110,SOUTH,KERALA,INDIA
531343_PERUMBVR1_110,531343,110,SOUTH,KERALA,INDIA
531344_PNET.T_110,531344,110,SOUTH,KERALA,INDIA
531345_PNET1_110,531345,110,SOUTH,KERALA,INDIA
531346_PNYRKULM1_110,531346,110,SOUTH,KERALA,INDIA
531347_PORINGAL1_110,531347,110,SOUTH,KERALA,INDIA
531348_MYLOOR1_110,531348,110,SOUTH,KERALA,INDIA
531349_RUBRPARK.T_110,531349,110,SOUTH,KERALA,INDIA
531350_RUBRPARK1_110,531350,110,SOUTH,KERALA,INDIA
531351_PIVM_HNL.T1_110,531351,110,SOUTH,KERALA,INDIA
531352_TCC1_110,531352,110,SOUTH,KERALA,INDIA
531353_THSRCORP1_110,531353,110,SOUTH,KERALA,INDIA
531354_VALAPAD1_110,531354,110,SOUTH,KERALA,INDIA
531355_VIYYUR1_110,531355,110,SOUTH,KERALA,INDIA
531356_VYTTILA1_110,531356,110,SOUTH,KERALA,INDIA
531357_WDKNCHRY1_110,531357,110,SOUTH,KERALA,INDIA
531358_WLTNILND1_110,531358,110,SOUTH,KERALA,INDIA
531359_KIZKMBLM1_110,531359,110,SOUTH,KERALA,INDIA
531360_PIVM_HNL.T2_110,531360,110,SOUTH,KERALA,INDIA
531361_HNL.T1_110,531361,110,SOUTH,KERALA,INDIA
531362_HNL.T2_110,531362,110,SOUTH,KERALA,INDIA
531363_CHRPLSRY_110,531363,110,SOUTH,KERALA,INDIA
531364_CBZ1_110,531364,110,SOUTH,KERALA,INDIA
531365_BPCL.T_110,531365,110,SOUTH,KERALA,INDIA
531366_BPCL1_110,531366,110,SOUTH,KERALA,INDIA
531367_BSES.T_110,531367,110,SOUTH,KERALA,INDIA
531368_BSES1_110,531368,110,SOUTH,KERALA,INDIA
531369_CRBRUNDM1_110,531369,110,SOUTH,KERALA,INDIA
531370_CSEZ1_110,531370,110,SOUTH,KERALA,INDIA
531371_FACT-CD1_110,531371,110,SOUTH,KERALA,INDIA
531372_ATHANI1_110,531372,110,SOUTH,KERALA,INDIA
531377_KOLENKOD1_110,531377,110,SOUTH,KERALA,INDIA
531378_KANJIKOD1_110,531378,110,SOUTH,KERALA,INDIA
531379_KALDIKODE1_110,531379,110,SOUTH,KERALA,INDIA
531380_KOOTANAD1_110,531380,110,SOUTH,KERALA,INDIA
531381_KOZHJPAR1_110,531381,110,SOUTH,KERALA,INDIA
531382_MALMPZHA1_110,531382,110,SOUTH,KERALA,INDIA
531383_MLBRCMNT1_110,531383,110,SOUTH,KERALA,INDIA
531384_MNARKADU1_110,531384,110,SOUTH,KERALA,INDIA
531385_OTTAPALM1_110,531385,110,SOUTH,KERALA,INDIA
531386_PARAGON1_110,531386,110,SOUTH,KERALA,INDIA
531387_PARALI1_110,531387,110,SOUTH,KERALA,INDIA
531388_TR.SHORNR_110,531388,110,SOUTH,KERALA,INDIA
