Line,Node From,Node To,Type,Voltage,Max Flow,Min Flow,Resistance,Reactance,Status,Length
121108_121140_1_CKT,121108_HAMIRP-2_132,121140_UHL-3_132,AC,132,80,NA,0.02793,0.06648,1,NA
121108_121140_2_CKT,121108_HAMIRP-2_132,121140_UHL-3_132,AC,132,80,NA,0.02793,0.06648,1,NA
121109_121140_1_CKT,121109_BASSI1_132,121140_UHL-3_132,AC,132,80,NA,0.0463,0.1095,1,NA
121109_121140_2_CKT,121109_BASSI1_132,121140_UHL-3_132,AC,132,80,NA,0.0463,0.1095,1,NA
121105_121901_1_CKT,121105_KANGRA1_132,121901_KANGR-PS_132,AC,132,100,NA,0.00047,0.00111,0,NA
122201_122206_1_CKT,122201_KANGOO2_220,122206_RAURIAMB_220,AC,220,229,NA,0.0037,0.0198,1,NA
122200_122208_1_CKT,122200_KOTLA2_220,122208_KUNIHAR2_220,AC,220,229,NA,0.0159,0.085,1,NA
122206_122208_1_CKT,122206_RAURIAMB_220,122208_KUNIHAR2_220,AC,220,229,NA,0.00217,0.01155,1,NA
122206_122208_2_CKT,122206_RAURIAMB_220,122208_KUNIHAR2_220,AC,220,229,NA,0.00217,0.01155,1,NA
122207_122211_1_CKT,122207_KASANG_220,122211_TIDONG_220,AC,220,229,NA,0.001547,0.008249,1,NA
122207_122211_2_CKT,122207_KASANG_220,122211_TIDONG_220,AC,220,229,NA,0.001547,0.008249,1,NA
122200_122226_1_CKT,122200_KOTLA2_220,122226_BHABA2_220,AC,220,229,NA,0.0037,0.0198,1,NA
122207_122226_1_CKT,122207_KASANG_220,122226_BHABA2_220,AC,220,229,NA,0.00286195,0.01526,1,NA
122207_122226_2_CKT,122207_KASANG_220,122226_BHABA2_220,AC,220,229,NA,0.00286195,0.01526,1,NA
122208_122226_1_CKT,122208_KUNIHAR2_220,122226_BHABA2_220,AC,220,229,NA,0.0196,0.1047,1,NA
122210_122279_1_CKT,122210_HAMIRPUR_220,122279_HAMIRPUR42_220,AC,220,229,NA,0.002455,0.014015,1,NA
122210_122279_2_CKT,122210_HAMIRPUR_220,122279_HAMIRPUR42_220,AC,220,229,NA,0.002455,0.014015,1,NA
122208_122322_1_CKT,122208_KUNIHAR2_220,122322_PNCHSEC33_220,AC,220,229,NA,0.003504,0.018688,1,NA
122208_122902_1_CKT,122208_KUNIHAR2_220,122902_BADDI2_220,AC,220,229,NA,0.0039,0.0208,1,NA
124402_124403_1_CKT,124402_BASPA4_400,124403_SHANGTONG_400,AC,400,1270,NA,0.000158,0.002385,1,NA
124402_124403_2_CKT,124402_BASPA4_400,124403_SHANGTONG_400,AC,400,1270,NA,0.000158,0.002385,1,NA
124402_124404_1_CKT,124402_BASPA4_400,124404_CHANGO-YANTG_400,AC,400,1270,NA,0.000158,0.002385,1,NA
131101_131102_1_CKT,131101_GURDASPUR_132,131102_DHARIWAL_132,AC,132,100,NA,0.0198,0.0384,1,NA
131101_131102_2_CKT,131101_GURDASPUR_132,131102_DHARIWAL_132,AC,132,100,NA,0.0198,0.0384,1,NA
131108_131109_1_CKT,131108_BANGA_132,131109_PHAGWARA_132,AC,132,100,NA,0.0182,0.0466,1,NA
131103_131110_1_CKT,131103_SHRIHARGOBIN_132,131110_MUKERIAN-4_132,AC,132,100,NA,0.0283,0.0722,1,NA
131103_131110_2_CKT,131103_SHRIHARGOBIN_132,131110_MUKERIAN-4_132,AC,132,100,NA,0.0283,0.0722,1,NA
131108_131113_1_CKT,131108_BANGA_132,131113_MAHILPUR21_132,AC,132,100,NA,0.0254,0.0648,1,NA
131112_131114_1_CKT,131112_CHAMKAUR_132,131114_GHULAL_132,AC,132,100,NA,0.0347,0.0672,1,NA
121108_131116_1_CKT,121108_HAMIRP-2_132,131116_CHOHAL_132,AC,132,100,NA,0.0602,0.1538,1,NA
131110_131118_1_CKT,131110_MUKERIAN-4_132,131118_MUKERI-3_132,AC,132,100,NA,0.0091,0.0233,1,NA
131110_131118_2_CKT,131110_MUKERIAN-4_132,131118_MUKERI-3_132,AC,132,100,NA,0.0091,0.0233,1,NA
121901_131119_1_CKT,121901_KANGR-PS_132,131119_PATHANKOT_132,AC,132,100,NA,0.0856,0.1656,1,NA
131103_131121_1_CKT,131103_SHRIHARGOBIN_132,131121_WADALAGRAN21_132,AC,132,100,NA,0.0255,0.0652,1,NA
131103_131121_2_CKT,131103_SHRIHARGOBIN_132,131121_WADALAGRAN21_132,AC,132,100,NA,0.0255,0.0652,1,NA
131114_131123_1_CKT,131114_GHULAL_132,131123_MEHMUDAN_132,AC,132,100,NA,0.0149,0.0288,1,NA
131123_131125_1_CKT,131123_MEHMUDAN_132,131125_DORAHA_132,AC,132,100,NA,0.0074,0.0144,1,NA
131115_131126_1_CKT,131115_GHOLIA_132,131126_MOGA21_132,AC,132,100,NA,0.0096,0.02445,1,NA
131109_131129_1_CKT,131109_PHAGWARA_132,131129_JALANDHAR21_132,AC,132,100,NA,0.0248,0.048,0,NA
131125_131131_1_CKT,131125_DORAHA_132,131131_SIHORA_132,AC,132,100,NA,0.0192,0.0489,1,NA
131128_131131_1_CKT,131128_BILASPUR_132,131131_SIHORA_132,AC,132,100,NA,0.0137,0.035,1,NA
131106_131133_1_CKT,131106_ASRON_132,131133_ROPAR21_132,AC,132,100,NA,0.0137,0.035,1,NA
131109_131134_1_CKT,131109_PHAGWARA_132,131134_GORAYA21_132,AC,132,100,NA,0.0149,0.0288,1,NA
131109_131134_2_CKT,131109_PHAGWARA_132,131134_GORAYA21_132,AC,132,100,NA,0.0149,0.0288,1,NA
131114_131137_1_CKT,131114_GHULAL_132,131137_SHAMSPUR_132,AC,132,100,NA,0.0186,0.036,1,NA
131136_131137_1_CKT,131136_SEH_132,131137_SHAMSPUR_132,AC,132,100,NA,0.00685,0.0175,1,NA
131127_131140_1_CKT,131127_PATTI21_132,131140_SULTANPUR21_132,AC,132,100,NA,0.0347,0.0885,1,NA
131141_131142_1_CKT,131141_BALUANA_132,131142_GIDDERBAH_132,AC,132,100,NA,0.0273,0.0528,1,NA
131142_131143_1_CKT,131142_GIDDERBAH_132,131143_BADAL_132,AC,132,100,NA,0.0137,0.035,1,NA
131114_131144_1_CKT,131114_GHULAL_132,131144_JAMALPUR21_132,AC,132,100,NA,0.026,0.0504,1,NA
131114_131144_2_CKT,131114_GHULAL_132,131144_JAMALPUR21_132,AC,132,100,NA,0.026,0.0504,1,NA
131134_131144_1_CKT,131134_GORAYA21_132,131144_JAMALPUR21_132,AC,132,100,NA,0.0372,0.072,1,NA
131142_131145_1_CKT,131142_GIDDERBAH_132,131145_MALOUT_132,AC,132,100,NA,0.0182,0.0466,1,NA
131145_131146_1_CKT,131145_MALOUT_132,131146_ABOHAR_132,AC,132,100,NA,0.0274,0.0699,1,NA
131141_131147_1_CKT,131141_BALUANA_132,131147_BHATINDA21_132,AC,132,100,NA,0.0136,0.0264,1,NA
131107_131148_1_CKT,131107_JADLA_132,131148_NAWANSHAHAR_132,AC,132,100,NA,0.0274,0.0699,1,NA
131108_131148_1_CKT,131108_BANGA_132,131148_NAWANSHAHAR_132,AC,132,100,NA,0.0128,0.0326,1,NA
131134_131148_1_CKT,131134_GORAYA21_132,131148_NAWANSHAHAR_132,AC,132,100,NA,0.0292,0.0746,1,NA
131107_131149_1_CKT,131107_JADLA_132,131149_ANANDGARH-2_132,AC,132,100,NA,0.0182,0.0466,1,NA
131148_131149_1_CKT,131148_NAWANSHAHAR_132,131149_ANANDGARH-2_132,AC,132,100,NA,0.0547,0.1398,1,NA
131139_131150_1_CKT,131139_MUKATSAR21_132,131150_JALALABAD_132,AC,132,100,NA,0.0301,0.0769,1,NA
131111_131151_1_CKT,131111_FEROZPUR21_132,131151_SADIQ_132,AC,132,100,NA,0.0219,0.0559,1,NA
131139_131151_1_CKT,131139_MUKATSAR21_132,131151_SADIQ_132,AC,132,100,NA,0.0283,0.0722,1,NA
131126_131153_1_CKT,131126_MOGA21_132,131153_PANJGARY_132,AC,132,100,NA,0.0434,0.084,0,NA
131152_131153_1_CKT,131152_SARAINANGAL_132,131153_PANJGARY_132,AC,132,100,NA,0.031,0.06,1,NA
131154_131155_1_CKT,131154_KOTAKPUR_132,131155_KOTAKPUR1_132,AC,132,100,NA,0.0046,0.0117,1,NA
131126_131156_1_CKT,131126_MOGA21_132,131156_BAGHAPURANA_132,AC,132,100,NA,0.0109,0.028,1,NA
131154_131156_1_CKT,131154_KOTAKPUR_132,131156_BAGHAPURANA_132,AC,132,100,NA,0.0319,0.0816,0,NA
131115_131157_1_CKT,131115_GHOLIA_132,131157_SAMADHBH_132,AC,132,100,NA,0.0096,0.02445,1,NA
131126_131158_1_CKT,131126_MOGA21_132,131158_MOGA-II_132,AC,132,100,NA,0.0012,0.0024,1,NA
131151_131159_1_CKT,131151_SADIQ_132,131159_FARIDKOT_132,AC,132,100,NA,0.0155,0.0396,1,NA
131111_131160_1_CKT,131111_FEROZPUR21_132,131160_MANASING_132,AC,132,100,NA,0.0186,0.036,1,NA
131160_131161_1_CKT,131160_MANASING_132,131161_FEROZSHAH_132,AC,132,100,NA,0.0186,0.036,1,NA
131161_131162_1_CKT,131161_FEROZSHAH_132,131162_TALWANDI_132,AC,132,100,NA,0.0223,0.0432,0,NA
131126_131163_1_CKT,131126_MOGA21_132,131163_SOSAN_132,AC,132,100,NA,0.0186,0.036,1,NA
131162_131163_1_CKT,131162_TALWANDI_132,131163_SOSAN_132,AC,132,100,NA,0.0062,0.012,1,NA
131126_131164_1_CKT,131126_MOGA21_132,131164_BADNIKALAN_132,AC,132,100,NA,0.0248,0.048,1,NA
131144_131166_1_CKT,131144_JAMALPUR21_132,131166_SWADIKALAN_132,AC,132,100,NA,0.0328,0.0839,1,NA
131134_131167_1_CKT,131134_GORAYA21_132,131167_NURMEHAL_132,AC,132,100,NA,0.0292,0.0746,1,NA
131167_131168_1_CKT,131167_NURMEHAL_132,131168_NAKODAR_132,AC,132,100,NA,0.01,0.0256,1,NA
131129_131169_1_CKT,131129_JALANDHAR21_132,131169_URBANEST_132,AC,132,100,NA,0.0137,0.035,1,NA
131168_131169_1_CKT,131168_NAKODAR_132,131169_URBANEST_132,AC,132,100,NA,0.0228,0.0583,1,NA
131100_131171_1_CKT,131100_UBDCPH-1_132,131171_UBDCPH-2_132,AC,132,100,NA,0.0043,0.011,1,NA
131100_131171_2_CKT,131100_UBDCPH-1_132,131171_UBDCPH-2_132,AC,132,100,NA,0.0043,0.011,1,NA
131140_131173_1_CKT,131140_SULTANPUR21_132,131173_KHERAMAN_132,AC,132,100,NA,0.0109,0.028,1,NA
131117_131174_1_CKT,131117_BHOGPUR_132,131174_ALAWALPUR_132,AC,132,100,NA,0.0119,0.0303,1,NA
131129_131174_1_CKT,131129_JALANDHAR21_132,131174_ALAWALPUR_132,AC,132,100,NA,0.0119,0.0303,1,NA
131113_131176_1_CKT,131113_MAHILPUR21_132,131176_HOSHIARPUR_132,AC,132,100,NA,0.0233,0.0594,0,NA
131116_131176_1_CKT,131116_CHOHAL_132,131176_HOSHIARPUR_132,AC,132,100,NA,0.01,0.0256,1,NA
131117_131176_1_CKT,131117_BHOGPUR_132,131176_HOSHIARPUR_132,AC,132,100,NA,0.0246,0.0629,1,NA
131117_131177_1_CKT,131117_BHOGPUR_132,131177_TANDA_132,AC,132,100,NA,0.0137,0.035,1,NA
121901_131178_1_CKT,121901_KANGR-PS_132,131178_JANDIALA_132,AC,132,100,NA,0.0502,0.1282,1,NA
131124_131180_1_CKT,131124_VERPAL21_132,131180_TARANTAR_132,AC,132,100,NA,0.0109,0.028,1,NA
131127_131180_1_CKT,131127_PATTI21_132,131180_TARANTAR_132,AC,132,100,NA,0.0228,0.0583,1,NA
131179_131180_1_CKT,131179_EKALGADA_132,131180_TARANTAR_132,AC,132,100,NA,0.0091,0.0233,1,NA
131127_131181_1_CKT,131127_PATTI21_132,131181_BHIKIWIND_132,AC,132,100,NA,0.0182,0.0466,1,NA
131124_131182_1_CKT,131124_VERPAL21_132,131182_NARAINANGAL_132,AC,132,100,NA,0.0146,0.0373,1,NA
131124_131182_2_CKT,131124_VERPAL21_132,131182_NARAINANGAL_132,AC,132,100,NA,0.0146,0.0373,1,NA
131130_131182_1_CKT,131130_AMRITSAR21_132,131182_NARAINANGAL_132,AC,132,100,NA,0.0109,0.028,1,NA
131124_131183_1_CKT,131124_VERPAL21_132,131183_HAKIMAGARH_132,AC,132,100,NA,0.0091,0.0233,1,NA
131183_131184_1_CKT,131183_HAKIMAGARH_132,131184_SAKTRIBAD_132,AC,132,100,NA,0.00186,0.0044,1,NA
131124_131185_1_CKT,131124_VERPAL21_132,131185_MALMANDI_132,AC,132,100,NA,0.0109,0.028,1,NA
131185_131186_1_CKT,131185_MALMANDI_132,131186_GTROADAM_132,AC,132,100,NA,9e-04,0.0023,1,NA
131178_131187_1_CKT,131178_JANDIALA_132,131187_VERKA_132,AC,132,100,NA,0.0173,0.0443,1,NA
131185_131187_1_CKT,131185_MALMANDI_132,131187_VERKA_132,AC,132,100,NA,0.0046,0.0117,1,NA
131130_131188_1_CKT,131130_AMRITSAR21_132,131188_POWERCOLONY_132,AC,132,100,NA,0.0023,0.0058,1,NA
131187_131188_1_CKT,131187_VERKA_132,131188_POWERCOLONY_132,AC,132,100,NA,0.0023,0.0058,1,NA
131117_131190_1_CKT,131117_BHOGPUR_132,131190_MUKERI-2_132,AC,132,100,NA,0.0638,0.1631,1,NA
131118_131190_1_CKT,131118_MUKERI-3_132,131190_MUKERI-2_132,AC,132,100,NA,0.00274,0.00699,1,NA
131118_131190_2_CKT,131118_MUKERI-3_132,131190_MUKERI-2_132,AC,132,100,NA,0.00274,0.00699,1,NA
131177_131190_1_CKT,131177_TANDA_132,131190_MUKERI-2_132,AC,132,100,NA,0.0502,0.1282,1,NA
131189_131190_1_CKT,131189_MUKERI-1_132,131190_MUKERI-2_132,AC,132,100,NA,0.0073,0.0186,1,NA
131189_131190_2_CKT,131189_MUKERI-1_132,131190_MUKERI-2_132,AC,132,100,NA,0.0073,0.0186,1,NA
121901_131191_1_CKT,121901_KANGR-PS_132,131191_MAMUN_132,AC,132,80,NA,0.0806,0.156,1,NA
131119_131191_1_CKT,131119_PATHANKOT_132,131191_MAMUN_132,AC,132,100,NA,0.0087,0.0168,1,NA
121109_131192_1_CKT,121109_BASSI1_132,131192_JOGINDERNAGA_132,AC,132,80,NA,0.0074,0.0144,1,NA
121109_131192_2_CKT,121109_BASSI1_132,131192_JOGINDERNAGA_132,AC,132,80,NA,0.0074,0.0144,1,NA
121901_131192_1_CKT,121901_KANGR-PS_132,131192_JOGINDERNAGA_132,AC,132,100,NA,0.0372,0.0886,1,NA
121901_131192_2_CKT,121901_KANGR-PS_132,131192_JOGINDERNAGA_132,AC,132,100,NA,0.0372,0.0886,1,NA
131101_131195_1_CKT,131101_GURDASPUR_132,131195_SARNA_132,AC,132,100,NA,0.0372,0.072,1,NA
131101_131195_2_CKT,131101_GURDASPUR_132,131195_SARNA_132,AC,132,100,NA,0.0372,0.072,1,NA
131119_131195_1_CKT,131119_PATHANKOT_132,131195_SARNA_132,AC,132,100,NA,0.0087,0.0168,1,NA
131119_131195_2_CKT,131119_PATHANKOT_132,131195_SARNA_132,AC,132,100,NA,0.0087,0.0168,1,NA
131120_131195_1_CKT,131120_SARNA21_132,131195_SARNA_132,AC,132,100,NA,0.0046,0.0117,1,NA
131170_131195_1_CKT,131170_UBDCPH-3_132,131195_SARNA_132,AC,132,0,NA,0,1e-04,1,NA
131171_131195_1_CKT,131171_UBDCPH-2_132,131195_SARNA_132,AC,132,100,NA,0.0032,0.0082,1,NA
131171_131195_2_CKT,131171_UBDCPH-2_132,131195_SARNA_132,AC,132,100,NA,0.0032,0.0082,1,NA
131178_131196_1_CKT,131178_JANDIALA_132,131196_TANGRA_132,AC,132,100,NA,0.0136,0.0264,1,NA
131149_131197_1_CKT,131149_ANANDGARH-2_132,131197_ANANDGARH-1_132,AC,132,100,NA,0.0091,0.0233,1,NA
131149_131198_1_CKT,131149_ANANDGARH-2_132,131198_ANANDPUR_132,AC,132,100,NA,0.0073,0.0186,1,NA
131197_131198_1_CKT,131197_ANANDGARH-1_132,131198_ANANDPUR_132,AC,132,100,NA,0.0018,0.0047,1,NA
131117_131199_1_CKT,131117_BHOGPUR_132,131199_KAHANPUR_132,AC,132,100,NA,0.0073,0.0186,1,NA
131129_131199_1_CKT,131129_JALANDHAR21_132,131199_KAHANPUR_132,AC,132,100,NA,0.0228,0.0583,1,NA
131170_131271_1_CKT,131170_UBDCPH-3_132,131271_SHAPUR-KHAND_132,AC,132,89,NA,0.004655,0.01108,1,NA
131170_131271_2_CKT,131170_UBDCPH-3_132,131271_SHAPUR-KHAND_132,AC,132,89,NA,0.004655,0.01108,1,NA
131102_131600_1_CKT,131102_DHARIWAL_132,131600_BATALA_132,AC,132,100,NA,0.0236,0.0456,1,NA
131102_131600_2_CKT,131102_DHARIWAL_132,131600_BATALA_132,AC,132,100,NA,0.0236,0.0456,1,NA
131121_131600_1_CKT,131121_WADALAGRAN21_132,131600_BATALA_132,AC,132,100,NA,0.0073,0.0186,1,NA
131121_131600_2_CKT,131121_WADALAGRAN21_132,131600_BATALA_132,AC,132,100,NA,0.0073,0.0186,1,NA
131121_131600_3_CKT,131121_WADALAGRAN21_132,131600_BATALA_132,AC,132,100,NA,0.0073,0.0186,1,NA
131175_131601_1_CKT,131175_BEAS_132,131601_BUTARI21_132,AC,132,100,NA,0.01596,0.04078,1,NA
131179_131601_1_CKT,131179_EKALGADA_132,131601_BUTARI21_132,AC,132,100,NA,0.00821,0.02097,1,NA
131196_131601_1_CKT,131196_TANGRA_132,131601_BUTARI21_132,AC,132,100,NA,0.00821,0.02097,1,NA
131105_131602_1_CKT,131105_PIMS_132,131602_CHILDERNPARK_132,AC,132,100,NA,0.00228,0.00582,1,NA
131129_131602_1_CKT,131129_JALANDHAR21_132,131602_CHILDERNPARK_132,AC,132,100,NA,0.00456,0.01165,1,NA
131129_131603_1_CKT,131129_JALANDHAR21_132,131603_DHILWAN_132,AC,132,100,NA,0.0471,0.0912,1,NA
131601_131603_1_CKT,131601_BUTARI21_132,131603_DHILWAN_132,AC,132,100,NA,0.01596,0.04078,1,NA
131136_131604_1_CKT,131136_SEH_132,131604_GOBI2-21_132,AC,132,100,NA,0.00685,0.0175,1,NA
131138_131605_1_CKT,131138_MAUR_132,131605_IGCBHATI_132,AC,132,100,NA,0.0429,0.1095,1,NA
131147_131605_1_CKT,131147_BHATINDA21_132,131605_IGCBHATI_132,AC,132,100,NA,0.0046,0.0117,1,NA
131187_131606_1_CKT,131187_VERKA_132,131606_JAYANTI_132,AC,132,100,NA,0.0248,0.048,1,NA
131600_131606_1_CKT,131600_BATALA_132,131606_JAYANTI_132,AC,132,100,NA,0.0211,0.0408,1,NA
131172_131607_1_CKT,131172_RCFACTORY_132,131607_KAPURTHALA_132,AC,132,100,NA,0.0046,0.0117,1,NA
131173_131607_1_CKT,131173_KHERAMAN_132,131607_KAPURTHALA_132,AC,132,100,NA,0.0119,0.0303,1,NA
131129_131608_1_CKT,131129_JALANDHAR21_132,131608_KARTARPUR21_132,AC,132,100,NA,0.0182,0.0466,1,NA
131175_131608_1_CKT,131175_BEAS_132,131608_KARTARPUR21_132,AC,132,100,NA,0.0182,0.0466,1,NA
131121_131609_1_CKT,131121_WADALAGRAN21_132,131609_KOTLIS21_132,AC,132,100,NA,0.0219,0.0559,1,NA
131187_131610_1_CKT,131187_VERKA_132,131610_KATHUNAN_132,AC,132,100,NA,0.0186,0.036,1,NA
131600_131610_1_CKT,131600_BATALA_132,131610_KATHUNAN_132,AC,132,100,NA,0.0273,0.0528,1,NA
131126_131611_1_CKT,131126_MOGA21_132,131611_MOGA-1_132,AC,132,100,NA,0.0064,0.0163,1,NA
131126_131611_2_CKT,131126_MOGA21_132,131611_MOGA-1_132,AC,132,100,NA,0.0064,0.0163,1,NA
131126_131611_3_CKT,131126_MOGA21_132,131611_MOGA-1_132,AC,132,100,NA,0.0064,0.0163,1,NA
131144_131611_1_CKT,131144_JAMALPUR21_132,131611_MOGA-1_132,AC,132,100,NA,0.0794,0.1536,1,NA
131165_131611_1_CKT,131165_DHARAMKOT_132,131611_MOGA-1_132,AC,132,100,NA,0.0356,0.0909,1,NA
131166_131611_1_CKT,131166_SWADIKALAN_132,131611_MOGA-1_132,AC,132,100,NA,0.042,0.1072,1,NA
131139_131612_1_CKT,131139_MUKATSAR21_132,131612_MUKATSAR_132,AC,132,100,NA,0.0046,0.0117,1,NA
131139_131612_2_CKT,131139_MUKATSAR21_132,131612_MUKATSAR_132,AC,132,100,NA,0.0046,0.0117,1,NA
131145_131612_1_CKT,131145_MALOUT_132,131612_MUKATSAR_132,AC,132,100,NA,0.0292,0.0746,1,NA
131152_131612_1_CKT,131152_SARAINANGAL_132,131612_MUKATSAR_132,AC,132,100,NA,0.0161,0.0312,1,NA
131155_131612_1_CKT,131155_KOTAKPUR1_132,131612_MUKATSAR_132,AC,132,100,NA,0.0255,0.0652,1,NA
131134_131613_1_CKT,131134_GORAYA21_132,131613_PHILLLOUR_132,AC,132,100,NA,0.0161,0.0312,1,NA
131144_131613_1_CKT,131144_JAMALPUR21_132,131613_PHILLLOUR_132,AC,132,100,NA,0.0211,0.0408,1,NA
131105_131614_1_CKT,131105_PIMS_132,131614_SCIENCE_132,AC,132,100,NA,0.00228,0.00582,1,NA
131607_131614_1_CKT,131607_KAPURTHALA_132,131614_SCIENCE_132,AC,132,100,NA,0.0018,0.0047,1,NA
131106_131615_1_CKT,131106_ASRON_132,131615_ROPAR_132,AC,132,100,NA,0.0055,0.014,1,NA
131112_131615_1_CKT,131112_CHAMKAUR_132,131615_ROPAR_132,AC,132,100,NA,0.0186,0.036,1,NA
131114_131615_1_CKT,131114_GHULAL_132,131615_ROPAR_132,AC,132,100,NA,0.0533,0.1032,1,NA
131122_131615_1_CKT,131122_KHARAR_132,131615_ROPAR_132,AC,132,100,NA,0.021,0.0536,1,NA
131133_131615_1_CKT,131133_ROPAR21_132,131615_ROPAR_132,AC,132,100,NA,0.0192,0.0489,1,NA
131149_131615_1_CKT,131149_ANANDGARH-2_132,131615_ROPAR_132,AC,132,100,NA,0.0326,0.0776,1,NA
13244_132203_1_CKT,13244_AMLOH_220,132203_GOBINDGARH-1_220,AC,220,229,NA,0.00131,0.00666,0,NA
132207_132208_1_CKT,132207_NAKODAR_220,132208_KARTARPUR_220,AC,220,229,NA,0.006962,0.037121,1,NA
132207_132208_2_CKT,132207_NAKODAR_220,132208_KARTARPUR_220,AC,220,229,NA,0.006962,0.037121,1,NA
132208_132214_1_CKT,132208_KARTARPUR_220,132214_NAKODARPG_220,AC,220,229,NA,0.006962,0.037121,1,NA
132208_132214_2_CKT,132208_KARTARPUR_220,132214_NAKODARPG_220,AC,220,229,NA,0.006962,0.037121,1,NA
132215_132216_1_CKT,132215_MANSA_220,132216_SUNAM_220,AC,220,229,NA,0.00664,0.0337,1,NA
112235_132220_1_CKT,112235_KISHENPUR_220,132220_SARNA_220,AC,220,257,NA,0.01603,0.08549,1,NA
112235_132220_2_CKT,112235_KISHENPUR_220,132220_SARNA_220,AC,220,257,NA,0.01603,0.08549,1,NA
112237_132220_1_CKT,112237_UDAMPUR2_220,132220_SARNA_220,AC,220,229,NA,0.0192,0.1023,1,NA
112247_132220_1_CKT,112247_SAMBA_220,132220_SARNA_220,AC,220,229,NA,0.003505,0.01868,1,NA
132205_132220_1_CKT,132205_DASUYA_220,132220_SARNA_220,AC,220,229,NA,0.00821,0.04378,1,NA
132205_132220_2_CKT,132205_DASUYA_220,132220_SARNA_220,AC,220,229,NA,0.00821,0.04378,1,NA
112236_132221_1_CKT,112236_HIRANAGAR2_220,132221_RSD_220,AC,220,0,NA,0.006188,0.032996,1,NA
112236_132221_2_CKT,112236_HIRANAGAR2_220,132221_RSD_220,AC,220,0,NA,0.006188,0.032996,1,NA
132220_132221_1_CKT,132220_SARNA_220,132221_RSD_220,AC,220,229,NA,0.00379,0.02368,1,NA
132220_132221_2_CKT,132220_SARNA_220,132221_RSD_220,AC,220,229,NA,0.00379,0.02368,1,NA
132220_132221_3_CKT,132220_SARNA_220,132221_RSD_220,AC,220,229,NA,0.00379,0.02368,1,NA
132220_132221_4_CKT,132220_SARNA_220,132221_RSD_220,AC,220,229,NA,0.00379,0.02368,1,NA
132218_132222_1_CKT,132218_FATEHGRCHUR_220,132222_WADALAGRANTH_220,AC,220,229,NA,0.00549,0.02787,1,NA
132220_132222_1_CKT,132220_SARNA_220,132222_WADALAGRANTH_220,AC,220,229,NA,0.00972,0.0486,1,NA
132220_132222_2_CKT,132220_SARNA_220,132222_WADALAGRANTH_220,AC,220,229,NA,0.00972,0.0486,1,NA
132220_132222_3_CKT,132220_SARNA_220,132222_WADALAGRANTH_220,AC,220,229,NA,0.00972,0.0486,1,NA
132211_132223_1_CKT,132211_FEROZPUR_220,132223_BOTIANWALA_220,AC,220,229,NA,0.01222,0.06198,1,NA
132200_132224_1_CKT,132200_BUTARI_220,132224_VERPAL_220,AC,220,229,NA,0.00499,0.02529,1,NA
132222_132224_1_CKT,132222_WADALAGRANTH_220,132224_VERPAL_220,AC,220,229,NA,0.00787,0.03994,1,NA
132202_132225_1_CKT,132202_SAHNEWAL_220,132225_KOHARA_220,AC,220,229,NA,0.0052,0.03296,1,NA
132211_132226_1_CKT,132211_FEROZPUR_220,132226_MOGA-PS_220,AC,220,229,NA,0.0091,0.04618,1,NA
132223_132226_1_CKT,132223_BOTIANWALA_220,132226_MOGA-PS_220,AC,220,229,NA,0.01214,0.06157,1,NA
132224_132227_1_CKT,132224_VERPAL_220,132227_PATTI_220,AC,220,229,NA,0.00665,0.03547,1,NA
132203_132229_1_CKT,132203_GOBINDGARH-1_220,132229_RAJPURA_220,AC,220,229,NA,0.003249,0.017323,1,NA
132203_132229_2_CKT,132203_GOBINDGARH-1_220,132229_RAJPURA_220,AC,220,229,NA,0.003249,0.017323,1,NA
132206_132229_1_CKT,132206_BAHADURGARH_220,132229_RAJPURA_220,AC,220,229,NA,0.00177,0.00899,1,NA
132207_132230_1_CKT,132207_NAKODAR_220,132230_JAMSHER_220,AC,220,229,NA,0.0041,0.0208,1,NA
132207_132230_2_CKT,132207_NAKODAR_220,132230_JAMSHER_220,AC,220,229,NA,0.0041,0.0208,1,NA
132213_132230_1_CKT,132213_MAHILPUR_220,132230_JAMSHER_220,AC,220,229,NA,0.00777,0.03944,1,NA
132230_132231_1_CKT,132230_JAMSHER_220,132231_GORAYA_220,AC,220,229,NA,0.00426,0.02163,1,NA
132203_132232_1_CKT,132203_GOBINDGARH-1_220,132232_ROPAR_220,AC,220,229,NA,0.00959,0.05114,1,NA
132203_132232_2_CKT,132203_GOBINDGARH-1_220,132232_ROPAR_220,AC,220,229,NA,0.00959,0.05114,1,NA
132203_132232_3_CKT,132203_GOBINDGARH-1_220,132232_ROPAR_220,AC,220,229,NA,0.00959,0.05114,1,NA
132219_132232_1_CKT,132219_KHARAR_220,132232_ROPAR_220,AC,220,229,NA,0.00355,0.01895,1,NA
132230_132232_1_CKT,132230_JAMSHER_220,132232_ROPAR_220,AC,220,229,NA,0.01717,0.0871,1,NA
132231_132232_1_CKT,132231_GORAYA_220,132232_ROPAR_220,AC,220,229,NA,0.01525,0.07738,1,NA
132218_132233_1_CKT,132218_FATEHGRCHUR_220,132233_CIVILINE_220,AC,220,229,NA,0.00394,0.01997,1,NA
132204_132234_1_CKT,132204_LEHRAMOHABBA_220,132234_HIMMATPURA_220,AC,220,229,NA,0.0051,0.027,1,NA
132204_132234_2_CKT,132204_LEHRAMOHABBA_220,132234_HIMMATPURA_220,AC,220,229,NA,0.0051,0.027,1,NA
