Node,Region,Zone
371058_BHENDA_132,MAHARASHTRA,WR
371059_AMALNER_132,MAHARASHTRA,WR
371060_WATHAR_132,MAHARASHTRA,WR
371061_HINGOLI_132,MAHARASHTRA,WR
371062_PARVATI_132,MAHARASHTRA,WR
371063_PARANDA_132,MAHARASHTRA,WR
371064_DEOLAI_132,MAHARASHTRA,WR
371065_PAITHAN_132,MAHARASHTRA,WR
371066_SEONER_132,MAHARASHTRA,WR
371067_KATOL_132,MAHARASHTRA,WR
371068_SHIRALA_132,MAHARASHTRA,WR
371069_ACHALPUR_132,MAHARASHTRA,WR
371070_CHANDRBZ_132,MAHARASHTRA,WR
371071_MORSI_132,MAHARASHTRA,WR
371072_LALKHADI_132,MAHARASHTRA,WR
371073_TIWASA_132,MAHARASHTRA,WR
371074_ANJANGN_132,MAHARASHTRA,WR
371075_GEORAI_132,MAHARASHTRA,WR
371076_TALEGAON_132,MAHARASHTRA,WR
371077_WARUD_132,MAHARASHTRA,WR
371078_DURGWAD_132,MAHARASHTRA,WR
371079_MURTZP-T_132,MAHARASHTRA,WR
371080_DARYAPUR_132,MAHARASHTRA,WR
371081_ADGAON_132,MAHARASHTRA,WR
371082_AMBAD_132,MAHARASHTRA,WR
371083_NASK13-2_132,MAHARASHTRA,WR
371084_SINR-MLG_132,MAHARASHTRA,WR
371085_KHAPRALE_132,MAHARASHTRA,WR
371086_RANWAD_132,MAHARASHTRA,WR
371087_OZAR_132,MAHARASHTRA,WR
371088_SINNER_132,MAHARASHTRA,WR
371089_PACHPATA_132,MAHARASHTRA,WR
371090_SATPUR_132,MAHARASHTRA,WR
371091_TAKLI_132,MAHARASHTRA,WR
371092_RAMCPMPL_132,MAHARASHTRA,WR
371093_AKOL13-2_132,MAHARASHTRA,WR
371094_GORAKSND_132,MAHARASHTRA,WR
371095_AKOLA-TS_132,MAHARASHTRA,WR
371096_AKOT_132,MAHARASHTRA,WR
371097_HIWRKHED_132,MAHARASHTRA,WR
371098_NARAYGN_132,MAHARASHTRA,WR
371099_SATPR-13_132,MAHARASHTRA,WR
371100_ARVI_132,MAHARASHTRA,WR
371101_KKHEDA_132,MAHARASHTRA,WR
371102_PULGAON_132,MAHARASHTRA,WR
371103_AMALNR13_132,MAHARASHTRA,WR
371104_PAROLA_132,MAHARASHTRA,WR
371105_CHOPDA_132,MAHARASHTRA,WR
371106_DHARNGN_132,MAHARASHTRA,WR
371107_ASHTI_132,MAHARASHTRA,WR
371108_MUL_132,MAHARASHTRA,WR
371109_ASHT-BLT_132,MAHARASHTRA,WR
371110_KOPERGN_132,MAHARASHTRA,WR
371111_NEWASA_132,MAHARASHTRA,WR
371112_SANGMNR_132,MAHARASHTRA,WR
371113_F-RAHURI_132,MAHARASHTRA,WR
371114_RAHURI_132,MAHARASHTRA,WR
371115_AHMED-M_132,MAHARASHTRA,WR
371116_KHAPRI_132,MAHARASHTRA,WR
371117_TELGAON_132,MAHARASHTRA,WR
371118_RAIMOH_132,MAHARASHTRA,WR
371119_BHANDHR_132,MAHARASHTRA,WR
371120_IGATPURI_132,MAHARASHTRA,WR
371121_SHEVGAON_132,MAHARASHTRA,WR
371122_DSSSK_132,MAHARASHTRA,WR
371123_MAUDA_132,MAHARASHTRA,WR
371124_KARDHA_132,MAHARASHTRA,WR
371125_MADGI_132,MAHARASHTRA,WR
371126_TEKEPAR_132,MAHARASHTRA,WR
371127_AMBHORA_132,MAHARASHTRA,WR
371128_DAHANU_132,MAHARASHTRA,WR
371129_PALGHAR_132,MAHARASHTRA,WR
371130_BOISAR-M_132,MAHARASHTRA,WR
371131_BOIS-IOL_132,MAHARASHTRA,WR
371132_VIRAJ_132,MAHARASHTRA,WR
371133_JALGAON_132,MAHARASHTRA,WR
371134_NIMBHORA_132,MAHARASHTRA,WR
371135_PACHORE_132,MAHARASHTRA,WR
371136_PAHUR_132,MAHARASHTRA,WR
371137_SAVDA_132,MAHARASHTRA,WR
371138_YAWAL_132,MAHARASHTRA,WR
371139_JALGN-F_132,MAHARASHTRA,WR
371140_MUKTINGR_132,MAHARASHTRA,WR
371141_BULDHANA_132,MAHARASHTRA,WR
371142_MOTALA_132,MAHARASHTRA,WR
371143_CHANDWAD_132,MAHARASHTRA,WR
371144_DINDORI_132,MAHARASHTRA,WR
371145_DUSARBID_132,MAHARASHTRA,WR
371146_MEHKAR_132,MAHARASHTRA,WR
371147_DHAD_132,MAHARASHTRA,WR
371148_KANNAD_132,MAHARASHTRA,WR
371149_PIMPRKHD_132,MAHARASHTRA,WR
371150_RAHTNE_132,MAHARASHTRA,WR
371151_BAJAJ-3_132,MAHARASHTRA,WR
371152_BAJAJ-F_132,MAHARASHTRA,WR
371153_MARKAL_132,MAHARASHTRA,WR
371154_GHOLWAD_132,MAHARASHTRA,WR
371155_DAUND_132,MAHARASHTRA,WR
371156_SHRIGNDA_132,MAHARASHTRA,WR
371157_DIGRAS_132,MAHARASHTRA,WR
371158_DARVHA_132,MAHARASHTRA,WR
371159_KALWAN_132,MAHARASHTRA,WR
371160_NANDURBR_132,MAHARASHTRA,WR
371161_NARDANE_132,MAHARASHTRA,WR
371163_GONDIA_132,MAHARASHTRA,WR
371164_KACHEWAN_132,MAHARASHTRA,WR
371165_VAITRAN_132,MAHARASHTRA,WR
371166_JAFRABAD_132,MAHARASHTRA,WR
371167_JALNA-M_132,MAHARASHTRA,WR
371168_PARTUR_132,MAHARASHTRA,WR
371169_AMBAD-J_132,MAHARASHTRA,WR
371170_JAMBAZAR_132,MAHARASHTRA,WR
371171_UMARKHED_132,MAHARASHTRA,WR
371172_GUNJ_132,MAHARASHTRA,WR
371173_HIMAYTNG_132,MAHARASHTRA,WR
371174_HINGLI13_132,MAHARASHTRA,WR
371175_KURANDA_132,MAHARASHTRA,WR
371176_JANAI_132,MAHARASHTRA,WR
371177_YAVAT_132,MAHARASHTRA,WR
371178_KARJAT_132,MAHARASHTRA,WR
371179_KURDUWDI_132,MAHARASHTRA,WR
371180_PAREWADI_132,MAHARASHTRA,WR
371181_MANSARI_132,MAHARASHTRA,WR
371182_UPALWADI_132,MAHARASHTRA,WR
371183_GADCHRLI_132,MAHARASHTRA,WR
371184_SHINDWHI_132,MAHARASHTRA,WR
371185_JINTUR_132,MAHARASHTRA,WR
371186_KEDGAON_132,MAHARASHTRA,WR
371187_KANKEVLI_132,MAHARASHTRA,WR
371188_TALE-BZR_132,MAHARASHTRA,WR
371189_KUDAL_132,MAHARASHTRA,WR
371190_KHAMGAON_132,MAHARASHTRA,WR
371191_WARVAT_132,MAHARASHTRA,WR
371192_KHANDKE_132,MAHARASHTRA,WR
371193_MAHAKALA_132,MAHARASHTRA,WR
371194_MAHUR_132,MAHARASHTRA,WR
371195_KINWAT_132,MAHARASHTRA,WR
371196_BHOOM_132,MAHARASHTRA,WR
371197_KHARDA_132,MAHARASHTRA,WR
371198_KALAMB_132,MAHARASHTRA,WR
371199_VISHNUPR_132,MAHARASHTRA,WR
371200_ELICHAPR_132,MAHARASHTRA,WR
371201_BASMAT_132,MAHARASHTRA,WR
371202_NARSI_132,MAHARASHTRA,WR
371203_DEGLOOR_132,MAHARASHTRA,WR
371204_PATHARDI_132,MAHARASHTRA,WR
371205_PATHRI_132,MAHARASHTRA,WR
371206_PURNA_132,MAHARASHTRA,WR
371207_MANTHA_132,MAHARASHTRA,WR
371208_SANSAWAD_132,MAHARASHTRA,WR
371209_SAKOLI_132,MAHARASHTRA,WR
371210_PHALTAN_132,MAHARASHTRA,WR
371211_WAI_132,MAHARASHTRA,WR
371212_VIR-HYDR_132,MAHARASHTRA,WR
371213_SHIRWAL_132,MAHARASHTRA,WR
371214_DAHIWADI_132,MAHARASHTRA,WR
371215_ELDARI_132,MAHARASHTRA,WR
371216_RISOD_132,MAHARASHTRA,WR
371217_PURANDAR_132,MAHARASHTRA,WR
371218_VAIJAPUR_132,MAHARASHTRA,WR
371219_GANGAPUR_132,MAHARASHTRA,WR
371220_GANGAKHD_132,MAHARASHTRA,WR
371221_SONPAT_132,MAHARASHTRA,WR
371222_KANDHAR_132,MAHARASHTRA,WR
371223_LATUR_132,MAHARASHTRA,WR
371224_UJANI_132,MAHARASHTRA,WR
371225_AUSA_132,MAHARASHTRA,WR
371226_NILANGA_132,MAHARASHTRA,WR
371227_ASHTI_132,MAHARASHTRA,WR
371228_AUNDH_132,MAHARASHTRA,WR
371229_ASGAON_132,MAHARASHTRA,WR
371230_BRAMHPRI_132,MAHARASHTRA,WR
371231_BHATGHAR_132,MAHARASHTRA,WR
371232_KAMTHADI_132,MAHARASHTRA,WR
371233_BODWAD_132,MAHARASHTRA,WR
371234_ARDHAPUR_132,MAHARASHTRA,WR
371235_AKHADBLR_132,MAHARASHTRA,WR
371236_AMGAON_132,MAHARASHTRA,WR
371237_CHAKUR_132,MAHARASHTRA,WR
371238_UDGIR_132,MAHARASHTRA,WR
371239_CHINCHOL_132,MAHARASHTRA,WR
371240_MOHOL_132,MAHARASHTRA,WR
371241_NALDURG_132,MAHARASHTRA,WR
371242_AKKALKOT_132,MAHARASHTRA,WR
371243_KILARI_132,MAHARASHTRA,WR
371244_OMERGA_132,MAHARASHTRA,WR
371245_KAIJ_132,MAHARASHTRA,WR
371246_MUKHED_132,MAHARASHTRA,WR
371247_HARSOL_132,MAHARASHTRA,WR
371248_CHIKLTNA_132,MAHARASHTRA,WR
371249_KHARDI_132,MAHARASHTRA,WR
371250_KHULTBAD_132,MAHARASHTRA,WR
371251_LASLGAON_132,MAHARASHTRA,WR
371252_LATR-MID_132,MAHARASHTRA,WR
371253_MANMAD_132,MAHARASHTRA,WR
371254_YEOLA_132,MAHARASHTRA,WR
371255_VELAPUR_132,MAHARASHTRA,WR
371256_BAWDA_132,MAHARASHTRA,WR
371257_MANGLWDH_132,MAHARASHTRA,WR
371258_MALEGN-A_132,MAHARASHTRA,WR
371259_PATUR_132,MAHARASHTRA,WR
371260_MANGRLPR_132,MAHARASHTRA,WR
371261_WASHIM_132,MAHARASHTRA,WR
371262_NCL-PUNE_132,MAHARASHTRA,WR
371263_RAVERI_132,MAHARASHTRA,WR
371264_VISARWAD_132,MAHARASHTRA,WR
371265_WALUJ_132,MAHARASHTRA,WR
371266_PISHOR_132,MAHARASHTRA,WR
371267_GORAKSHN_132,MAHARASHTRA,WR
371268_WALCHNDN_132,MAHARASHTRA,WR
371269_SILOD_132,MAHARASHTRA,WR
371270_BIBWEWDI_132,MAHARASHTRA,WR
371271_AHMEDPUR_132,MAHARASHTRA,WR
371272_VARASGN_132,MAHARASHTRA,WR
371273_RAKEPURI_132,MAHARASHTRA,WR
371274_RENAPUR_132,MAHARASHTRA,WR
371275_TALODA_132,MAHARASHTRA,WR
371276_BAMBAWADE_132,MAHARASHTRA,WR
371277_MANDRUP_132,MAHARASHTRA,WR
371278_SOMESWAR_132,MAHARASHTRA,WR
371279_SUPA_132,MAHARASHTRA,WR
371280_SHIRUR_132,MAHARASHTRA,WR
371281_TAHARBAD_132,MAHARASHTRA,WR
371282_MAHARSHL_132,MAHARASHTRA,WR
371283_TAMASA_132,MAHARASHTRA,WR
371284_UMRI_132,MAHARASHTRA,WR
371285_VARANGN_132,MAHARASHTRA,WR
371286_PANSHET_132,MAHARASHTRA,WR
371287_PURANDWD_132,MAHARASHTRA,WR
371288_INDAPUR_132,MAHARASHTRA,WR
371289_UJANI-HY_132,MAHARASHTRA,WR
371290_KARAJAGI_132,MAHARASHTRA,WR
371291_SOYEGAON_132,MAHARASHTRA,WR
371292_JAM_132,MAHARASHTRA,WR
371293_RASTAPTH_132,MAHARASHTRA,WR
371294_NAVI-VES_132,MAHARASHTRA,WR
371295_CHINCWAD_110,MAHARASHTRA,WR
371296_KARAD_132,MAHARASHTRA,WR
371297_TAMBHATI_110,MAHARASHTRA,WR
371298_KOLHAPUR_110,MAHARASHTRA,WR
371299_PADGHE_110,MAHARASHTRA,WR
371300_PANDHRPR_110,MAHARASHTRA,WR
371301_TALOJA_110,MAHARASHTRA,WR
371302_TILAWANI_110,MAHARASHTRA,WR
371303_NIVLIPHT_110,MAHARASHTRA,WR
371304_SATARA_110,MAHARASHTRA,WR
371305_TROMB1_100,MAHARASHTRA,WR
371306_BHIPU1_100,MAHARASHTRA,WR
371307_AMBAR1_100,MAHARASHTRA,WR
371308_SALSA1_100,MAHARASHTRA,WR
371309_DHARA1_100,MAHARASHTRA,WR
371310_BHIRA1_100,MAHARASHTRA,WR
371311_KHOPO1_100,MAHARASHTRA,WR
371312_KALWA1_100,MAHARASHTRA,WR
371313_CHMB-P_100,MAHARASHTRA,WR
371314_PAREL1_100,MAHARASHTRA,WR
371315_KALYA1_100,MAHARASHTRA,WR
371316_CHOLA1_100,MAHARASHTRA,WR
371317_KOLSH1_100,MAHARASHTRA,WR
371318_BORIV-T_100,MAHARASHTRA,WR
371319_BMC1_100,MAHARASHTRA,WR
371320_MAHA-1_100,MAHARASHTRA,WR
371321_SAKIN1_100,MAHARASHTRA,WR
371322_VIKRO1_100,MAHARASHTRA,WR
371323_CARN1B_100,MAHARASHTRA,WR
371324_CARN-GIS_100,MAHARASHTRA,WR
371325_BORIV1_100,MAHARASHTRA,WR
371326_MAHA-2_100,MAHARASHTRA,WR
371327_CHMB-T_100,MAHARASHTRA,WR
371328_MALAD1_100,MAHARASHTRA,WR
371329_VERS1_100,MAHARASHTRA,WR
371330_APTA_100,MAHARASHTRA,WR
371331_TROM-M_100,MAHARASHTRA,WR
371332_GRANT-RD_100,MAHARASHTRA,WR
371333_MANKHURD_100,MAHARASHTRA,WR
371334_BARC_100,MAHARASHTRA,WR
371335_BACKBAY_100,MAHARASHTRA,WR
371401_SAKRI_132,MAHARASHTRA,WR
371402_RAJPIMPARI_132,MAHARASHTRA,WR
371403_SANGOLA_132,MAHARASHTRA,WR
371404_MAYANI_132,MAHARASHTRA,WR
371405_DIGHANCHI_132,MAHARASHTRA,WR
371406_KAVATHEMHKL_132,MAHARASHTRA,WR
371407_JATH_132,MAHARASHTRA,WR
371408_KALE_132,MAHARASHTRA,WR
371409_BAMBARWADI_132,MAHARASHTRA,WR
371410_WARNA_132,MAHARASHTRA,WR
371411_AKOLE_132,MAHARASHTRA,WR
371412_CHAVANESHWAR_132,MAHARASHTRA,WR
371413_BHOSE_132,MAHARASHTRA,WR
372001_KALWA-2_220,MAHARASHTRA,WR
372002_KHARG2_220,MAHARASHTRA,WR
372003_LONI2_220,MAHARASHTRA,WR
372004_KARAD2_220,MAHARASHTRA,WR
372005_PARLI2_220,MAHARASHTRA,WR
372006_CHAND2_220,MAHARASHTRA,WR
372007_TAPS2_220,MAHARASHTRA,WR
372008_DHULE2_220,MAHARASHTRA,WR
372009_KORAD2_220,MAHARASHTRA,WR
372011_BABLE2_220,MAHARASHTRA,WR
372012_PADGH2_220,MAHARASHTRA,WR
372013_TALANDGE_220,MAHARASHTRA,WR
372014_AURBA2_220,MAHARASHTRA,WR
372015_JEJUR2_220,MAHARASHTRA,WR
372016_SHOLA2_220,MAHARASHTRA,WR
372017_BORVL2_220,MAHARASHTRA,WR
372018_BOIS2-PG_220,MAHARASHTRA,WR
372019_KALWA2_220,MAHARASHTRA,WR
372020_TROMBMS2_220,MAHARASHTRA,WR
372021_WARDH-PG_220,MAHARASHTRA,WR
372022_AKOLA2_220,MAHARASHTRA,WR
372023_APTA2_220,MAHARASHTRA,WR
372024_URAN2_220,MAHARASHTRA,WR
372025_NKOY2_220,MAHARASHTRA,WR
372026_BARAMATI_220,MAHARASHTRA,WR
372027_KHAP-N_220,MAHARASHTRA,WR
372028_NAGOTHAN_220,MAHARASHTRA,WR
372029_CHAKAN_220,MAHARASHTRA,WR
372030_DHARA2_220,MAHARASHTRA,WR
372031_KANDA2_220,MAHARASHTRA,WR
372032_LONAND_220,MAHARASHTRA,WR
372033_WAROR2_220,MAHARASHTRA,WR
372034_KOY3-PEDAMBE_220,MAHARASHTRA,WR
372035_CHINC2_220,MAHARASHTRA,WR
372036_PARVA2_220,MAHARASHTRA,WR
372037_THEUR2_220,MAHARASHTRA,WR
372038_BHOSA2_220,MAHARASHTRA,WR
372039_AHMED2_220,MAHARASHTRA,WR
372040_KOY12-PHOPLI_220,MAHARASHTRA,WR
372041_KOLHA2_220,MAHARASHTRA,WR
372042_PUNE-PG_220,MAHARASHTRA,WR
372043_TILLA2_220,MAHARASHTRA,WR
372044_NANDE2_220,MAHARASHTRA,WR
372045_PUSAD2_220,MAHARASHTRA,WR
372046_WARDH2_220,MAHARASHTRA,WR
372047_AMBAZ2_220,MAHARASHTRA,WR
372048_AMRAVATI_220,MAHARASHTRA,WR
372049_BHANDARA_220,MAHARASHTRA,WR
372050_CHALI2_220,MAHARASHTRA,WR
372051_NASIK2_220,MAHARASHTRA,WR
372052_TROMB2_220,MAHARASHTRA,WR
372053_KKHED2_220,MAHARASHTRA,WR
372054_MALGN2_220,MAHARASHTRA,WR
372055_MIRAJ2_220,MAHARASHTRA,WR
372056_KANHN2_220,MAHARASHTRA,WR
372057_PARBH2_220,MAHARASHTRA,WR
372058_PANDHRPR_220,MAHARASHTRA,WR
372059_CARNA2_220,MAHARASHTRA,WR
372060_SALSET-T_220,MAHARASHTRA,WR
372061_BOISA2_220,MAHARASHTRA,WR
372062_NERUL2_220,MAHARASHTRA,WR
372063_TAP2-3&4_220,MAHARASHTRA,WR
372064_CHIKHAL_220,MAHARASHTRA,WR
372065_ALEPHAT_220,MAHARASHTRA,WR
372066_RANJANGN_220,MAHARASHTRA,WR
372067_NALSUPRA_220,MAHARASHTRA,WR
372068_COLRCHEM_220,MAHARASHTRA,WR
372069_DONDAICH_220,MAHARASHTRA,WR
372070_SHAHADA_220,MAHARASHTRA,WR
372071_HINGNGHT_220,MAHARASHTRA,WR
372072_SAWANTWD_220,MAHARASHTRA,WR
372073_TILAWANI_220,MAHARASHTRA,WR
372074_BUTIBORI_220,MAHARASHTRA,WR
372075_SATANA_220,MAHARASHTRA,WR
372076_MALHRPTH_220,MAHARASHTRA,WR
372077_WANKUSWD_220,MAHARASHTRA,WR
372078_MUMEWADI_220,MAHARASHTRA,WR
372079_MURUD_220,MAHARASHTRA,WR
372080_PADEGAON_220,MAHARASHTRA,WR
372081_JAMBHUL_220,MAHARASHTRA,WR
372082_WADA_220,MAHARASHTRA,WR
372083_JEUR_220,MAHARASHTRA,WR
372084_BEED2_220,MAHARASHTRA,WR
372085_YAWATMAL_220,MAHARASHTRA,WR
372086_OSMANABD_220,MAHARASHTRA,WR
372087_CARN-GIS_220,MAHARASHTRA,WR
372088_KDPH22_220,MAHARASHTRA,WR
372089_BHIRA2_220,MAHARASHTRA,WR
372090_DAHAN2_220,MAHARASHTRA,WR
372091_VERSV2_220,MAHARASHTRA,WR
372092_GODBN2_220,MAHARASHTRA,WR
372093_BORVT2_220,MAHARASHTRA,WR
372094_AAREY2_220,MAHARASHTRA,WR
372095_MHAISAL_220,MAHARASHTRA,WR
372096_KOLSHET_220,MAHARASHTRA,WR
372097_JALNA_220,MAHARASHTRA,WR
372098_CHITEGN_220,MAHARASHTRA,WR
372099_DHAMANGN_220,MAHARASHTRA,WR
372100_GADCHNDR_220,MAHARASHTRA,WR
372101_VIRUR_220,MAHARASHTRA,WR
372102_GIRAWLI_220,MAHARASHTRA,WR
372103_MAHAPE_220,MAHARASHTRA,WR
372104_LOTE_220,MAHARASHTRA,WR
372105_BHIRA_220,MAHARASHTRA,WR
372106_MULUN2_220,MAHARASHTRA,WR
372107_BHUSA2_220,MAHARASHTRA,WR
372108_KALM2_220,MAHARASHTRA,WR
372109_BADNR2_220,MAHARASHTRA,WR
372110_VITA2_220,MAHARASHTRA,WR
372111_PARAS_220,MAHARASHTRA,WR
372112_BHENDA_220,MAHARASHTRA,WR
372113_SONKHR_220,MAHARASHTRA,WR
372114_AMALNER_220,MAHARASHTRA,WR
372115_JAMDE_220,MAHARASHTRA,WR
372116_TALOJA_220,MAHARASHTRA,WR
372117_MAHAD_220,MAHARASHTRA,WR
372118_TAMBHATI_220,MAHARASHTRA,WR
372119_SAHARA_220,MAHARASHTRA,WR
372120_B-DYING_220,MAHARASHTRA,WR
372121_URSE_220,MAHARASHTRA,WR
372122_HOC-APTA_220,MAHARASHTRA,WR
372123_PARGAON_220,MAHARASHTRA,WR
372124_KALYANI_220,MAHARASHTRA,WR
372125_KURKUMB_220,MAHARASHTRA,WR
372126_BHIGWAN_220,MAHARASHTRA,WR
372127_BILT-GRP_220,MAHARASHTRA,WR
372128_TELCO_220,MAHARASHTRA,WR
372129_CEN-ENKA_220,MAHARASHTRA,WR
372130_KHADKI_220,MAHARASHTRA,WR
372131_PHURSUNG_220,MAHARASHTRA,WR
372132_HINJWADI-1_220,MAHARASHTRA,WR
372133_HINJWADI-2_220,MAHARASHTRA,WR
372134_PIRNGT_220,MAHARASHTRA,WR
372135_PANVL-TS_220,MAHARASHTRA,WR
372136_ONGC-PAN_220,MAHARASHTRA,WR
372137_KAULWADA_220,MAHARASHTRA,WR
372138_PURTY_220,MAHARASHTRA,WR
372139_UMRED_220,MAHARASHTRA,WR
372140_KAMBA_220,MAHARASHTRA,WR
372141_HINGOLI_220,MAHARASHTRA,WR
372142_GHATNDAR_220,MAHARASHTRA,WR
372143_OCIL_220,MAHARASHTRA,WR
372144_WASHALA_220,MAHARASHTRA,WR
372145_GHATGR_220,MAHARASHTRA,WR
372146_JIND-MAH_220,MAHARASHTRA,WR
372147_TEMGHR_220,MAHARASHTRA,WR
372148_KNOW-PRK_220,MAHARASHTRA,WR
372149_RAYMND-S_220,MAHARASHTRA,WR
372150_AMBRNATH_220,MAHARASHTRA,WR
372151_DASTURI_220,MAHARASHTRA,WR
372152_SAWANGI_220,MAHARASHTRA,WR
372153_NIPPON_220,MAHARASHTRA,WR
372154_KARKAMBH_220,MAHARASHTRA,WR
372155_MALINAG_220,MAHARASHTRA,WR
372156_TEMBHRNI_220,MAHARASHTRA,WR
372157_TAKARI_220,MAHARASHTRA,WR
372158_PETH_220,MAHARASHTRA,WR
372159_NIGHDE_220,MAHARASHTRA,WR
372160_WATHAR_220,MAHARASHTRA,WR
372161_KAGAL_220,MAHARASHTRA,WR
372162_HAMIDWAD_220,MAHARASHTRA,WR
372163_ONI_220,MAHARASHTRA,WR
372164_NIVLIPHT_220,MAHARASHTRA,WR
372165_WANI_220,MAHARASHTRA,WR
372166_SICOM_220,MAHARASHTRA,WR
372167_BADNER-T_220,MAHARASHTRA,WR
372168_LLOYED_220,MAHARASHTRA,WR
372169_WARDHA-T_220,MAHARASHTRA,WR
372170_PAWAS_220,MAHARASHTRA,WR
372171_KHAREPTN_220,MAHARASHTRA,WR
372172_WADKHAL_220,MAHARASHTRA,WR
372173_IPCL_220,MAHARASHTRA,WR
372174_SPCL_220,MAHARASHTRA,WR
372175_MSL_220,MAHARASHTRA,WR
372176_SUN-FLEG_220,MAHARASHTRA,WR
372177_BHANDR-T_220,MAHARASHTRA,WR
372178_BHADLI_220,MAHARASHTRA,WR
372179_VALVE_220,MAHARASHTRA,WR
372180_GANGAPUR_220,MAHARASHTRA,WR
372181_SATARA_220,MAHARASHTRA,WR
372182_ANANDNGR_220,MAHARASHTRA,WR
372183_VSNL_220,MAHARASHTRA,WR
372184_INDORAM_220,MAHARASHTRA,WR
372185_BARSHI_220,MAHARASHTRA,WR
372186_PARANDA_220,MAHARASHTRA,WR
372187_CHND-MDC_220,MAHARASHTRA,WR
372188_MATRDEV_220,MAHARASHTRA,WR
372189_DOMBVALI_220,MAHARASHTRA,WR
372190_FINOLEX_220,MAHARASHTRA,WR
372191_HIRANGL_220,MAHARASHTRA,WR
372192_GADCHRLI_220,MAHARASHTRA,WR
372193_SALSETT2_220,MAHARASHTRA,WR
372194_TFIPL_220,MAHARASHTRA,WR
372195_KSK-WRDH_220,MAHARASHTRA,WR
372196_BABLSWR2_220,MAHARASHTRA,WR
372197_BHUSWL-2_220,MAHARASHTRA,WR
372198_HALKARNI_220,MAHARASHTRA,WR
372199_JEJURI-2_220,MAHARASHTRA,WR
372200_INDSEAM_220,MAHARASHTRA,WR
372201_KARAD-2_220,MAHARASHTRA,WR
372202_TIFL-REL_220,MAHARASHTRA,WR
372203_VIDARBHA_220,MAHARASHTRA,WR
372204_ABHI-NG_220,MAHARASHTRA,WR
372205_BHUGAON_220,MAHARASHTRA,WR
372206_BHMBORI_220,MAHARASHTRA,WR
372207_BOISAR-TAP_220,MAHARASHTRA,WR
372208_VASAI_220,MAHARASHTRA,WR
372209_BHANDUP_220,MAHARASHTRA,WR
372210_BACKBAY_220,MAHARASHTRA,WR
372211_SHENDRA_220,MAHARASHTRA,WR
372212_BAPGAON_220,MAHARASHTRA,WR
372213_TALEGAON_220,MAHARASHTRA,WR
372214_BORIVALI-R_220,MAHARASHTRA,WR
372215_PHALTAN_220,MAHARASHTRA,WR
372216_MUNGELI_220,MAHARASHTRA,WR
372217_NAVIMUMBAIGI_220,MAHARASHTRA,WR
372241_PARLIPG_220,MAHARASHTRA,WR
372243_AURANGABADPG_220,MAHARASHTRA,WR
372252_KUDUS_220,MAHARASHTRA,WR
372253_NARSI_220,MAHARASHTRA,WR
372254_BHOKAR_220,MAHARASHTRA,WR
372256_HINJEWADI-3_220,MAHARASHTRA,WR
372257_NANDED_220,MAHARASHTRA,WR
372282_WADAIIKUDUS_220,MAHARASHTRA,WR
372301_ALKUD_220,MAHARASHTRA,WR
372401_SAKARI_220,MAHARASHTRA,WR
372402_JATH_220,MAHARASHTRA,WR
372403_KHANDAKE_220,MAHARASHTRA,WR
372404_HIWARWADI_220,MAHARASHTRA,WR
372405_PANAMA_220,MAHARASHTRA,WR
372406_RATNAGIRI_220,MAHARASHTRA,WR
372407_KADEGAON_220,MAHARASHTRA,WR
372408_TULJAPUR_220,MAHARASHTRA,WR
372409_BHOSE_220,MAHARASHTRA,WR
372410_BHUD_220,MAHARASHTRA,WR
372411_KAUDGAON_220,MAHARASHTRA,WR
372940_SOLAPUR2-PG_220,MAHARASHTRA,WR
372941_SOUTHSOLAPUR_220,MAHARASHTRA,WR
374001_KALWA4_400,MAHARASHTRA,WR
374002_KHARGAR_400,MAHARASHTRA,WR
374003_LONI4_400,MAHARASHTRA,WR
374004_KARAD4_400,MAHARASHTRA,WR
374005_PARLI4_400,MAHARASHTRA,WR
374006_CHNDR4_400,MAHARASHTRA,WR
374007_BHADR4_400,MAHARASHTRA,WR
374008_DHULE4_400,MAHARASHTRA,WR
374009_KORADI-I_400,MAHARASHTRA,WR
374010_BHUSAWAL-I_400,MAHARASHTRA,WR
374011_BABLESWAR_400,MAHARASHTRA,WR
374012_PADGH4_400,MAHARASHTRA,WR
374013_KOLHAPUR_400,MAHARASHTRA,WR
374014_AURANGBD-I_400,MAHARASHTRA,WR
374015_JEJ4_400,MAHARASHTRA,WR
374016_SHOL4_400,MAHARASHTRA,WR
374017_TAPS4_400,MAHARASHTRA,WR
374018_BOIS4_400,MAHARASHTRA,WR
374019_WAR_FS1_400,MAHARASHTRA,WR
374020_WAR_FS2_400,MAHARASHTRA,WR
374021_WARD4_400,MAHARASHTRA,WR
374022_AKOLA-I_400,MAHARASHTRA,WR
374023_JAIGAD_400,MAHARASHTRA,WR
374024_RGPPL_400,MAHARASHTRA,WR
374025_NKOY4_400,MAHARASHTRA,WR
374026_KOY4-4_400,MAHARASHTRA,WR
374027_K-KHD-NEW_400,MAHARASHTRA,WR
374028_NGTHANE_400,MAHARASHTRA,WR
374029_CHAKAN_400,MAHARASHTRA,WR
374030_BHUSAWAL-II_400,MAHARASHTRA,WR
374031_MAUDA_400,MAHARASHTRA,WR
374032_TIRODA_400,MAHARASHTRA,WR
374033_WARORA_400,MAHARASHTRA,WR
374034_EMCO_400,MAHARASHTRA,WR
374035_IEPL_400,MAHARASHTRA,WR
