Transformer,Node From,Node To,kV.From,kV.To,Rating,Resistance,Reactance,Status
432007_431107_2_tfmr,432007_CHANDRPR-TPS_220,431107_CHANDRPR-TPS_132,220,132,150,0,0.125,1
432007_431107_3_tfmr,432007_CHANDRPR-TPS_220,431107_CHANDRPR-TPS_132,220,132,150,0,0.125,1
432007_431107_4_tfmr,432007_CHANDRPR-TPS_220,431107_CHANDRPR-TPS_132,220,132,150,0,0.125,1
432004_431512_1_tfmr,432004_RAMCHANDRPR_220,431512_RAMCHPR1_132,220,132,150,0,0.125,1
432004_431512_2_tfmr,432004_RAMCHANDRPR_220,431512_RAMCHPR1_132,220,132,150,0,0.125,1
432527_431528_1_tfmr,432527_BDNNGR2_220,431528_BIDHANNGR_132,220,132,160,0,0.125,1
432527_431528_2_tfmr,432527_BDNNGR2_220,431528_BIDHANNGR_132,220,132,160,0,0.125,1
432527_431528_3_tfmr,432527_BDNNGR2_220,431528_BIDHANNGR_132,220,132,160,0,0.125,1
442025_441010_1_tfmr,442025_BIRPARA-PG_220,441010_BIRPARA-PG_132,220,132,160,0,0.125,1
442025_441010_2_tfmr,442025_BIRPARA-PG_220,441010_BIRPARA-PG_132,220,132,160,0,0.125,1
442013_441013_1_tfmr,442013_GAZOL_220,441013_GAZOL_132,220,132,160,0,0.125,1
442013_441013_2_tfmr,442013_GAZOL_220,441013_GAZOL_132,220,132,160,0,0.125,1
442013_441013_3_tfmr,442013_GAZOL_220,441013_GAZOL_132,220,132,160,0,0.125,1
442015_441015_1_tfmr,442015_CHANDITALA_N_220,441015_CHANDITALA-N_132,220,132,160,0,0.125,1
442015_441015_2_tfmr,442015_CHANDITALA_N_220,441015_CHANDITALA-N_132,220,132,160,0,0.125,1
442015_441015_3_tfmr,442015_CHANDITALA_N_220,441015_CHANDITALA-N_132,220,132,160,0,0.125,1
442415_441016_1_tfmr,442415_MALDA2_220,441016_MALDAPG_132,220,132,50,0,0.125,1
442415_441016_2_tfmr,442415_MALDA2_220,441016_MALDAPG_132,220,132,50,0,0.125,1
442415_441016_3_tfmr,442415_MALDA2_220,441016_MALDAPG_132,220,132,50,0,0.125,1
442017_441017_1_tfmr,442017_DPL2_220,441017_DPL_132,220,132,100,0,0.125,1
442018_441018_1_tfmr,442018_KHARAGPR-WB_220,441018_KHARAGPUR-WB_132,220,132,160,0,0.125,1
442018_441018_2_tfmr,442018_KHARAGPR-WB_220,441018_KHARAGPUR-WB_132,220,132,160,0,0.125,1
442018_441018_3_tfmr,442018_KHARAGPR-WB_220,441018_KHARAGPUR-WB_132,220,132,160,0,0.125,1
442022_441022_1_tfmr,442022_SILIGURI-PG_220,441022_SILIGURI-PG_132,220,132,100,0,0.125,1
442074_441074_1_tfmr,442074_PURULIAPS_N2_220,441074_PURULIAPS_N1_132,220,132,160,0,0.125,0
442074_441074_2_tfmr,442074_PURULIAPS_N2_220,441074_PURULIAPS_N1_132,220,132,160,0,0.125,0
444099_441099_1_tfmr,444099_BURDWAN_400,441099_BURDWAN_132,400,132,200,0,0.0625,0
444099_441099_2_tfmr,444099_BURDWAN_400,441099_BURDWAN_132,400,132,200,0,0.0625,0
444100_441200_1_tfmr,444100_MOYURESWAR_400,441200_MOYURESWAR_132,400,132,200,0,0.0625,0
444100_441200_2_tfmr,444100_MOYURESWAR_400,441200_MOYURESWAR_132,400,132,200,0,0.0625,0
442028_441503_1_tfmr,442028_SANTLDI_220,441503_SANTLDI_132,220,132,100,0,0.125,1
442028_441503_2_tfmr,442028_SANTLDI_220,441503_SANTLDI_132,220,132,100,0,0.125,1
432504_441505_1_tfmr,432504_HOWRAH2_220,441505_HOWRAH_132,220,132,160,0,0.125,1
432504_441505_2_tfmr,432504_HOWRAH2_220,441505_HOWRAH_132,220,132,160,0,0.125,1
432504_441505_3_tfmr,432504_HOWRAH2_220,441505_HOWRAH_132,220,132,160,0,0.125,1
432504_441505_4_tfmr,432504_HOWRAH2_220,441505_HOWRAH_132,220,132,160,0,0.125,1
442012_441508_1_tfmr,442012_KTPS220_220,441508_KTPS132_132,220,132,150,0,0.125,1
442012_441508_2_tfmr,442012_KTPS220_220,441508_KTPS132_132,220,132,150,0,0.125,1
442012_441508_3_tfmr,442012_KTPS220_220,441508_KTPS132_132,220,132,150,0,0.125,1
432593_441512_1_tfmr,432593_RISHRA_220,441512_RISHRA_132,220,132,160,0,0.125,1
432593_441512_2_tfmr,432593_RISHRA_220,441512_RISHRA_132,220,132,160,0,0.125,1
432593_441512_3_tfmr,432593_RISHRA_220,441512_RISHRA_132,220,132,160,0,0.125,1
432519_441520_1_tfmr,432519_KASBA-WB_220,441520_KASBA-WB_132,220,132,160,0,0.125,1
432519_441520_2_tfmr,432519_KASBA-WB_220,441520_KASBA-WB_132,220,132,160,0,0.125,1
432519_441520_3_tfmr,432519_KASBA-WB_220,441520_KASBA-WB_132,220,132,160,0,0.125,1
432519_441520_4_tfmr,432519_KASBA-WB_220,441520_KASBA-WB_132,220,132,160,0,0.125,1
432524_441525_1_tfmr,432524_JEERAT_220,441525_JEERAT_132,220,132,160,0,0.125,1
432524_441525_2_tfmr,432524_JEERAT_220,441525_JEERAT_132,220,132,160,0,0.125,1
432524_441525_3_tfmr,432524_JEERAT_220,441525_JEERAT_132,220,132,160,0,0.125,1
432524_441525_4_tfmr,432524_JEERAT_220,441525_JEERAT_132,220,132,160,0,0.125,1
432567_441533_1_tfmr,432567_SATGACHIA_220,441533_SATGCHA1_132,220,132,160,0,0.125,1
432567_441533_2_tfmr,432567_SATGACHIA_220,441533_SATGCHA1_132,220,132,160,0,0.125,1
432567_441533_3_tfmr,432567_SATGACHIA_220,441533_SATGCHA1_132,220,132,160,0,0.125,1
432548_441549_1_tfmr,432548_ARAMBAG_220,441549_ARAMBAGH_132,220,132,160,0,0.125,1
432548_441549_2_tfmr,432548_ARAMBAG_220,441549_ARAMBAGH_132,220,132,160,0,0.125,1
432548_441549_3_tfmr,432548_ARAMBAG_220,441549_ARAMBAGH_132,220,132,160,0,0.125,1
432548_441549_4_tfmr,432548_ARAMBAG_220,441549_ARAMBAGH_132,220,132,160,0,0.125,1
442564_441552_1_tfmr,442564_DALKO_WB_220,441552_DALKOLA1_132,220,132,160,0,0.125,1
442564_441552_2_tfmr,442564_DALKO_WB_220,441552_DALKOLA1_132,220,132,160,0,0.125,1
442566_441557_1_tfmr,442566_GOKARNA_220,441557_GOKARNA_132,220,132,160,0,0.125,1
442566_441557_2_tfmr,442566_GOKARNA_220,441557_GOKARNA_132,220,132,160,0,0.125,1
442566_441557_3_tfmr,442566_GOKARNA_220,441557_GOKARNA_132,220,132,160,0,0.125,1
442566_441557_4_tfmr,442566_GOKARNA_220,441557_GOKARNA_132,220,132,160,0,0.125,1
442561_441561_1_tfmr,442561_EGRA_220,441561_EGRA_132,220,132,160,0,0.125,1
442561_441561_2_tfmr,442561_EGRA_220,441561_EGRA_132,220,132,160,0,0.125,1
442561_441561_3_tfmr,442561_EGRA_220,441561_EGRA_132,220,132,160,0,0.125,1
432586_441562_1_tfmr,432586_LAXMIKANTPUR_220,441562_LAXMIKANTPUR_132,220,132,160,0,0.125,1
432586_441562_2_tfmr,432586_LAXMIKANTPUR_220,441562_LAXMIKANTPUR_132,220,132,160,0,0.125,1
432586_441562_3_tfmr,432586_LAXMIKANTPUR_220,441562_LAXMIKANTPUR_132,220,132,160,0,0.125,1
432574_441569_1_tfmr,432574_MIDNAPUR_220,441569_MIDNAPUR_132,220,132,160,0,0.125,1
432574_441569_2_tfmr,432574_MIDNAPUR_220,441569_MIDNAPUR_132,220,132,160,0,0.125,1
432574_441569_3_tfmr,432574_MIDNAPUR_220,441569_MIDNAPUR_132,220,132,160,0,0.125,1
432631_441580_1_tfmr,432631_KRISHNANGR_220,441580_KRISHNANGR_132,220,132,160,0,0.125,1
432631_441580_2_tfmr,432631_KRISHNANGR_220,441580_KRISHNANGR_132,220,132,160,0,0.125,1
432631_441580_3_tfmr,432631_KRISHNANGR_220,441580_KRISHNANGR_132,220,132,160,0,0.125,1
442021_441581_1_tfmr,442021_BARASAT_220,441581_BARASAT_132,220,132,160,0,0.125,1
442021_441581_2_tfmr,442021_BARASAT_220,441581_BARASAT_132,220,132,160,0,0.125,1
442021_441581_3_tfmr,442021_BARASAT_220,441581_BARASAT_132,220,132,160,0,0.125,1
442634_441587_1_tfmr,442634_KLC_220,441587_CLC_132,220,132,200,0,0.125,1
442634_441587_2_tfmr,442634_KLC_220,441587_CLC_132,220,132,200,0,0.125,1
432589_441590_1_tfmr,432589_DOMJUR2_220,441590_DOMJUR1_132,220,132,160,0,0.125,1
432589_441590_2_tfmr,432589_DOMJUR2_220,441590_DOMJUR1_132,220,132,160,0,0.125,1
432589_441590_3_tfmr,432589_DOMJUR2_220,441590_DOMJUR1_132,220,132,160,0,0.125,1
442605_441604_1_tfmr,442605_NJP2(W)_220,441604_NJP1(W)_132,220,132,160,0,0.125,1
442605_441604_2_tfmr,442605_NJP2(W)_220,441604_NJP1(W)_132,220,132,160,0,0.125,1
442605_441604_3_tfmr,442605_NJP2(W)_220,441604_NJP1(W)_132,220,132,160,0,0.125,1
442616_441616_1_tfmr,442616_AMTALA_220,441616_AMTALA_132,220,132,160,0,0.125,0
442616_441616_2_tfmr,442616_AMTALA_220,441616_AMTALA_132,220,132,160,0,0.125,0
442627_441619_1_tfmr,442627_ASANSOL2_220,441619_ASANSOL1_132,220,132,160,0,0.125,1
442627_441619_2_tfmr,442627_ASANSOL2_220,441619_ASANSOL1_132,220,132,160,0,0.125,1
442627_441619_3_tfmr,442627_ASANSOL2_220,441619_ASANSOL1_132,220,132,160,0,0.125,1
432530_441621_1_tfmr,432530_BISNUPUR-NEW_220,441621_BISNUPUR-NEW_132,220,132,160,0,0.125,1
432530_441621_2_tfmr,432530_BISNUPUR-NEW_220,441621_BISNUPUR-NEW_132,220,132,160,0,0.125,1
432530_441621_3_tfmr,432530_BISNUPUR-NEW_220,441621_BISNUPUR-NEW_132,220,132,160,0,0.125,1
442623_441624_1_tfmr,442623_HALDIA-NEW_220,441624_HALDIA-NEW_132,220,132,160,0,0.125,1
442623_441624_2_tfmr,442623_HALDIA-NEW_220,441624_HALDIA-NEW_132,220,132,160,0,0.125,1
442633_441633_1_tfmr,442633_NEWTOWN-AA3_220,441633_NEWTOWN-AA3_132,220,132,160,0,0.125,1
442633_441633_2_tfmr,442633_NEWTOWN-AA3_220,441633_NEWTOWN-AA3_132,220,132,160,0,0.125,1
442633_441633_3_tfmr,442633_NEWTOWN-AA3_220,441633_NEWTOWN-AA3_132,220,132,160,0,0.125,1
442600_441646_1_tfmr,442600_NEWTOWNAA2C_220,441646_NEWTOWNIIC_132,220,132,200,0,0.125,1
442600_441646_2_tfmr,442600_NEWTOWNAA2C_220,441646_NEWTOWNIIC_132,220,132,200,0,0.125,1
442600_441646_3_tfmr,442600_NEWTOWNAA2C_220,441646_NEWTOWNIIC_132,220,132,200,0,0.125,1
442656_441655_1_tfmr,442656_KASBA(CESC)_220,441655_EASTMETRO_132,220,132,100,0,0.125,0
442656_441655_2_tfmr,442656_KASBA(CESC)_220,441655_EASTMETRO_132,220,132,100,0,0.125,0
442656_441655_3_tfmr,442656_KASBA(CESC)_220,441655_EASTMETRO_132,220,132,100,0,0.125,0
442020_441900_1_tfmr,442020_NHALDIA-NIZ_220,441900_HALDIA-NIZ_132,220,132,160,0,0.125,1
442020_441900_2_tfmr,442020_NHALDIA-NIZ_220,441900_HALDIA-NIZ_132,220,132,160,0,0.125,1
442020_441900_3_tfmr,442020_NHALDIA-NIZ_220,441900_HALDIA-NIZ_132,220,132,160,0,0.125,1
472000_471000_1_tfmr,472000_LATEHAR-NEW_220,471000_LATEHAR-NEW_132,220,132,150,0,0.125,1
472000_471000_2_tfmr,472000_LATEHAR-NEW_220,471000_LATEHAR-NEW_132,220,132,150,0,0.125,1
472001_471001_1_tfmr,472001_DUMKA-NEW_220,471001_DUMKA-NEW_132,220,132,150,0,0.125,1
472001_471001_2_tfmr,472001_DUMKA-NEW_220,471001_DUMKA-NEW_132,220,132,150,0,0.125,1
472003_471003_1_tfmr,472003_GOVINDPUR-NE_220,471003_GOVINDPUR-NE_132,220,132,150,0,0.125,1
472003_471003_2_tfmr,472003_GOVINDPUR-NE_220,471003_GOVINDPUR-NE_132,220,132,150,0,0.125,1
472006_471006_1_tfmr,472006_CHAIBASA2_220,471006_CHAIBASA-NEW_132,220,132,150,0,0.125,1
472006_471006_2_tfmr,472006_CHAIBASA2_220,471006_CHAIBASA-NEW_132,220,132,150,0,0.125,1
472012_471112_1_tfmr,472012_PATRATU2_220,471112_PATRATU_132,220,132,150,0,0.125,1
472012_471112_2_tfmr,472012_PATRATU2_220,471112_PATRATU_132,220,132,150,0,0.125,1
472014_471119_1_tfmr,472014_LALMATIA_220,471119_LALMATIA_132,220,132,100,0,0.125,0
432501_471502_1_tfmr,432501_CHANDIL2_220,471502_CHANDIL1_132,220,132,100,0,0.125,1
432501_471502_2_tfmr,432501_CHANDIL2_220,471502_CHANDIL1_132,220,132,100,0,0.125,1
432501_471502_3_tfmr,432501_CHANDIL2_220,471502_CHANDIL1_132,220,132,100,0,0.125,1
432630_471531_1_tfmr,432630_HATIA2_220,471531_HATIA-NEW_132,220,132,150,0,0.125,1
432630_471531_2_tfmr,432630_HATIA2_220,471531_HATIA-NEW_132,220,132,150,0,0.125,1
432630_471531_3_tfmr,432630_HATIA2_220,471531_HATIA-NEW_132,220,132,150,0,0.125,1
472017_471538_1_tfmr,472017_DUMKA_220,471538_DUMKA_132,220,132,150,0,0.125,1
472017_471538_2_tfmr,472017_DUMKA_220,471538_DUMKA_132,220,132,150,0,0.125,1
492005_491005_1_tfmr,492005_RANGPO_220,491005_RANGPO_132,220,132,200,0,0.125,1
492005_491005_2_tfmr,492005_RANGPO_220,491005_RANGPO_132,220,132,200,0,0.125,1
492005_491005_3_tfmr,492005_RANGPO_220,491005_RANGPO_132,220,132,200,0,0.125,1
514001_511001_1_tfmr,514001_RSTP_400,511001_RSTP_132,400,132,400,0,0.03125,1
512046_511046_1_tfmr,512046_KARIM22_220,511046_KRMN_132,220,132,200,0,0.05,1
512049_511049_1_tfmr,512049_KOTH_220,511049_KOGD_132,220,132,200,0,0.05,1
512069_511069_1_tfmr,512069_SHPR_220,511069_SHPRN1_132,220,132,100,0,0.125,1
512070_511070_1_tfmr,512070_SIDP_220,511070_SDPE_132,220,132,100,0,0.125,1
512079_511079_1_tfmr,512079_WRNG_220,511079_KRPL_132,220,132,100,0,0.125,0
314050_312050_1_tfmr,314050_DHAMTARI_400,312050_DHAMTARI_200,400,200,315,0,0.125,1
314050_312050_2_tfmr,314050_DHAMTARI_400,312050_DHAMTARI_200,400,200,315,0,0.125,1
184900_112201_1_tfmr,184900_WAGOORA_400,112201_WAGOORA_220,400,220,315,0.00198,0.03968,1
184900_112201_2_tfmr,184900_WAGOORA_400,112201_WAGOORA_220,400,220,315,0.00198,0.03968,1
184900_112201_3_tfmr,184900_WAGOORA_400,112201_WAGOORA_220,400,220,315,0.00198,0.03968,1
184900_112201_4_tfmr,184900_WAGOORA_400,112201_WAGOORA_220,400,220,315,0.00198,0.03968,1
184422_112235_1_tfmr,184422_KISHENPUR_400,112235_KISHENPUR_220,400,220,315,0.00198,0.03968,1
184422_112235_2_tfmr,184422_KISHENPUR_400,112235_KISHENPUR_220,400,220,315,0.00198,0.03968,1
184422_112235_3_tfmr,184422_KISHENPUR_400,112235_KISHENPUR_220,400,220,315,0.00198,0.03968,1
111122_112241_1_tfmr,111122_LASSIPORA_132,112241_LASSIPORA_220,132,220,160,0.00312,0.079362,1
111122_112241_2_tfmr,111122_LASSIPORA_132,112241_LASSIPORA_220,132,220,160,0.00312,0.079362,1
184479_122279_1_tfmr,184479_HAMIRPUR_400,122279_HAMIRPUR42_220,400,220,315,0,0.03968,1
184479_122279_2_tfmr,184479_HAMIRPUR_400,122279_HAMIRPUR42_220,400,220,315,0,0.03968,1
131168_132207_1_tfmr,131168_NAKODAR_132,132207_NAKODAR_220,132,220,160,0.00106,0.0531,1
131168_132207_2_tfmr,131168_NAKODAR_132,132207_NAKODAR_220,132,220,160,0.00106,0.0531,1
134405_132214_1_tfmr,134405_NAKODAR_400,132214_NAKODARPG_220,400,220,315,0,0.03968,1
134405_132214_2_tfmr,134405_NAKODAR_400,132214_NAKODARPG_220,400,220,315,0,0.03968,1
134404_132239_1_tfmr,134404_MUKATSAR_400,132239_MUKTSAR_220,400,220,315,0,0.03968,1
134404_132239_2_tfmr,134404_MUKATSAR_400,132239_MUKTSAR_220,400,220,315,0,0.03968,1
131143_132244_1_tfmr,131143_BADAL_132,132244_BADAL_220,132,220,100,0,0.125,1
131180_132260_1_tfmr,131180_TARANTAR_132,132260_TARANTARAN_220,132,220,100,0,0.125,1
134402_132282_1_tfmr,134402_DHURI_400,132282_DHURI4_220,400,220,500,0,0.025,1
134402_132282_2_tfmr,134402_DHURI_400,132282_DHURI4_220,400,220,500,0,0.025,1
134403_132284_1_tfmr,134403_MAKHU_400,132284_MAKHU_220,400,220,315,0,0.03968,1
134403_132284_2_tfmr,134403_MAKHU_400,132284_MAKHU_220,400,220,315,0,0.03968,1
134407_132290_1_tfmr,134407_RAJPURA_400,132290_RAJPURA42_220,400,220,500,0,0.025,0
134407_132290_2_tfmr,134407_RAJPURA_400,132290_RAJPURA42_220,400,220,500,0,0.025,0
131146_132297_1_tfmr,131146_ABOHAR_132,132297_ABOHAR_220,132,220,100,0.00624,0.12484,1
131155_132298_1_tfmr,131155_KOTAKPUR1_132,132298_KOTKAPURA_220,132,220,100,0,1e-04,1
131167_132299_1_tfmr,131167_NURMEHAL_132,132299_NURMEHAL_220,132,220,100,1e-05,0.125,1
144004_142200_1_tfmr,144004_JIND_400,142200_JIND_220,400,220,315,0,0.03968,1
144001_142208_1_tfmr,144001_PRITHHLA_400,142208_PRITHLA_220,400,220,1000,0.00125,0.0125,1
184901_142210_1_tfmr,184901_ABDULLAP_400,142210_ABDULLAP_220,400,220,315,0.00198,0.03968,1
184901_142210_2_tfmr,184901_ABDULLAP_400,142210_ABDULLAP_220,400,220,315,0.00198,0.03968,1
184901_142210_3_tfmr,184901_ABDULLAP_400,142210_ABDULLAP_220,400,220,315,0.00198,0.03968,1
184901_142210_4_tfmr,184901_ABDULLAP_400,142210_ABDULLAP_220,400,220,315,0.00198,0.03968,1
184434_142217_1_tfmr,184434_BAHADURG_400,142217_BAHDURG2_220,400,220,315,0,0.03968,1
184434_142217_2_tfmr,184434_BAHADURG_400,142217_BAHDURG2_220,400,220,500,0,0.025,1
184417_142229_1_tfmr,184417_FATEHABAD_400,142229_FATEHABAD_220,400,220,315,0.00198,0.03968,1
184417_142229_2_tfmr,184417_FATEHABAD_400,142229_FATEHABAD_220,400,220,315,0.00198,0.03968,1
144402_142238_1_tfmr,144402_DAULATABAD4_400,142238_DAULTABAD_220,400,220,315,0.00198,0.03968,1
144402_142238_2_tfmr,144402_DAULATABAD4_400,142238_DAULTABAD_220,400,220,315,0.00198,0.03968,1
144402_142238_3_tfmr,144402_DAULATABAD4_400,142238_DAULTABAD_220,400,220,315,0.00198,0.03968,1
184450_142239_1_tfmr,184450_MANESAR_400,142239_MANESAR_220,400,220,500,0,0.025,0
184450_142239_2_tfmr,184450_MANESAR_400,142239_MANESAR_220,400,220,500,0,0.025,0
144403_142242_1_tfmr,144403_KIRORI_400,142242_KIRORI_220,400,220,315,0.00198,0.03968,1
144403_142242_2_tfmr,144403_KIRORI_400,142242_KIRORI_220,400,220,315,0.00198,0.03968,1
144403_142242_3_tfmr,144403_KIRORI_400,142242_KIRORI_220,400,220,315,0.00198,0.03968,1
184441_142244_1_tfmr,184441_GURGAON_400,142244_GURGAON-72_220,400,220,315,0.00198,0.03968,1
184441_142244_2_tfmr,184441_GURGAON_400,142244_GURGAON-72_220,400,220,315,0,0.03968,1
184441_142244_3_tfmr,184441_GURGAON_400,142244_GURGAON-72_220,400,220,500,0.00198,0.025,1
184441_142244_4_tfmr,184441_GURGAON_400,142244_GURGAON-72_220,400,220,500,0,0.0125,1
141190_142258_1_tfmr,141190_DEEPALPUR_132,142258_DEEPALPUR_220,132,220,100,1e-05,0.125,0
141190_142258_2_tfmr,141190_DEEPALPUR_132,142258_DEEPALPUR_220,132,220,100,1e-05,0.125,0
144406_142258_1_tfmr,144406_DEEPALPUR_400,142258_DEEPALPUR_220,400,220,315,0.00139,0.03968,1
144406_142258_2_tfmr,144406_DEEPALPUR_400,142258_DEEPALPUR_220,400,220,315,0.00139,0.03968,1
141181_142259_1_tfmr,141181_KABULPUR_132,142259_KABULPUR_220,132,220,100,1e-05,0.125,1
141181_142259_2_tfmr,141181_KABULPUR_132,142259_KABULPUR_220,132,220,100,1e-05,0.125,1
144407_142259_1_tfmr,144407_KABULPUR_400,142259_KABULPUR_220,400,220,315,0.00139,0.03968,1
144407_142259_2_tfmr,144407_KABULPUR_400,142259_KABULPUR_220,400,220,315,0.00139,0.03968,1
144408_142260_1_tfmr,144408_DHANONDA_400,142260_DHANONDA_220,400,220,315,0.00198,0.03968,1
144408_142260_2_tfmr,144408_DHANONDA_400,142260_DHANONDA_220,400,220,315,0.00198,0.03968,1
144408_142260_3_tfmr,144408_DHANONDA_400,142260_DHANONDA_220,400,220,315,0.00198,0.03968,1
144410_142263_1_tfmr,144410_NUHIYANWALI_400,142263_NUHIYANWALI_220,400,220,315,0.00198,0.03968,1
144410_142263_2_tfmr,144410_NUHIYANWALI_400,142263_NUHIYANWALI_220,400,220,315,0.00198,0.03968,1
144405_142269_1_tfmr,144405_NAWADA_400,142269_NAWADA_220,400,220,315,0,0.3968,1
144405_142269_2_tfmr,144405_NAWADA_400,142269_NAWADA_220,400,220,315,0,0.3968,1
141303_142328_1_tfmr,141303_HSIIDC-BAWAL_132,142328_BAWAL_220,132,220,100,0.125,1e-04,0
184490_152201_1_tfmr,184490_RAJGHAT_400,152201_RAJGHAT2_220,400,220,500,0,0.025,1
184490_152201_2_tfmr,184490_RAJGHAT_400,152201_RAJGHAT2_220,400,220,500,0,0.025,1
184428_152202_1_tfmr,184428_BAMNOLI14_400,152202_BAMNOLI2_220,400,220,315,0,0.037,1
184428_152202_2_tfmr,184428_BAMNOLI14_400,152202_BAMNOLI2_220,400,220,315,0,0.037,1
184428_152202_3_tfmr,184428_BAMNOLI14_400,152202_BAMNOLI2_220,400,220,315,0,0.037,1
184428_152202_4_tfmr,184428_BAMNOLI14_400,152202_BAMNOLI2_220,400,220,315,0,0.037,1
156001_152203_1_tfmr,156001_DEL_GAS6_66,152203_PRAGATI_BDR_220,66,220,160,0,0.1459,1
156001_152203_2_tfmr,156001_DEL_GAS6_66,152203_PRAGATI_BDR_220,66,220,160,0,0.1459,1
184435_152212_1_tfmr,184435_MANDOLA_400,152212_MANDOLA_220,400,220,315,0.00198,0.03968,1
184435_152212_2_tfmr,184435_MANDOLA_400,152212_MANDOLA_220,400,220,315,0.00198,0.03968,1
184435_152212_3_tfmr,184435_MANDOLA_400,152212_MANDOLA_220,400,220,315,0.00198,0.03968,1
184435_152212_4_tfmr,184435_MANDOLA_400,152212_MANDOLA_220,400,220,315,0.00198,0.03968,1
154426_152213_3_tfmr,154426_BAWANA-G_400,152213_BAWANA2_220,400,220,500,0,0.025,1
154426_152213_4_tfmr,154426_BAWANA-G_400,152213_BAWANA2_220,400,220,315,0,0.036,1
154426_152213_5_tfmr,154426_BAWANA-G_400,152213_BAWANA2_220,400,220,315,0,0.036,1
154426_152213_6_tfmr,154426_BAWANA-G_400,152213_BAWANA2_220,400,220,315,0,0.036,1
184427_152213_1_tfmr,184427_BAWANA4_400,152213_BAWANA2_220,400,220,315,0,0.036,1
184427_152213_2_tfmr,184427_BAWANA4_400,152213_BAWANA2_220,400,220,315,0,0.036,1
184928_152234_1_tfmr,184928_MAHARANI_400,152234_MAHARANIBAGH_220,400,220,315,0.00198,0.03968,1
184928_152234_2_tfmr,184928_MAHARANI_400,152234_MAHARANIBAGH_220,400,220,315,0.00198,0.03968,1
184928_152234_3_tfmr,184928_MAHARANI_400,152234_MAHARANIBAGH_220,400,220,500,0,0.025,1
184928_152234_4_tfmr,184928_MAHARANI_400,152234_MAHARANIBAGH_220,400,220,500,0,0.025,1
184455_152255_1_tfmr,184455_MUNDKA_400,152255_MUNDKA_220,400,220,315,0,0.03968,1
184455_152255_2_tfmr,184455_MUNDKA_400,152255_MUNDKA_220,400,220,315,0,0.03968,1
164400_162200_1_tfmr,164400_MERTA_400,162200_MERTA-42_220,400,220,315,0.002,0.03968,1
164400_162200_2_tfmr,164400_MERTA_400,162200_MERTA-42_220,400,220,315,0.002,0.03968,1
184404_162206_1_tfmr,184404_KANKROLI_400,162206_KANKR-PG_220,400,220,315,0.00198,0.03968,1
184404_162206_2_tfmr,184404_KANKROLI_400,162206_KANKR-PG_220,400,220,315,0.00198,0.03968,1
184404_162206_3_tfmr,184404_KANKROLI_400,162206_KANKR-PG_220,400,220,315,0.00198,0.03968,1
164409_162207_1_tfmr,164409_HINDAU-4_400,162207_HINDAU-4_220,400,220,315,0.002,0.03968,1
164409_162207_2_tfmr,164409_HINDAU-4_400,162207_HINDAU-4_220,400,220,315,0.002,0.03968,0
164408_162208_1_tfmr,164408_RATANGAR_400,162208_RATANGAR_220,400,220,315,0.002,0.03968,1
164408_162208_2_tfmr,164408_RATANGAR_400,162208_RATANGAR_220,400,220,315,0.002,0.03968,1
164408_162208_3_tfmr,164408_RATANGAR_400,162208_RATANGAR_220,400,220,315,0.002,0.03968,1
164406_162211_1_tfmr,164406_HERAPU-4_400,162211_HIRAPURA_220,400,220,315,0.002,0.03968,1
164406_162211_2_tfmr,164406_HERAPU-4_400,162211_HIRAPURA_220,400,220,250,0.0025,0.0499,1
164406_162211_3_tfmr,164406_HERAPU-4_400,162211_HIRAPURA_220,400,220,250,0.0025,0.0499,1
164406_162211_4_tfmr,164406_HERAPU-4_400,162211_HIRAPURA_220,400,220,250,0.0025,0.0499,1
164402_162216_1_tfmr,164402_BARMER-4_400,162216_BARMER_220,400,220,315,0.002,0.0396,1
164402_162216_2_tfmr,164402_BARMER-4_400,162216_BARMER_220,400,220,315,0.002,0.0396,0
164456_162253_1_tfmr,164456_BIKANE-4_400,162253_BIKANE-4_220,400,220,315,0.002,0.0396,1
164456_162253_2_tfmr,164456_BIKANE-4_400,162253_BIKANE-4_220,400,220,315,0.002,0.0396,0
164457_162257_1_tfmr,164457_SURATG-4_400,162257_SURATGARH-42_220,400,220,315,0.002,0.0396,1
164457_162257_2_tfmr,164457_SURATG-4_400,162257_SURATGARH-42_220,400,220,315,0.002,0.0396,1
164411_162271_1_tfmr,164411_CHABRA-4_400,162271_CHABRA-2_220,400,220,315,0.002,0.0396,1
164413_162278_1_tfmr,164413_RAJWEST_400,162278_RAJWEST_220,400,220,315,0.002,0.0396,1
164401_162280_1_tfmr,164401_AKAL-4_400,162280_AKAL-2_220,400,220,315,0.002,0.0396,1
164401_162280_2_tfmr,164401_AKAL-4_400,162280_AKAL-2_220,400,220,315,0.002,0.0396,1
164401_162280_3_tfmr,164401_AKAL-4_400,162280_AKAL-2_220,400,220,315,0.002,0.0396,1
164410_162288_1_tfmr,164410_BHILWA-4_400,162288_BHILWA-4_220,400,220,315,0.002,0.0396,1
164410_162288_2_tfmr,164410_BHILWA-4_400,162288_BHILWA-4_220,400,220,315,0.002,0.0396,1
164433_162299_1_tfmr,164433_JODHPU-4_400,162299_JODHPU-4_220,400,220,315,0.002,0.0396,1
164433_162299_2_tfmr,164433_JODHPU-4_400,162299_JODHPU-4_220,400,220,315,0.002,0.0396,1
164412_162300_1_tfmr,164412_KALISI-4_400,162300_KALISIND_220,400,220,315,0.0016,0.03968,1
