Generator,Node,Max Capacity,Min Stable Level,Status
GEN_372040_KOY12-PHOPLI_220_8,372040_KOY12-PHOPLI_220,78,0,1
GEN_372043_TILLA2_220_1,372043_TILLA2_220,60,0,1
GEN_372046_WARDH2_220_1,372046_WARDH2_220,40,0,0
GEN_372046_WARDH2_220_2,372046_WARDH2_220,40,0,0
GEN_372050_CHALI2_220_1,372050_CHALI2_220,60,0,0
GEN_372051_NASIK2_220_1,372051_NASIK2_220,140,0,1
GEN_372051_NASIK2_220_2,372051_NASIK2_220,140,0,1
GEN_372051_NASIK2_220_3,372051_NASIK2_220,210,0,1
GEN_372051_NASIK2_220_4,372051_NASIK2_220,210,0,1
GEN_372051_NASIK2_220_5,372051_NASIK2_220,210,0,1
GEN_372052_TROMB2_220_5,372052_TROMB2_220,500,0,1
GEN_372052_TROMB2_220_6,372052_TROMB2_220,500,0,1
GEN_372052_TROMB2_220_7,372052_TROMB2_220,150,0,1
GEN_372052_TROMB2_220_8,372052_TROMB2_220,250,0,1
GEN_372052_TROMB2_220_G1,372052_TROMB2_220,180,0,1
GEN_372053_KKHED2_220_1,372053_KKHED2_220,210,0,1
GEN_372053_KKHED2_220_2,372053_KKHED2_220,210,0,1
GEN_372053_KKHED2_220_3,372053_KKHED2_220,210,0,1
GEN_372053_KKHED2_220_4,372053_KKHED2_220,210,0,1
GEN_372055_MIRAJ2_220_V1,372055_MIRAJ2_220,100,0,1
GEN_372058_PANDHRPR_220_W1,372058_PANDHRPR_220,200,0,1
GEN_372065_ALEPHAT_220_V1,372065_ALEPHAT_220,100,0,1
GEN_372073_TILAWANI_220_V1,372073_TILAWANI_220,100,0,1
GEN_372076_MALHRPTH_220_W1,372076_MALHRPTH_220,50,0,0
GEN_372077_WANKUSWD_220_W1,372077_WANKUSWD_220,205,0,0
GEN_372078_MUMEWADI_220_V1,372078_MUMEWADI_220,125,0,1
GEN_372084_BEED2_220_V1,372084_BEED2_220,60,0,1
GEN_372086_OSMANABD_220_S1,372086_OSMANABD_220,100,0,1
GEN_372088_KDPH22_220_1,372088_KDPH22_220,20,0,1
GEN_372088_KDPH22_220_2,372088_KDPH22_220,20,0,1
GEN_372089_BHIRA2_220_7,372089_BHIRA2_220,150,0,1
GEN_372090_DAHAN2_220_1,372090_DAHAN2_220,250,0,1
GEN_372090_DAHAN2_220_2,372090_DAHAN2_220,250,0,1
GEN_372105_BHIRA_220_1,372105_BHIRA_220,40,0,1
GEN_372105_BHIRA_220_2,372105_BHIRA_220,40,0,1
GEN_372110_VITA2_220_W1,372110_VITA2_220,93,0,1
GEN_372110_VITA2_220_W2,372110_VITA2_220,250,0,1
GEN_372111_PARAS_220_3,372111_PARAS_220,250,0,1
GEN_372111_PARAS_220_4,372111_PARAS_220,250,0,1
GEN_372115_JAMDE_220_W1,372115_JAMDE_220,330,0,1
GEN_372126_BHIGWAN_220_1,372126_BHIGWAN_220,22,0,1
GEN_372138_PURTY_220_1,372138_PURTY_220,24,0,0
GEN_372142_GHATNDAR_220_W1,372142_GHATNDAR_220,231,0,1
GEN_372145_GHATGR_220_1,372145_GHATGR_220,125,0,1
GEN_372145_GHATGR_220_2,372145_GHATGR_220,125,0,1
GEN_372152_SAWANGI_220_V1,372152_SAWANGI_220,100,0,1
GEN_372159_NIGHDE_220_V1,372159_NIGHDE_220,50,0,1
GEN_372159_NIGHDE_220_W1,372159_NIGHDE_220,100,0,1
GEN_372160_WATHAR_220_V1,372160_WATHAR_220,100,0,1
GEN_372170_PAWAS_220_1,372170_PAWAS_220,22,0,1
GEN_372176_SUN-FLEG_220_1,372176_SUN-FLEG_220,15,0,1
GEN_372176_SUN-FLEG_220_2,372176_SUN-FLEG_220,15,0,1
GEN_372179_VALVE_220_V1,372179_VALVE_220,30,0,1
GEN_372179_VALVE_220_W1,372179_VALVE_220,170,0,1
GEN_372180_GANGAPUR_220_W1,372180_GANGAPUR_220,255,0,1
GEN_372181_SATARA_220_W1,372181_SATARA_220,50,0,0
GEN_372184_INDORAM_220_1,372184_INDORAM_220,22,0,1
GEN_372186_PARANDA_220_V1,372186_PARANDA_220,200,0,1
GEN_372186_PARANDA_220_V2,372186_PARANDA_220,100,0,1
GEN_372187_CHND-MDC_220_1,372187_CHND-MDC_220,63,0,0
GEN_372188_MATRDEV_220_1,372188_MATRDEV_220,27,0,1
GEN_372190_FINOLEX_220_1,372190_FINOLEX_220,22,0,0
GEN_372195_KSK-WRDH_220_1,372195_KSK-WRDH_220,135,0,1
GEN_372195_KSK-WRDH_220_2,372195_KSK-WRDH_220,135,0,1
GEN_372195_KSK-WRDH_220_3,372195_KSK-WRDH_220,135,0,1
GEN_372195_KSK-WRDH_220_4,372195_KSK-WRDH_220,135,0,1
GEN_372196_BABLSWR2_220_V1,372196_BABLSWR2_220,150,0,1
GEN_372196_BABLSWR2_220_W1,372196_BABLSWR2_220,100,0,1
GEN_372198_HALKARNI_220_V1,372198_HALKARNI_220,75,0,1
GEN_372203_VIDARBHA_220_1,372203_VIDARBHA_220,300,0,0
GEN_372203_VIDARBHA_220_2,372203_VIDARBHA_220,300,0,0
GEN_372204_ABHI-NG_220_1,372204_ABHI-NG_220,62.5,0,1
GEN_372204_ABHI-NG_220_2,372204_ABHI-NG_220,62.5,0,1
GEN_372204_ABHI-NG_220_3,372204_ABHI-NG_220,62.5,0,0
GEN_372204_ABHI-NG_220_4,372204_ABHI-NG_220,62.5,0,0
GEN_372215_PHALTAN_220_S1,372215_PHALTAN_220,50,0,1
GEN_372301_ALKUD_220_V1,372301_ALKUD_220,125,0,1
GEN_372301_ALKUD_220_V2,372301_ALKUD_220,100,0,1
GEN_372402_JATH_220_V1,372402_JATH_220,250,0,1
GEN_372402_JATH_220_W1,372402_JATH_220,150,0,1
GEN_372402_JATH_220_W2,372402_JATH_220,115,0,1
GEN_372403_KHANDAKE_220_W1,372403_KHANDAKE_220,100,0,1
GEN_372404_HIWARWADI_220_W2,372404_HIWARWADI_220,250,0,1
GEN_372405_PANAMA_220_W1,372405_PANAMA_220,100,0,0
GEN_372406_RATNAGIRI_220_W1,372406_RATNAGIRI_220,100,0,1
GEN_372407_KADEGAON_220_W1,372407_KADEGAON_220,25,0,1
GEN_372408_TULJAPUR_220_S1,372408_TULJAPUR_220,75,0,1
GEN_372410_BHUD_220_V1,372410_BHUD_220,250,0,1
GEN_374006_CHNDR4_400_2,374006_CHNDR4_400,210,0,1
GEN_374006_CHNDR4_400_3,374006_CHNDR4_400,210,0,1
GEN_374006_CHNDR4_400_4,374006_CHNDR4_400,210,0,1
GEN_374006_CHNDR4_400_5,374006_CHNDR4_400,500,0,1
GEN_374006_CHNDR4_400_6,374006_CHNDR4_400,500,0,1
GEN_374006_CHNDR4_400_7,374006_CHNDR4_400,500,0,1
GEN_374009_KORADI-I_400_1,374009_KORADI-I_400,210,0,1
GEN_374009_KORADI-I_400_2,374009_KORADI-I_400,210,0,1
GEN_374017_TAPS4_400_1,374017_TAPS4_400,540,0,1
GEN_374017_TAPS4_400_2,374017_TAPS4_400,540,0,1
GEN_374023_JAIGAD_400_1,374023_JAIGAD_400,300,0,1
GEN_374023_JAIGAD_400_2,374023_JAIGAD_400,300,0,1
GEN_374023_JAIGAD_400_3,374023_JAIGAD_400,300,0,1
GEN_374023_JAIGAD_400_4,374023_JAIGAD_400,300,0,1
GEN_374024_RGPPL_400_1,374024_RGPPL_400,640,0,1
GEN_374024_RGPPL_400_2,374024_RGPPL_400,663.54,0,1
GEN_374024_RGPPL_400_3,374024_RGPPL_400,663.54,0,1
GEN_374024_RGPPL_400_4,374024_RGPPL_400,235,0,1
GEN_374026_KOY4-4_400_1,374026_KOY4-4_400,250,0,1
GEN_374026_KOY4-4_400_2,374026_KOY4-4_400,250,0,1
GEN_374026_KOY4-4_400_3,374026_KOY4-4_400,250,0,1
GEN_374026_KOY4-4_400_4,374026_KOY4-4_400,250,0,1
GEN_374027_K-KHD-NEW_400_5,374027_K-KHD-NEW_400,500,0,1
GEN_374030_BHUSAWAL-II_400_4,374030_BHUSAWAL-II_400,500,0,1
GEN_374030_BHUSAWAL-II_400_5,374030_BHUSAWAL-II_400,500,0,1
GEN_374031_MAUDA_400_1,374031_MAUDA_400,500,0,1
GEN_374031_MAUDA_400_2,374031_MAUDA_400,500,0,1
GEN_374031_MAUDA_400_3,374031_MAUDA_400,660,0,1
GEN_374031_MAUDA_400_4,374031_MAUDA_400,660,0,1
GEN_374032_TIRODA_400_1,374032_TIRODA_400,660,0,1
GEN_374032_TIRODA_400_2,374032_TIRODA_400,660,0,1
GEN_374032_TIRODA_400_3,374032_TIRODA_400,660,0,1
GEN_374034_EMCO_400_1,374034_EMCO_400,300,0,1
GEN_374034_EMCO_400_2,374034_EMCO_400,300,0,1
GEN_374035_IEPL_400_1,374035_IEPL_400,270,0,1
GEN_374035_IEPL_400_2,374035_IEPL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_1,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_10,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_2,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_3,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_4,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_5,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_6,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_7,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_8,374036_AMRAVATIIBL_400,270,0,1
GEN_374036_AMRAVATIIBL_400_9,374036_AMRAVATIIBL_400,270,0,1
GEN_374037_CHANDRPR-II_400_8,374037_CHANDRPR-II_400,500,0,1
GEN_374037_CHANDRPR-II_400_9,374037_CHANDRPR-II_400,500,0,1
GEN_374038_KORADI-II_400_10,374038_KORADI-II_400,660,0,1
GEN_374038_KORADI-II_400_8,374038_KORADI-II_400,660,0,1
GEN_374038_KORADI-II_400_9,374038_KORADI-II_400,660,0,1
GEN_374039_DHARIWAL_400_1,374039_DHARIWAL_400,300,0,1
GEN_374055_SINNARTPP_400_1,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_10,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_2,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_3,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_4,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_5,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_6,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_7,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_8,374055_SINNARTPP_400,270,0,1
GEN_374055_SINNARTPP_400_9,374055_SINNARTPP_400,270,0,1
GEN_374090_SOLAPURSTPP_400_1,374090_SOLAPURSTPP_400,660,0,1
GEN_374090_SOLAPURSTPP_400_2,374090_SOLAPURSTPP_400,660,0,1
GEN_374092_LANCOVIDARB_400_1,374092_LANCOVIDARB_400,660,0,1
GEN_374092_LANCOVIDARB_400_2,374092_LANCOVIDARB_400,660,0,1
GEN_374102_JAITAPURNPP_400_1,374102_JAITAPURNPP_400,1740,0,1
GEN_378032_TIRODA_765_1,378032_TIRODA_765,660,0,1
GEN_378032_TIRODA_765_2,378032_TIRODA_765,660,0,1
GEN_378057_BARETHI_765_1,378057_BARETHI_765,660,0,1
GEN_378057_BARETHI_765_2,378057_BARETHI_765,660,0,1
GEN_378057_BARETHI_765_3,378057_BARETHI_765,660,0,1
GEN_378057_BARETHI_765_4,378057_BARETHI_765,660,0,1
GEN_410001_KAHALG_15.75_1,410001_KAHALG_15.75,210,0,1
GEN_410001_KAHALG_15.75_2,410001_KAHALG_15.75,210,0,1
GEN_410001_KAHALG_15.75_3,410001_KAHALG_15.75,210,0,1
GEN_410001_KAHALG_15.75_4,410001_KAHALG_15.75,210,0,1
GEN_411001_KANTI_132_1,411001_KANTI_132,110,0,1
GEN_411001_KANTI_132_2,411001_KANTI_132,110,0,1
GEN_411025_BARAUNI_132_1,411025_BARAUNI_132,110,0,1
GEN_411025_BARAUNI_132_2,411025_BARAUNI_132,110,0,1
GEN_412001_KANTI_220_1,412001_KANTI_220,195,-9999,1
GEN_412001_KANTI_220_2,412001_KANTI_220,195,0,1
GEN_412025_BARAUNI_220_1,412025_BARAUNI_220,250,0,1
GEN_412025_BARAUNI_220_2,412025_BARAUNI_220,250,-9999,1
GEN_414010_KAHALGAON-B_400_1,414010_KAHALGAON-B_400,500,0,1
GEN_414010_KAHALGAON-B_400_2,414010_KAHALGAON-B_400,500,0,1
GEN_414010_KAHALGAON-B_400_3,414010_KAHALGAON-B_400,500,0,1
GEN_414020_NABINAGAR-I_400_1,414020_NABINAGAR-I_400,500,0,1
GEN_414020_NABINAGAR-I_400_2,414020_NABINAGAR-I_400,500,0,1
GEN_414031_NABINAGAR-II_400_1,414031_NABINAGAR-II_400,660,0,1
GEN_414031_NABINAGAR-II_400_2,414031_NABINAGAR-II_400,660,0,1
GEN_414031_NABINAGAR-II_400_3,414031_NABINAGAR-II_400,660,0,1
GEN_414052_BARH-I_400_1,414052_BARH-I_400,660,0,1
GEN_414052_BARH-I_400_2,414052_BARH-I_400,660,0,1
GEN_414052_BARH-I_400_3,414052_BARH-I_400,660,0,1
GEN_414066_JAS_400_1,414066_JAS_400,660,0,0
GEN_414066_JAS_400_2,414066_JAS_400,660,0,0
GEN_414066_JAS_400_3,414066_JAS_400,660,0,0
GEN_414066_JAS_400_4,414066_JAS_400,660,0,0
GEN_414094_BUXAR_400_1,414094_BUXAR_400,660,0,0
GEN_414094_BUXAR_400_2,414094_BUXAR_400,660,0,0
GEN_414095_PIRPAINTI_400_1,414095_PIRPAINTI_400,660,0,0
GEN_414095_PIRPAINTI_400_2,414095_PIRPAINTI_400,660,0,0
GEN_414102_BARH-II_400_4,414102_BARH-II_400,660,0,1
GEN_414102_BARH-II_400_5,414102_BARH-II_400,1260,0,1
GEN_420001_TALCHRG_21_1,420001_TALCHRG_21,500,0,1
GEN_420001_TALCHRG_21_2,420001_TALCHRG_21,500,0,1
GEN_420001_TALCHRG_21_3,420001_TALCHRG_21,500,0,1
GEN_420001_TALCHRG_21_4,420001_TALCHRG_21,500,0,1
GEN_420002_TALCHRG_21_5,420002_TALCHRG_21,500,0,1
GEN_420002_TALCHRG_21_6,420002_TALCHRG_21,500,0,1
GEN_420003_TALAG_15.75_1,420003_TALAG_15.75,170,0,1
GEN_420003_TALAG_15.75_2,420003_TALAG_15.75,170,0,1
GEN_420003_TALAG_15.75_3,420003_TALAG_15.75,170,0,1
GEN_420003_TALAG_15.75_4,420003_TALAG_15.75,170,0,1
GEN_420003_TALAG_15.75_5,420003_TALAG_15.75,170,0,1
GEN_420003_TALAG_15.75_6,420003_TALAG_15.75,170,0,1
GEN_421008_TALCHER-OD_132_1,421008_TALCHER-OD_132,62.5,0,0
GEN_421008_TALCHER-OD_132_2,421008_TALCHER-OD_132,62.5,0,0
GEN_421008_TALCHER-OD_132_3,421008_TALCHER-OD_132,62.5,0,0
GEN_421008_TALCHER-OD_132_4,421008_TALCHER-OD_132,62.5,0,0
GEN_421011_HIRAKD-BURLA_132_1,421011_HIRAKD-BURLA_132,32,0,1
GEN_421011_HIRAKD-BURLA_132_2,421011_HIRAKD-BURLA_132,32,0,1
GEN_421011_HIRAKD-BURLA_132_3,421011_HIRAKD-BURLA_132,49.5,0,1
GEN_421011_HIRAKD-BURLA_132_4,421011_HIRAKD-BURLA_132,49.5,0,1
GEN_421011_HIRAKD-BURLA_132_5,421011_HIRAKD-BURLA_132,37.5,0,1
GEN_421011_HIRAKD-BURLA_132_6,421011_HIRAKD-BURLA_132,37.5,0,1
GEN_421011_HIRAKD-BURLA_132_7,421011_HIRAKD-BURLA_132,37.5,0,1
GEN_421516_RSP1_132_1,421516_RSP1_132,185,0,0
GEN_421521_CHIPLIMA_132_1,421521_CHIPLIMA_132,24,0,1
GEN_421521_CHIPLIMA_132_2,421521_CHIPLIMA_132,24,0,1
GEN_421521_CHIPLIMA_132_3,421521_CHIPLIMA_132,24,0,1
GEN_421535_ICCL1_132_1,421535_ICCL1_132,54,0,0
GEN_421535_ICCL1_132_2,421535_ICCL1_132,54,0,0
GEN_421602_HINDALCO_132_1,421602_HINDALCO_132,120,0,0
GEN_421602_HINDALCO_132_2,421602_HINDALCO_132,120,0,0
GEN_421602_HINDALCO_132_3,421602_HINDALCO_132,120,0,0
GEN_421603_NBVLBSSL_132_1,421603_NBVLBSSL_132,95,0,0
GEN_422001_INDRAVATI_220_1,422001_INDRAVATI_220,150,0,1
GEN_422001_INDRAVATI_220_2,422001_INDRAVATI_220,150,0,1
GEN_422001_INDRAVATI_220_3,422001_INDRAVATI_220,150,0,1
GEN_422001_INDRAVATI_220_4,422001_INDRAVATI_220,150,0,1
GEN_422002_BALIMELA_220_1,422002_BALIMELA_220,60,0,1
GEN_422002_BALIMELA_220_2,422002_BALIMELA_220,60,0,1
GEN_422002_BALIMELA_220_3,422002_BALIMELA_220,60,0,1
GEN_422002_BALIMELA_220_4,422002_BALIMELA_220,60,0,1
GEN_422002_BALIMELA_220_5,422002_BALIMELA_220,60,0,1
GEN_422002_BALIMELA_220_6,422002_BALIMELA_220,60,0,1
GEN_422002_BALIMELA_220_7,422002_BALIMELA_220,75,0,1
GEN_422002_BALIMELA_220_8,422002_BALIMELA_220,75,0,1
GEN_422003_UPKOLAB_220_1,422003_UPKOLAB_220,80,0,1
GEN_422003_UPKOLAB_220_2,422003_UPKOLAB_220,80,0,1
GEN_422003_UPKOLAB_220_3,422003_UPKOLAB_220,80,0,1
GEN_422003_UPKOLAB_220_4,422003_UPKOLAB_220,80,0,1
GEN_422008_TALCHER-OD_220_1,422008_TALCHER-OD_220,110,0,1
GEN_422008_TALCHER-OD_220_2,422008_TALCHER-OD_220,110,0,1
GEN_422010_RENGL-PS_220_1,422010_RENGL-PS_220,50,0,1
GEN_422010_RENGL-PS_220_2,422010_RENGL-PS_220,50,0,1
GEN_422010_RENGL-PS_220_3,422010_RENGL-PS_220,50,0,1
GEN_422010_RENGL-PS_220_4,422010_RENGL-PS_220,50,0,1
GEN_422010_RENGL-PS_220_5,422010_RENGL-PS_220,50,0,1
GEN_422020_IBTPS2_220_1,422020_IBTPS2_220,210,0,1
GEN_422020_IBTPS2_220_2,422020_IBTPS2_220,210,0,1
GEN_422030_NALCO2_220_1,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_2,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_3,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_4,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_5,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_6,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_7,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_8,422030_NALCO2_220,120,0,0
GEN_422030_NALCO2_220_9,422030_NALCO2_220,120,0,0
GEN_422605_BSSL_220_1,422605_BSSL_220,120,0,0
GEN_422605_BSSL_220_2,422605_BSSL_220,120,0,0
GEN_422606_JINSTL_220_1,422606_JINSTL_220,120,0,0
GEN_422606_JINSTL_220_2,422606_JINSTL_220,120,0,0
GEN_422607_TSIL_220_1,422607_TSIL_220,120,0,0
GEN_422609_STERLT2_220_2,422609_STERLT2_220,465,0,0
GEN_422610_VEDANT_220_1,422610_VEDANT_220,120,0,0
GEN_422610_VEDANT_220_2,422610_VEDANT_220,120,0,0
GEN_422610_VEDANT_220_3,422610_VEDANT_220,120,0,0
GEN_422610_VEDANT_220_4,422610_VEDANT_220,120,0,0
GEN_422610_VEDANT_220_5,422610_VEDANT_220,120,0,0
GEN_422610_VEDANT_220_6,422610_VEDANT_220,120,0,0
GEN_422610_VEDANT_220_7,422610_VEDANT_220,120,0,0
GEN_424023_KVK_400_1,424023_KVK_400,350,0,0
GEN_424023_KVK_400_2,424023_KVK_400,350,0,0
GEN_424023_KVK_400_3,424023_KVK_400,350,0,0
GEN_424026_MONNET_400_1,424026_MONNET_400,525,0,1
GEN_424026_MONNET_400_2,424026_MONNET_400,525,0,1
GEN_424027_STERLITE_400_1,424027_STERLITE_400,600,0,1
GEN_424027_STERLITE_400_2,424027_STERLITE_400,600,0,1
GEN_424027_STERLITE_400_3,424027_STERLITE_400,600,0,1
GEN_424027_STERLITE_400_4,424027_STERLITE_400,600,0,1
GEN_424028_LANCOBDN_400_1,424028_LANCOBDN_400,660,0,1
GEN_424028_LANCOBDN_400_2,424028_LANCOBDN_400,660,0,1
GEN_424029_GMR_400_1,424029_GMR_400,350,0,1
GEN_424029_GMR_400_2,424029_GMR_400,350,0,1
GEN_424029_GMR_400_3,424029_GMR_400,350,0,1
GEN_424029_GMR_400_4,424029_GMR_400,350,0,1
GEN_424030_JINDAL-JITPL_400_1,424030_JINDAL-JITPL_400,600,0,1
GEN_424030_JINDAL-JITPL_400_2,424030_JINDAL-JITPL_400,600,0,1
GEN_424034_NAVABHA1_400_1,424034_NAVABHA1_400,525,0,0
GEN_424034_NAVABHA1_400_2,424034_NAVABHA1_400,525,0,0
GEN_424035_IND-BHARATH_400_1,424035_IND-BHARATH_400,350,0,1
GEN_424035_IND-BHARATH_400_2,424035_IND-BHARATH_400,350,0,1
GEN_424118_TALCHER-III_400_1,424118_TALCHER-III_400,660,0,1
GEN_424118_TALCHER-III_400_2,424118_TALCHER-III_400,660,0,1
GEN_424128_OPGC_400_4,424128_OPGC_400,660,0,1
GEN_424128_OPGC_400_5,424128_OPGC_400,660,0,1
GEN_424129_NSL-ODISHA_400_1,424129_NSL-ODISHA_400,660,0,1
GEN_424129_NSL-ODISHA_400_2,424129_NSL-ODISHA_400,660,0,1
GEN_428000_ODISHAUMPP8_765_1,428000_ODISHAUMPP8_765,660,0,0
GEN_428000_ODISHAUMPP8_765_2,428000_ODISHAUMPP8_765,660,0,0
GEN_428000_ODISHAUMPP8_765_3,428000_ODISHAUMPP8_765,660,0,0
GEN_428001_OD-UMPP-SPLT_765_1,428001_OD-UMPP-SPLT_765,660,0,0
GEN_428001_OD-UMPP-SPLT_765_2,428001_OD-UMPP-SPLT_765,660,0,0
GEN_428001_OD-UMPP-SPLT_765_3,428001_OD-UMPP-SPLT_765,660,0,0
GEN_428072_DARLIPALLI_765_1,428072_DARLIPALLI_765,800,0,1
GEN_428072_DARLIPALLI_765_2,428072_DARLIPALLI_765,800,0,1
GEN_428092_TALCHERGST3_765_1,428092_TALCHERGST3_765,660,0,1
GEN_428092_TALCHERGST3_765_2,428092_TALCHERGST3_765,660,0,1
GEN_428093_OTPCLTPS_765_1,428093_OTPCLTPS_765,800,0,1
GEN_428093_OTPCLTPS_765_2,428093_OTPCLTPS_765,800,0,1
GEN_431015_HOWRAH-DVC_132_1,431015_HOWRAH-DVC_132,60,0,0
GEN_431015_HOWRAH-DVC_132_2,431015_HOWRAH-DVC_132,22,0,0
GEN_431015_HOWRAH-DVC_132_3,431015_HOWRAH-DVC_132,22,0,0
GEN_431018_MAITHON-HYDR_132_1,431018_MAITHON-HYDR_132,20,0,1
GEN_431018_MAITHON-HYDR_132_2,431018_MAITHON-HYDR_132,20,0,1
GEN_431018_MAITHON-HYDR_132_3,431018_MAITHON-HYDR_132,23.2,0,1
GEN_431019_PANCHET-HYDR_132_1,431019_PANCHET-HYDR_132,40,0,1
GEN_431019_PANCHET-HYDR_132_2,431019_PANCHET-HYDR_132,40,0,1
GEN_431021_MAITHONGT_132_1,431021_MAITHONGT_132,30,0,1
GEN_431021_MAITHONGT_132_2,431021_MAITHONGT_132,30,0,1
GEN_431021_MAITHONGT_132_3,431021_MAITHONGT_132,30,0,1
GEN_431107_CHANDRPR-TPS_132_1,431107_CHANDRPR-TPS_132,130,0,1
GEN_431107_CHANDRPR-TPS_132_2,431107_CHANDRPR-TPS_132,130,0,1
GEN_431107_CHANDRPR-TPS_132_3,431107_CHANDRPR-TPS_132,130,0,1
GEN_431662_CRSTPOW_132_1,431662_CRSTPOW_132,40,0,1
GEN_432001_BOKARO-TPS_220_1,432001_BOKARO-TPS_220,210,0,1
GEN_432001_BOKARO-TPS_220_2,432001_BOKARO-TPS_220,210,0,1
GEN_432001_BOKARO-TPS_220_3,432001_BOKARO-TPS_220,210,0,1
GEN_432007_CHANDRPR-TPS_220_4,432007_CHANDRPR-TPS_220,250,0,1
GEN_432007_CHANDRPR-TPS_220_5,432007_CHANDRPR-TPS_220,250,0,1
GEN_432020_MEJIA2_220_1,432020_MEJIA2_220,210,0,1
GEN_432020_MEJIA2_220_2,432020_MEJIA2_220,210,0,1
GEN_432020_MEJIA2_220_3,432020_MEJIA2_220,210,0,1
GEN_432020_MEJIA2_220_4,432020_MEJIA2_220,210,0,1
GEN_432020_MEJIA2_220_5,432020_MEJIA2_220,250,0,1
GEN_432020_MEJIA2_220_6,432020_MEJIA2_220,250,0,1
GEN_432212_WARIA2_220_1,432212_WARIA2_220,210,0,1
GEN_432212_WARIA2_220_2,432212_WARIA2_220,140,0,1
GEN_434001_BOKARO-B_400_1,434001_BOKARO-B_400,210,0,1
GEN_434001_BOKARO-B_400_2,434001_BOKARO-B_400,210,0,1
GEN_434001_BOKARO-B_400_3,434001_BOKARO-B_400,210,0,1
GEN_434002_DTPS_400_1,434002_DTPS_400,500,0,1
GEN_434002_DTPS_400_2,434002_DTPS_400,500,0,1
GEN_434003_MEJIA-B_400_1,434003_MEJIA-B_400,500,0,1
GEN_434003_MEJIA-B_400_2,434003_MEJIA-B_400,500,0,1
GEN_434005_KODERMA_400_1,434005_KODERMA_400,500,0,1
GEN_434005_KODERMA_400_2,434005_KODERMA_400,500,0,1
GEN_434006_RAGHUNATH_400_1,434006_RAGHUNATH_400,600,0,1
GEN_434006_RAGHUNATH_400_2,434006_RAGHUNATH_400,600,0,1
GEN_434006_RAGHUNATH_400_3,434006_RAGHUNATH_400,660,0,1
GEN_434006_RAGHUNATH_400_4,434006_RAGHUNATH_400,660,0,1
GEN_434031_BOKARO-A_400_1,434031_BOKARO-A_400,500,0,1
GEN_434035_MAITHON-RB_400_1,434035_MAITHON-RB_400,525,0,1
GEN_434035_MAITHON-RB_400_2,434035_MAITHON-RB_400,525,0,1
GEN_440001_FARAKG_21_1,440001_FARAKG_21,200,0,1
GEN_440001_FARAKG_21_2,440001_FARAKG_21,200,0,1
GEN_440001_FARAKG_21_3,440001_FARAKG_21,200,0,1
GEN_440001_FARAKG_21_4,440001_FARAKG_21,500,0,1
GEN_440001_FARAKG_21_5,440001_FARAKG_21,500,0,1
GEN_440001_FARAKG_21_6,440001_FARAKG_21,500,0,1
GEN_441001_BANDEL-TPS_132_1,441001_BANDEL-TPS_132,60,0,0
GEN_441001_BANDEL-TPS_132_2,441001_BANDEL-TPS_132,60,0,0
GEN_441001_BANDEL-TPS_132_3,441001_BANDEL-TPS_132,60,0,0
GEN_441001_BANDEL-TPS_132_4,441001_BANDEL-TPS_132,82.5,0,0
GEN_441001_BANDEL-TPS_132_5,441001_BANDEL-TPS_132,215,0,1
GEN_441017_DPL_132_1,441017_DPL_132,30,0,1
GEN_441017_DPL_132_2,441017_DPL_132,30,0,1
GEN_441017_DPL_132_3,441017_DPL_132,75,0,0
GEN_441017_DPL_132_4,441017_DPL_132,75,0,0
GEN_441017_DPL_132_5,441017_DPL_132,75,0,0
GEN_441032_JALDAKHA_132_1,441032_JALDAKHA_132,9,4,1
GEN_441032_JALDAKHA_132_2,441032_JALDAKHA_132,9,4,1
