node.from.number,node.to.number,id,resistance.pu,reactance.pu,charging.susceptance.pu,ratingA,ratingB,ratingC,node.from.admittance.real.pu,node.from.admittance.imag.pu,node.to.admittance.real.pu,node.to.admittance.imag.pu,status,owner.number1,owner.fraction1,owner.number2,owner.fraction2,owner.number3,owner.fraction3,owner.number4,owner.fraction4,metered.end,length
171198,191191,1,0.044413,0.111522,0.02307,60,70,0,0,0,0,0,1,1,47.72,55,1,NA,NA,NA,NA,NA,NA
171198,191191,2,0.044413,0.111522,0.02307,60,70,0,0,0,0,0,1,1,47.72,55,1,NA,NA,NA,NA,NA,NA
171199,171617,1,0.01975,0.04959,0.01026,60,70,0,0,0,0,0,1,1,21.22,55,1,NA,NA,NA,NA,NA,NA
171237,171503,1,0.00746,0.01896,0.00387,60,70,0,0,0,0,0,0,2,8,55,1,NA,NA,NA,NA,NA,NA
171300,171397,1,0.002792,0.007011,0.00145,60,70,0,0,0,0,0,1,2,3,55,1,NA,NA,NA,NA,NA,NA
171300,171691,1,0.0232675,0.058425,0.01209,60,70,0,0,0,0,0,1,2,25,55,1,NA,NA,NA,NA,NA,NA
171302,171745,1,0.01965,0.04933,0.0102,60,70,0,0,0,0,0,0,2,21.11,55,1,NA,NA,NA,NA,NA,NA
171304,171305,1,0.03362,0.08441,0.01746,60,70,0,0,0,0,0,1,1,36.12,55,1,NA,NA,NA,NA,NA,NA
171304,171305,2,0.03362,0.08441,0.01746,60,70,0,0,0,0,0,1,1,36.12,55,1,NA,NA,NA,NA,NA,NA
171307,171325,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171307,171374,1,0.01582,0.03973,0.00822,60,70,0,0,0,0,0,1,1,17,55,1,NA,NA,NA,NA,NA,NA
171307,171656,1,0.0193,0.04847,0.01003,60,70,0,0,0,0,0,1,2,20.74,55,1,NA,NA,NA,NA,NA,NA
171309,171648,1,0.01861,0.04674,0.00967,60,70,0,0,0,0,0,1,2,20,55,1,NA,NA,NA,NA,NA,NA
171310,171535,1,0.02091,0.05251,0.01086,60,70,0,0,0,0,0,1,1,22.47,55,1,NA,NA,NA,NA,NA,NA
171311,171336,1,0.04874,0.12239,0.02532,60,70,0,0,0,0,0,1,2,52.37,55,1,NA,NA,NA,NA,NA,NA
171312,171585,1,0.02606,0.06544,0.01354,60,70,0,0,0,0,0,1,2,28,55,1,NA,NA,NA,NA,NA,NA
171313,171770,1,0.0193,0.0327,0.0068,60,66,72,0,0,0,0,1,1,14,55,1,NA,NA,NA,NA,NA,NA
171314,171672,1,0.03257,0.08179,0.01692,60,70,0,0,0,0,0,1,1,35,55,1,NA,NA,NA,NA,NA,NA
171314,171717,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,0,2,15,55,1,NA,NA,NA,NA,NA,NA
171314,171747,1,0.03081,0.07735,0.016,60,70,0,0,0,0,0,0,2,33.1,55,1,NA,NA,NA,NA,NA,NA
171314,171749,1,0.03081,0.07735,0.016,60,70,0,0,0,0,0,0,2,33.1,55,1,NA,NA,NA,NA,NA,NA
171315,171355,1,0.03351,0.08413,0.0174,60,70,0,0,0,0,0,1,1,36,55,1,NA,NA,NA,NA,NA,NA
171315,171510,1,0.01629,0.0409,0.00846,60,70,0,0,0,0,0,1,2,17.5,55,1,NA,NA,NA,NA,NA,NA
171316,171627,1,0.01676,0.03989,0.00918,80,100,0,0,0,0,0,1,2,18,55,1,NA,NA,NA,NA,NA,NA
171316,171701,1,0.0014,0.00351,0.00073,60,70,0,0,0,0,0,0,2,1.5,55,1,NA,NA,NA,NA,NA,NA
171318,171516,1,0.03043,0.07642,0.01581,60,70,0,0,0,0,0,1,2,32.7,55,1,NA,NA,NA,NA,NA,NA
171318,171756,1,0.0359,0.0901,0.0186,60,66,72,0,0,0,0,1,1,98.56,55,1,NA,NA,NA,NA,NA,NA
171319,171775,1,0.0248,0.0622,0.0129,60,66,72,0,0,0,0,1,1,26.6,55,1,NA,NA,NA,NA,NA,NA
171320,171509,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171322,171361,1,0.013961,0.035055,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171322,171361,2,0.013961,0.035055,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171323,171648,1,0.06714,0.16859,0.03487,60,70,0,0,0,0,0,1,2,72.14,55,1,NA,NA,NA,NA,NA,NA
171325,171644,1,0.01831,0.04597,0.00951,60,70,0,0,0,0,0,1,1,19.67,55,1,NA,NA,NA,NA,NA,NA
171326,171359,1,0.00372,0.00935,0.00193,60,70,0,0,0,0,0,1,2,4,55,1,NA,NA,NA,NA,NA,NA
171326,171754,1,0.03,0.0753,0.0156,60,66,72,0,0,0,0,1,1,32.2,55,1,NA,NA,NA,NA,NA,NA
171327,171390,1,0.04985,0.12517,0.02589,60,70,0,0,0,0,0,1,2,53.56,55,1,NA,NA,NA,NA,NA,NA
171327,171511,1,0.06014,0.15102,0.03124,60,70,0,0,0,0,0,1,1,64.62,55,1,NA,NA,NA,NA,NA,NA
171328,171363,1,0.02867,0.0682,0.0157,50,100,0,0,0,0,0,1,2,30.81,55,1,NA,NA,NA,NA,NA,NA
171329,171375,1,0.00372,0.00935,0.00193,60,70,0,0,0,0,0,0,1,4,55,1,NA,NA,NA,NA,NA,NA
171329,171389,1,0.0253,0.06352,0.01314,60,70,0,0,0,0,0,1,2,27.18,55,1,NA,NA,NA,NA,NA,NA
171330,171665,1,0.00745,0.0187,0.00387,60,70,0,0,0,0,0,1,2,8,55,1,NA,NA,NA,NA,NA,NA
171332,171341,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,0,1,15,55,1,NA,NA,NA,NA,NA,NA
171333,171768,1,0.0372,0.0935,0.0193,60,66,72,0,0,0,0,1,1,40,55,1,NA,NA,NA,NA,NA,NA
171334,171508,1,0.03394,0.08522,0.01763,60,70,0,0,0,0,0,1,2,36.47,55,1,NA,NA,NA,NA,NA,NA
171336,171341,1,0.02199,0.05523,0.01142,60,70,0,0,0,0,0,1,2,23.63,55,1,NA,NA,NA,NA,NA,NA
171337,171523,1,0.03387,0.0806,0.0185,50,100,0,0,0,0,0,1,2,36.39,55,1,NA,NA,NA,NA,NA,NA
171338,171732,1,0.00797,0.02002,0.00414,60,70,0,0,0,0,0,1,2,8.57,55,1,NA,NA,NA,NA,NA,NA
171344,171614,1,0.00326,0.00818,0.00169,60,70,0,0,0,0,0,1,1,3.5,55,1,NA,NA,NA,NA,NA,NA
171344,171674,1,0.00648,0.01627,0.00337,60,70,0,0,0,0,0,1,1,6.96,55,1,NA,NA,NA,NA,NA,NA
171344,171674,2,0.00648,0.01627,0.00337,60,70,0,0,0,0,0,1,1,6.96,55,1,NA,NA,NA,NA,NA,NA
171346,171772,1,0.0028,0.007,0.0015,60,66,72,0,0,0,0,1,1,3,55,1,NA,NA,NA,NA,NA,NA
171349,171386,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,2,10,55,1,NA,NA,NA,NA,NA,NA
171349,171723,1,0.01452,0.03646,0.00754,60,70,0,0,0,0,0,0,2,15.6,55,1,NA,NA,NA,NA,NA,NA
171350,171375,1,0.00793,0.0199,0.00412,60,70,0,0,0,0,0,1,2,8.52,55,1,NA,NA,NA,NA,NA,NA
171351,171526,1,0.02106,0.05288,0.01094,60,70,0,0,0,0,0,1,2,22.63,55,1,NA,NA,NA,NA,NA,NA
171352,171707,1,0.00436,0.01096,0.00227,60,70,0,0,0,0,0,0,2,4.69,55,1,NA,NA,NA,NA,NA,NA
171352,171734,1,0.02391,0.06004,0.01242,60,70,0,0,0,0,0,1,2,25.69,55,1,NA,NA,NA,NA,NA,NA
171352,171740,1,0.00639,0.01604,0.00332,60,70,0,0,0,0,0,0,2,6.86,55,1,NA,NA,NA,NA,NA,NA
171353,171515,1,0.02327,0.05843,0.01209,60,70,0,0,0,0,0,1,1,25,55,1,NA,NA,NA,NA,NA,NA
171353,171525,1,0.02718,0.06824,0.01412,60,70,0,0,0,0,0,1,2,29.2,55,1,NA,NA,NA,NA,NA,NA
171356,171520,1,0.00943,0.02367,0.0049,60,70,0,0,0,0,0,1,2,10.13,55,1,NA,NA,NA,NA,NA,NA
171356,171613,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171357,171627,1,0.04655,0.1108,0.0255,80,100,0,0,0,0,0,1,1,50,55,1,NA,NA,NA,NA,NA,NA
171358,171392,1,0.03334,0.08371,0.01732,60,70,0,0,0,0,0,1,1,35.82,55,1,NA,NA,NA,NA,NA,NA
171358,171609,1,0.0328,0.08236,0.01704,60,70,0,0,0,0,0,1,1,35.24,55,1,NA,NA,NA,NA,NA,NA
171359,171519,1,0.01908,0.04791,0.00991,60,70,0,0,0,0,0,1,2,20.5,55,1,NA,NA,NA,NA,NA,NA
171361,171673,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,0,2,10,55,1,NA,NA,NA,NA,NA,NA
171361,171724,1,0.01454,0.03652,0.00755,60,70,0,0,0,0,0,0,2,15.63,55,1,NA,NA,NA,NA,NA,NA
171362,171602,1,0.03565,0.08951,0.01851,60,70,0,0,0,0,0,1,1,38.3,55,1,NA,NA,NA,NA,NA,NA
171362,171678,1,0.01914,0.04805,0.00994,60,70,0,0,0,0,0,1,1,20.56,55,1,NA,NA,NA,NA,NA,NA
171363,171523,1,0.02486,0.0592,0.0136,50,100,0,0,0,0,0,1,2,26.7,55,1,NA,NA,NA,NA,NA,NA
171364,171670,1,0.01452,0.03646,0.00754,60,70,0,0,0,0,0,1,2,15.6,55,1,NA,NA,NA,NA,NA,NA
171365,171585,1,0.04871,0.12232,0.0253,60,70,0,0,0,0,0,0,1,52.34,55,1,NA,NA,NA,NA,NA,NA
171366,171552,1,0.02339,0.05873,0.01215,60,70,0,0,0,0,0,1,2,25.13,55,1,NA,NA,NA,NA,NA,NA
171366,171612,1,0.02479,0.06224,0.01287,60,70,0,0,0,0,0,1,1,26.63,55,1,NA,NA,NA,NA,NA,NA
171366,171628,1,0.02652,0.0666,0.01378,60,70,0,0,0,0,0,1,1,28.5,55,1,NA,NA,NA,NA,NA,NA
171367,171640,1,0.02327,0.05843,0.01209,60,70,0,0,0,0,0,1,2,25,55,1,NA,NA,NA,NA,NA,NA
171369,171618,1,0.01861,0.04674,0.00967,60,70,0,0,0,0,0,1,1,20,55,1,NA,NA,NA,NA,NA,NA
171371,171611,1,0.05435,0.13648,0.02823,60,70,0,0,0,0,0,1,2,58.4,55,1,NA,NA,NA,NA,NA,NA
171371,171653,1,0.04607,0.11568,0.02393,60,70,0,0,0,0,0,1,1,49.5,55,1,NA,NA,NA,NA,NA,NA
171372,171660,1,0.02885,0.07245,0.01499,60,70,0,0,0,0,0,1,2,31,55,1,NA,NA,NA,NA,NA,NA
171373,171636,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171376,171382,1,0.00999,0.02508,0.00519,60,70,0,0,0,0,0,1,2,10.73,55,1,NA,NA,NA,NA,NA,NA
171377,171378,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171379,171380,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,0,2,10,55,1,NA,NA,NA,NA,NA,NA
171379,171635,1,0.01303,0.03272,0.00677,60,70,0,0,0,0,0,0,2,14,55,1,NA,NA,NA,NA,NA,NA
171379,171769,1,0.0093,0.0234,0.0048,60,66,72,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171380,171635,1,0.01303,0.03272,0.00677,60,70,0,0,0,0,0,0,1,14,55,1,NA,NA,NA,NA,NA,NA
171382,171399,1,0.02098,0.05268,0.0109,60,70,0,0,0,0,0,1,2,22.54,55,1,NA,NA,NA,NA,NA,NA
171384,171657,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,0,1,10,55,1,NA,NA,NA,NA,NA,NA
171387,171388,1,0.00745,0.0187,0.00387,60,70,0,0,0,0,0,1,2,8,55,1,NA,NA,NA,NA,NA,NA
171388,171585,1,0.03836,0.09633,0.01993,60,70,0,0,0,0,0,1,1,32,55,1,NA,NA,NA,NA,NA,NA
171388,171585,2,0.03836,0.09633,0.01993,60,70,0,0,0,0,0,1,1,32,55,1,NA,NA,NA,NA,NA,NA
171388,171703,1,0.02683,0.06737,0.01393,60,70,0,0,0,0,0,0,2,28.83,55,1,NA,NA,NA,NA,NA,NA
171388,171752,1,0.02683,0.06737,0.01393,60,70,0,0,0,0,0,0,2,28.83,55,1,NA,NA,NA,NA,NA,NA
171389,171630,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171390,171639,1,0.03499,0.08787,0.01818,60,70,0,0,0,0,0,1,2,37.6,55,1,NA,NA,NA,NA,NA,NA
171391,171699,1,0.0157,0.03943,0.00815,60,70,0,0,0,0,0,1,2,16.87,55,1,NA,NA,NA,NA,NA,NA
171393,171665,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,0,2,15,55,1,NA,NA,NA,NA,NA,NA
171394,171679,1,0.02792,0.07011,0.0145,60,70,0,0,0,0,0,0,1,30,55,1,NA,NA,NA,NA,NA,NA
171395,171527,1,0.04107,0.10312,0.02133,60,70,0,0,0,0,0,1,2,44.12,55,1,NA,NA,NA,NA,NA,NA
171396,171522,1,0.03257,0.08179,0.01692,60,70,0,0,0,0,0,1,2,35,55,1,NA,NA,NA,NA,NA,NA
171397,171632,1,0.07743,0.19444,0.04022,60,70,0,0,0,0,0,1,1,83.2,55,1,NA,NA,NA,NA,NA,NA
171397,171632,2,0.07743,0.19444,0.04022,60,70,0,0,0,0,0,1,1,83.2,55,1,NA,NA,NA,NA,NA,NA
171397,171691,1,0.02202,0.05529,0.01144,60,70,0,0,0,0,0,1,2,23.66,55,1,NA,NA,NA,NA,NA,NA
171399,171517,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171399,171626,1,0.06062,0.15222,0.03149,60,70,0,0,0,0,0,1,1,65.14,55,1,NA,NA,NA,NA,NA,NA
171399,171669,1,0.01675,0.04207,0.0087,60,70,0,0,0,0,0,1,1,18,55,1,NA,NA,NA,NA,NA,NA
171501,171665,1,0.00558,0.01402,0.0029,60,70,0,0,0,0,0,1,2,6,55,1,NA,NA,NA,NA,NA,NA
171501,171739,1,0.0045,0.01131,0.00234,60,70,0,0,0,0,0,0,2,4.84,55,1,NA,NA,NA,NA,NA,NA
171504,171585,1,0.00232,0.00554,0.00128,60,70,0,0,0,0,0,1,2,2.5,55,1,NA,NA,NA,NA,NA,NA
171504,171585,2,0.00232,0.00554,0.00128,60,70,0,0,0,0,0,1,2,2.5,55,1,NA,NA,NA,NA,NA,NA
171504,171585,3,0.00232,0.00554,0.00128,60,70,0,0,0,0,0,1,2,2.5,55,1,NA,NA,NA,NA,NA,NA
171504,171760,1,0.0266,0.0668,0.0138,60,66,72,0,0,0,0,1,1,28.6,55,1,NA,NA,NA,NA,NA,NA
171505,171611,1,0.02476,0.06216,0.01286,60,70,0,0,0,0,0,1,2,26.6,55,1,NA,NA,NA,NA,NA,NA
171506,171640,1,0.01515,0.03805,0.00787,60,70,0,0,0,0,0,1,2,16.28,55,1,NA,NA,NA,NA,NA,NA
171510,171532,1,0.03257,0.08179,0.01692,60,70,0,0,0,0,0,1,1,35,55,1,NA,NA,NA,NA,NA,NA
171510,171648,1,0.01675,0.04207,0.0087,60,70,0,0,0,0,0,1,2,18,55,1,NA,NA,NA,NA,NA,NA
171516,171776,1,0.0289,0.0724,0.015,60,66,72,0,0,0,0,1,1,31,55,1,NA,NA,NA,NA,NA,NA
171517,171690,1,0.02792,0.07011,0.0145,60,70,0,0,0,0,0,1,1,30,55,1,NA,NA,NA,NA,NA,NA
171518,171746,1,0.00923,0.02318,0.0048,60,70,0,0,0,0,0,0,2,9.92,55,1,NA,NA,NA,NA,NA,NA
171522,171601,1,0.03478,0.08733,0.01806,60,70,0,0,0,0,0,1,2,37.37,55,1,NA,NA,NA,NA,NA,NA
171524,171560,1,0.01024,0.02571,0.00532,60,70,0,0,0,0,0,1,1,11,55,1,NA,NA,NA,NA,NA,NA
171525,171658,1,0.02327,0.05843,0.01209,60,70,0,0,0,0,0,1,2,25,55,1,NA,NA,NA,NA,NA,NA
171527,171675,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171528,171778,1,0.0393686,0.0988551,0.02045,60,70,0,0,0,0,0,1,1,42.3,55,1,NA,NA,NA,NA,NA,NA
171534,171608,1,0.01861,0.04674,0.00967,60,70,0,0,0,0,0,1,2,20,55,1,NA,NA,NA,NA,NA,NA
171534,171643,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171535,171630,1,0.02206,0.05539,0.01146,60,70,0,0,0,0,0,1,1,23.7,55,1,NA,NA,NA,NA,NA,NA
171537,191141,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171537,191193,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,0,2,10,55,1,NA,NA,NA,NA,NA,NA
171538,171684,1,0.00558,0.01402,0.0029,60,70,0,0,0,0,0,1,2,6,55,1,NA,NA,NA,NA,NA,NA
171539,171662,1,0.05119,0.12854,0.02659,60,70,0,0,0,0,0,0,1,55,55,1,NA,NA,NA,NA,NA,NA
171539,171744,1,0.01165,0.02925,0.00605,60,70,0,0,0,0,0,0,2,12.51,55,1,NA,NA,NA,NA,NA,NA
171542,171784,1,0.0279,0.0701,0.0145,60,66,72,0,0,0,0,1,1,30,55,1,NA,NA,NA,NA,NA,NA
171542,191192,1,0.01397,0.03324,0.00765,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171542,191910,1,0.01585,0.03772,0.00868,80,100,0,0,0,0,0,0,2,17.02,55,1,NA,NA,NA,NA,NA,NA
171543,171671,1,0.01214,0.03047,0.0063,60,70,0,0,0,0,0,1,1,13.04,55,1,NA,NA,NA,NA,NA,NA
171545,171547,1,0.04747,0.11919,0.02465,60,70,0,0,0,0,0,0,2,51,55,1,NA,NA,NA,NA,NA,NA
171546,171547,1,0.01303,0.03272,0.00677,60,70,0,0,0,0,0,0,2,14,55,1,NA,NA,NA,NA,NA,NA
171547,171755,1,0.0372,0.0935,0.0193,60,66,72,0,0,0,0,1,1,40,55,1,NA,NA,NA,NA,NA,NA
171549,171640,1,0.00651,0.01636,0.00338,60,70,0,0,0,0,0,1,2,7,55,1,NA,NA,NA,NA,NA,NA
171550,171685,1,0.00356,0.00893,0.00185,60,70,0,0,0,0,0,1,2,3.82,55,1,NA,NA,NA,NA,NA,NA
171551,171554,1,0.00372,0.00935,0.00193,60,70,0,0,0,0,0,1,2,4,55,1,NA,NA,NA,NA,NA,NA
171551,171646,1,0.00372,0.00935,0.00193,60,70,0,0,0,0,0,1,1,4,55,1,NA,NA,NA,NA,NA,NA
171553,171742,1,0.01471,0.03695,0.00764,60,70,0,0,0,0,0,0,2,15.81,55,1,NA,NA,NA,NA,NA,NA
171555,171774,1,0.0419,0.1052,0.0218,60,66,72,0,0,0,0,1,1,45,55,1,NA,NA,NA,NA,NA,NA
171556,171787,1,0.014,0.0351,0.0073,60,66,72,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171557,171585,1,0.00232,0.00554,0.00128,60,70,0,0,0,0,0,1,1,2.5,55,1,NA,NA,NA,NA,NA,NA
171557,171585,2,0.00232,0.00554,0.00128,60,70,0,0,0,0,0,1,1,2.5,55,1,NA,NA,NA,NA,NA,NA
171557,171585,3,0.00232,0.00554,0.00128,60,70,0,0,0,0,0,1,1,2.5,55,1,NA,NA,NA,NA,NA,NA
171557,171585,4,0.00232,0.00554,0.00128,60,70,0,0,0,0,0,1,1,2.5,55,1,NA,NA,NA,NA,NA,NA
171569,171646,1,0.01917,0.04814,0.00996,60,70,0,0,0,0,0,1,2,20.6,55,1,NA,NA,NA,NA,NA,NA
171600,171652,1,0.01908,0.04791,0.00991,60,70,0,0,0,0,0,1,2,20.5,55,1,NA,NA,NA,NA,NA,NA
171600,171656,1,0.047,0.11802,0.02441,60,70,0,0,0,0,0,1,1,50.5,55,1,NA,NA,NA,NA,NA,NA
171600,171656,2,0.047,0.11802,0.02441,60,70,0,0,0,0,0,1,1,50.5,55,1,NA,NA,NA,NA,NA,NA
171606,171692,1,0.01227,0.03082,0.00637,60,70,0,0,0,0,0,1,2,13.19,55,1,NA,NA,NA,NA,NA,NA
171610,171629,1,0.00745,0.01773,0.00408,80,100,0,0,0,0,0,1,1,8,55,1,NA,NA,NA,NA,NA,NA
171610,171629,2,0.00745,0.01773,0.00408,80,100,0,0,0,0,0,1,1,8,55,1,NA,NA,NA,NA,NA,NA
171611,171748,1,0.02203,0.05532,0.01144,60,70,0,0,0,0,0,0,2,23.67,55,1,NA,NA,NA,NA,NA,NA
171612,171647,1,0.04393,0.11031,0.02282,60,70,0,0,0,0,0,1,1,47.2,55,1,NA,NA,NA,NA,NA,NA
171619,171665,1,0.02327,0.05843,0.01209,60,70,0,0,0,0,0,1,2,25,55,1,NA,NA,NA,NA,NA,NA
171619,171708,1,0.00419,0.01052,0.00218,60,70,0,0,0,0,0,0,2,4.5,55,1,NA,NA,NA,NA,NA,NA
171619,171780,1,0.0186,0.0467,0.0097,60,66,72,0,0,0,0,1,1,20,55,1,NA,NA,NA,NA,NA,NA
171621,171680,1,0.00732,0.01839,0.0038,60,70,0,0,0,0,0,0,2,7.87,55,1,NA,NA,NA,NA,NA,NA
171622,191140,1,0.0782,0.18614,0.04284,60,70,0,0,0,0,0,1,2,84,55,1,NA,NA,NA,NA,NA,NA
171629,171689,1,0.08376,0.21033,0.04351,60,70,0,0,0,0,0,1,1,90,55,1,NA,NA,NA,NA,NA,NA
171629,171709,1,0.01495,0.03753,0.00776,60,70,0,0,0,0,0,0,2,16.06,55,1,NA,NA,NA,NA,NA,NA
171629,171710,1,0.03484,0.08747,0.01809,60,70,0,0,0,0,0,0,2,37.43,55,1,NA,NA,NA,NA,NA,NA
171629,171719,1,0.02422,0.06081,0.01258,60,70,0,0,0,0,0,0,2,26.02,55,1,NA,NA,NA,NA,NA,NA
171629,171728,1,0.01359,0.03412,0.00706,60,70,0,0,0,0,0,1,2,14.6,55,1,NA,NA,NA,NA,NA,NA
171629,171735,1,0.0014,0.00351,0.00073,60,70,0,0,0,0,0,1,2,1.5,55,1,NA,NA,NA,NA,NA,NA
171629,171751,1,0.03484,0.08747,0.01809,60,70,0,0,0,0,0,0,2,37.43,55,1,NA,NA,NA,NA,NA,NA
171629,171761,1,0.0372,0.0935,0.0193,60,66,72,0,0,0,0,1,1,40,55,1,NA,NA,NA,NA,NA,NA
171631,171690,1,0.02324,0.05835,0.01207,60,70,0,0,0,0,0,1,2,24.97,55,1,NA,NA,NA,NA,NA,NA
171633,171714,1,0.00884,0.0222,0.00459,60,70,0,0,0,0,0,0,2,9.5,55,1,NA,NA,NA,NA,NA,NA
171633,171730,1,0.01016,0.02551,0.00528,60,70,0,0,0,0,0,1,2,10.92,55,1,NA,NA,NA,NA,NA,NA
171635,171769,1,0.0056,0.014,0.0029,60,66,72,0,0,0,0,1,1,6,55,1,NA,NA,NA,NA,NA,NA
171635,171770,1,0.0093,0.0234,0.0048,60,66,72,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171636,171645,1,0.01608,0.04038,0.00835,60,70,0,0,0,0,0,1,1,17.28,55,1,NA,NA,NA,NA,NA,NA
171641,171643,1,0.02463,0.06184,0.01279,60,70,0,0,0,0,0,1,2,26.46,55,1,NA,NA,NA,NA,NA,NA
171641,171643,2,0.02463,0.06184,0.01279,60,70,0,0,0,0,0,1,2,26.46,55,1,NA,NA,NA,NA,NA,NA
171642,171705,1,0.00944,0.0237,0.0049,60,70,0,0,0,0,0,0,2,10.14,55,1,NA,NA,NA,NA,NA,NA
171642,171733,1,0.04655,0.1108,0.0255,80,100,0,0,0,0,0,1,1,50,1,1,NA,NA,NA,NA,NA,NA
171647,171648,1,0.00651,0.01636,0.00338,60,70,0,0,0,0,0,1,1,7,55,1,NA,NA,NA,NA,NA,NA
171648,171659,1,0.00465,0.01168,0.00242,60,70,0,0,0,0,0,1,1,5,55,1,NA,NA,NA,NA,NA,NA
171649,171691,1,0.0605,0.15191,0.03142,60,70,0,0,0,0,0,1,2,65,55,1,NA,NA,NA,NA,NA,NA
171650,171712,1,0.00102,0.00257,0.00053,60,70,0,0,0,0,0,0,2,1.1,55,1,NA,NA,NA,NA,NA,NA
171660,171702,1,0.01768,0.0444,0.00918,60,70,0,0,0,0,0,0,2,19,55,1,NA,NA,NA,NA,NA,NA
171660,171753,1,0.01768,0.0444,0.00918,60,70,0,0,0,0,0,0,2,19,55,1,NA,NA,NA,NA,NA,NA
171663,171673,1,0.06052,0.14404,0.03315,80,100,0,0,0,0,0,1,2,65,55,1,NA,NA,NA,NA,NA,NA
171663,171698,1,0.0114,0.02715,0.00625,80,100,0,0,0,0,0,1,2,12.25,55,1,NA,NA,NA,NA,NA,NA
171663,171698,2,0.0114,0.02715,0.00625,80,100,0,0,0,0,0,1,2,12.25,55,1,NA,NA,NA,NA,NA,NA
171664,171691,1,0.04188,0.10516,0.02175,60,70,0,0,0,0,0,1,2,45,55,1,NA,NA,NA,NA,NA,NA
171665,171767,1,7e-04,0.0019,4e-04,60,66,72,0,0,0,0,1,1,0.8,55,1,NA,NA,NA,NA,NA,NA
171666,171788,1,0.00233,0.00554,0.00128,80,100,0,0,0,0,0,1,1,2.5,55,1,NA,NA,NA,NA,NA,NA
171666,171788,2,0.00233,0.00554,0.00128,80,100,0,0,0,0,0,1,1,2.5,55,1,NA,NA,NA,NA,NA,NA
171667,171713,1,0.008,0.0201,0.00416,60,70,0,0,0,0,0,0,2,8.6,55,1,NA,NA,NA,NA,NA,NA
171671,171777,1,0.0112,0.028,0.0724,60,66,72,0,0,0,0,1,1,12,55,1,NA,NA,NA,NA,NA,NA
171677,171692,1,0.01163,0.02921,0.00604,60,70,0,0,0,0,0,0,2,12.5,55,1,NA,NA,NA,NA,NA,NA
171680,171778,1,0.0037,0.0093,0.0019,60,66,72,0,0,0,0,1,1,4,55,1,NA,NA,NA,NA,NA,NA
171681,171682,1,0.00791,0.01986,0.00411,60,70,0,0,0,0,0,1,1,8.5,55,1,NA,NA,NA,NA,NA,NA
171685,171686,1,0.00279,0.00701,0.00145,60,70,0,0,0,0,0,1,1,3,55,1,NA,NA,NA,NA,NA,NA
171690,171763,1,0.0186,0.0467,0.0097,60,66,72,0,0,0,0,1,1,20,55,1,NA,NA,NA,NA,NA,NA
171704,171788,1,0.00884,0.0222,0.00459,60,70,0,0,0,0,0,0,1,9.5,55,1,NA,NA,NA,NA,NA,NA
171715,171783,1,0.0101,0.0253,0.0052,60,66,72,0,0,0,0,1,1,10.83,55,1,NA,NA,NA,NA,NA,NA
171750,171788,1,0.00884,0.0222,0.00459,60,70,0,0,0,0,0,0,1,9.5,55,1,NA,NA,NA,NA,NA,NA
171758,191182,1,0.014,0.0351,0.0073,60,66,72,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171788,191137,1,0.03724,0.08864,0.0204,85,70,0,0,0,0,0,1,1,40,56,1,NA,NA,NA,NA,NA,NA
